Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:49:26
Collection Length (seconds):, 58.779
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.486, 0.8858643, 0.486, 0.2962646, 0.486, -0.1437988, 0.486, 0.3268433, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.8861084, 0.4995, 0.2955322, 0.4995, -0.1446533, 0.4995, 0.326355, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.8862305, 0.513, 0.2952881, 0.513, -0.1452637, 0.513, 0.3261719, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.8863525, 0.5265, 0.2949219, 0.5265, -0.1464844, 0.5265, 0.3255615, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.8864136, 0.54, 0.2946777, 0.54, -0.1469727, 0.54, 0.3253174, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.8864746, 0.5535, 0.2942505, 0.5535, -0.1480713, 0.5535, 0.3249512, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.8865356, 0.567, 0.2940063, 0.567, -0.1485596, 0.567, 0.3248291, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.8865356, 0.5805, 0.293457, 0.5805, -0.149353, 0.5805, 0.3249512, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.8865356, 0.594, 0.2930298, 0.594, -0.1499023, 0.594, 0.3251343, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.8865356, 0.6075, 0.2927856, 0.6075, -0.1501465, 0.6075, 0.3251953, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.8865967, 0.621, 0.2922363, 0.621, -0.1503906, 0.621, 0.3254395, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.8865967, 0.6345, 0.2920532, 0.6345, -0.1505127, 0.6345, 0.3255005, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.8865967, 0.648, 0.291748, 0.648, -0.1508179, 0.648, 0.3256226, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.8865967, 0.6615, 0.291687, 0.6615, -0.1508789, 0.6615, 0.3258057, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.8864746, 0.675, 0.2915039, 0.675, -0.1509399, 0.675, 0.3262329, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.8863525, 0.6885, 0.2914429, 0.6885, -0.1508789, 0.6885, 0.3265991, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.8861084, 0.702, 0.2914429, 0.702, -0.151123, 0.702, 0.3272095, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.8859863, 0.7155, 0.2913818, 0.7155, -0.1511841, 0.7155, 0.3273926, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.8858643, 0.729, 0.2913208, 0.729, -0.151123, 0.729, 0.3279419, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.8858032, 0.7425, 0.2911987, 0.7425, -0.151062, 0.7425, 0.3283081, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.885498, 0.756, 0.2908936, 0.756, -0.151001, 0.756, 0.3292847, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.885376, 0.7695, 0.2907715, 0.7695, -0.151062, 0.7695, 0.329834, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.8849487, 0.783, 0.2906494, 0.783, -0.1513062, 0.783, 0.3309326, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.8845215, 0.7965, 0.2905273, 0.7965, -0.1515503, 0.7965, 0.3320923, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.8842773, 0.81, 0.2904663, 0.81, -0.1516724, 0.81, 0.3327026, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.8838501, 0.8235, 0.2905273, 0.8235, -0.1518555, 0.8235, 0.3336182, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.883728, 0.837, 0.2905884, 0.837, -0.1519165, 0.837, 0.3339233, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.8835449, 0.8505, 0.2907715, 0.8505, -0.1518555, 0.8505, 0.3343506, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.8834839, 0.864, 0.2908325, 0.864, -0.1518555, 0.864, 0.3344116, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.8833618, 0.8775, 0.2908325, 0.8775, -0.1518555, 0.8775, 0.3347168, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.8833008, 0.891, 0.2908936, 0.891, -0.1519775, 0.891, 0.3347778, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.8831787, 0.9045, 0.2909546, 0.9045, -0.1524048, 0.9045, 0.3348389, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.8831177, 0.918, 0.2909546, 0.918, -0.152832, 0.918, 0.3347778, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.8829346, 0.9315, 0.2911377, 0.9315, -0.1538086, 0.9315, 0.3347168, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.8828125, 0.945, 0.2912598, 0.945, -0.15448, 0.945, 0.3346558, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.8826294, 0.9585, 0.2914429, 0.9585, -0.1558838, 0.9585, 0.3341675, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.8825684, 0.972, 0.291626, 0.972, -0.1566772, 0.972, 0.3339233, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.8823853, 0.9855, 0.2918091, 0.9855, -0.1583252, 0.9855, 0.333313, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.8822021, 0.999, 0.2920532, 0.999, -0.1599121, 0.999, 0.3328857, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.8820801, 1.0125, 0.2921753, 1.0125, -0.1607056, 1.0125, 0.3327026, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.8818359, 1.026, 0.2925415, 1.026, -0.1621094, 1.026, 0.3324585, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.8817139, 1.0395, 0.2926636, 1.0395, -0.1626587, 1.0395, 0.3323364, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.8815308, 1.053, 0.2929688, 1.053, -0.1634521, 1.053, 0.3322754, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.8814697, 1.0665, 0.2929688, 1.0665, -0.1635132, 1.0665, 0.3323975, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.8813477, 1.08, 0.2929688, 1.08, -0.1635132, 1.08, 0.3326416, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.8812866, 1.0935, 0.2929688, 1.0935, -0.1634521, 1.0935, 0.3328857, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.8811035, 1.107, 0.2932129, 1.107, -0.1635742, 1.107, 0.3330688, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.8810425, 1.1205, 0.293396, 1.1205, -0.1636963, 1.1205, 0.3330688, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.8810425, 1.134, 0.2937622, 1.134, -0.1640625, 1.134, 0.3325806, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.8811035, 1.1475, 0.2937622, 1.1475, -0.1641846, 1.1475, 0.3322144, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.8815308, 1.161, 0.293457, 1.161, -0.1643677, 1.161, 0.3313599, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.8817749, 1.1745, 0.2932129, 1.1745, -0.1644287, 1.1745, 0.3309326, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.8823242, 1.188, 0.2927246, 1.188, -0.1644287, 1.188, 0.329834, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.8828125, 1.2015, 0.2925415, 1.2015, -0.1644897, 1.2015, 0.3285522, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.8831177, 1.215, 0.2924805, 1.215, -0.1646729, 1.215, 0.3277588, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.8839111, 1.2285, 0.2921143, 1.2285, -0.164917, 1.2285, 0.3258667, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.8842773, 1.242, 0.2919922, 1.242, -0.164978, 1.242, 0.3248901, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.8850098, 1.2555, 0.291748, 1.2555, -0.164856, 1.2555, 0.3231201, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.885376, 1.269, 0.291687, 1.269, -0.1647339, 1.269, 0.3223267, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.8860474, 1.2825, 0.2914429, 1.2825, -0.1642456, 1.2825, 0.3209839, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.8862915, 1.296, 0.2913818, 1.296, -0.1637573, 1.296, 0.3204956, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.8870239, 1.3095, 0.2911377, 1.3095, -0.1625366, 1.3095, 0.3193359, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.8873291, 1.323, 0.2910156, 1.323, -0.1618652, 1.323, 0.3189087, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.8878174, 1.3365, 0.2911377, 1.3365, -0.1608276, 1.3365, 0.3181152, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.8880005, 1.35, 0.2911987, 1.35, -0.1604004, 1.35, 0.317688, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.8883667, 1.3635, 0.2913818, 1.3635, -0.1598511, 1.3635, 0.3168335, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.8884888, 1.377, 0.2914429, 1.377, -0.159729, 1.377, 0.3163452, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.8887329, 1.3905, 0.2918091, 1.3905, -0.1595459, 1.3905, 0.3155518, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.888855, 1.404, 0.2921753, 1.404, -0.1593018, 1.404, 0.3149414, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.888916, 1.4175, 0.2923584, 1.4175, -0.1591187, 1.4175, 0.3146973, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.8890991, 1.431, 0.2924805, 1.431, -0.1586914, 1.431, 0.3143921, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.8891602, 1.4445, 0.2924194, 1.4445, -0.1584473, 1.4445, 0.314209, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.8893433, 1.458, 0.2923584, 1.458, -0.15802, 1.458, 0.3140259, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.8894043, 1.4715, 0.2922974, 1.4715, -0.1578369, 1.4715, 0.3139648, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.8896484, 1.485, 0.2922363, 1.485, -0.1574707, 1.485, 0.3134766, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.8898315, 1.4985, 0.2921753, 1.4985, -0.1572876, 1.4985, 0.3131714, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.8901367, 1.512, 0.2921143, 1.512, -0.1569214, 1.512, 0.3125, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.8902588, 1.5255, 0.2921753, 1.5255, -0.1567383, 1.5255, 0.3122559, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.8904419, 1.539, 0.2922974, 1.539, -0.1564331, 1.539, 0.3117065, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.8905029, 1.5525, 0.2924805, 1.5525, -0.1563721, 1.5525, 0.3114014, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.890686, 1.566, 0.2928467, 1.566, -0.1563721, 1.566, 0.3106689, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.8907471, 1.5795, 0.2930298, 1.5795, -0.1563721, 1.5795, 0.3103027, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.8908691, 1.593, 0.2936401, 1.593, -0.1564941, 1.593, 0.3092041, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.8910522, 1.6065, 0.2940063, 1.6065, -0.1565552, 1.6065, 0.3082275, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.8911743, 1.62, 0.2941284, 1.62, -0.1566162, 1.62, 0.3077393, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.8913574, 1.6335, 0.2943115, 1.6335, -0.1566162, 1.6335, 0.3071289, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.8914185, 1.647, 0.2944336, 1.647, -0.1567383, 1.647, 0.3068237, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.8914795, 1.6605, 0.2946777, 1.6605, -0.1571655, 1.6605, 0.3060913, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.8915405, 1.674, 0.2948608, 1.674, -0.1574097, 1.674, 0.3056641, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.8915405, 1.6875, 0.2952271, 1.6875, -0.15802, 1.6875, 0.3049927, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.8915405, 1.701, 0.2953491, 1.701, -0.1582031, 1.701, 0.3047485, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.8916016, 1.7145, 0.2955933, 1.7145, -0.1586304, 1.7145, 0.3040771, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.8916626, 1.728, 0.2956543, 1.728, -0.1588135, 1.728, 0.303833, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.8917236, 1.7415, 0.2958374, 1.7415, -0.1591797, 1.7415, 0.3032227, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.8917847, 1.755, 0.2958984, 1.755, -0.1594238, 1.755, 0.3029175, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.8917847, 1.7685, 0.2962036, 1.7685, -0.1598511, 1.7685, 0.3023682, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.8917847, 1.782, 0.2963257, 1.782, -0.1599731, 1.782, 0.302124, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.8919067, 1.7955, 0.2965698, 1.7955, -0.1602783, 1.7955, 0.3013916, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.8920898, 1.809, 0.296814, 1.809, -0.1604004, 1.809, 0.3006592, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.8921509, 1.8225, 0.296936, 1.8225, -0.1604004, 1.8225, 0.300293, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.8922119, 1.836, 0.2971191, 1.836, -0.1605835, 1.836, 0.2998047, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.8922119, 1.8495, 0.2973022, 1.8495, -0.1606445, 1.8495, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.8922119, 1.863, 0.2977295, 1.863, -0.1608887, 1.863, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.8922119, 1.8765, 0.2979126, 1.8765, -0.1610107, 1.8765, 0.2987061, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.8922729, 1.89, 0.2983398, 1.89, -0.1612549, 1.89, 0.2980957, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.8922119, 1.9035, 0.2985229, 1.9035, -0.161377, 1.9035, 0.2979736, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.8922729, 1.917, 0.2988281, 1.917, -0.1615601, 1.917, 0.2974854, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.8922729, 1.9305, 0.2989502, 1.9305, -0.1615601, 1.9305, 0.2973022, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.892334, 1.944, 0.2991333, 1.944, -0.1616821, 1.944, 0.296875, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.892334, 1.9575, 0.2992554, 1.9575, -0.1616821, 1.9575, 0.2966919, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.8924561, 1.971, 0.2993164, 1.971, -0.1617432, 1.971, 0.2962646, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.8925171, 1.9845, 0.2993774, 1.9845, -0.1618652, 1.9845, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.8926392, 1.998, 0.2994385, 1.998, -0.1619873, 1.998, 0.2954712, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.8927002, 2.0115, 0.2996216, 2.0115, -0.1621094, 2.0115, 0.2949829, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.8927612, 2.025, 0.2996216, 2.025, -0.1621704, 2.025, 0.2947388, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.8928833, 2.0385, 0.2998047, 2.0385, -0.1622314, 2.0385, 0.2942505, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.8929443, 2.052, 0.2998657, 2.052, -0.1622314, 2.052, 0.2940674, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.8930054, 2.0655, 0.2999878, 2.0655, -0.1622314, 2.0655, 0.2936401, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.8930664, 2.079, 0.2999878, 2.079, -0.1621704, 2.079, 0.293457, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.8931274, 2.0925, 0.2999878, 2.0925, -0.1622925, 2.0925, 0.2931519, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.8931885, 2.106, 0.3000488, 2.106, -0.1624146, 2.106, 0.2929688, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.8932495, 2.1195, 0.3002319, 2.1195, -0.1627197, 2.1195, 0.2924805, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.8932495, 2.133, 0.300354, 2.133, -0.1629028, 2.133, 0.2921143, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.8933105, 2.1465, 0.300415, 2.1465, -0.163208, 2.1465, 0.291626, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.8933716, 2.16, 0.3004761, 2.16, -0.1633301, 2.16, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.8933716, 2.1735, 0.3006592, 2.1735, -0.1635742, 2.1735, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.8934326, 2.187, 0.3006592, 2.187, -0.1636353, 2.187, 0.2908936, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.8935547, 2.2005, 0.3005981, 2.2005, -0.1635742, 2.2005, 0.2906494, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.8936768, 2.214, 0.3004761, 2.214, -0.1633911, 2.214, 0.2904663, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.8937378, 2.2275, 0.300415, 2.2275, -0.163269, 2.2275, 0.2903442, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.8937988, 2.241, 0.3005981, 2.241, -0.1630859, 2.241, 0.2901611, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.8938599, 2.2545, 0.3006592, 2.2545, -0.1629639, 2.2545, 0.289856, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.894104, 2.268, 0.3008423, 2.268, -0.1627197, 2.268, 0.2891846, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.8942261, 2.2815, 0.3009033, 2.2815, -0.1625366, 2.2815, 0.2888794, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.8944702, 2.295, 0.3010864, 2.295, -0.1621094, 2.295, 0.288147, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.8945312, 2.3085, 0.3012085, 2.3085, -0.1619263, 2.3085, 0.2877197, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.8946533, 2.322, 0.3015747, 2.322, -0.1616821, 2.322, 0.2871094, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.8947144, 2.3355, 0.3017578, 2.3355, -0.1616211, 2.3355, 0.2868042, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.8948364, 2.349, 0.302124, 2.349, -0.161377, 2.349, 0.2863159, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.8948364, 2.3625, 0.3023071, 2.3625, -0.1611328, 2.3625, 0.2861938, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.8947754, 2.376, 0.3028564, 2.376, -0.1604614, 2.376, 0.2860718, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.8947754, 2.3895, 0.3032227, 2.3895, -0.1600952, 2.3895, 0.2860107, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.8948975, 2.403, 0.3037109, 2.403, -0.1596069, 2.403, 0.2854614, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.8950806, 2.4165, 0.3041382, 2.4165, -0.1594238, 2.4165, 0.2845459, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.8951416, 2.43, 0.3043213, 2.43, -0.1595459, 2.43, 0.2839966, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.8952637, 2.4435, 0.3048096, 2.4435, -0.1599731, 2.4435, 0.2827759, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.8952637, 2.457, 0.3051758, 2.457, -0.1602783, 2.457, 0.2822266, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.8953247, 2.4705, 0.3059692, 2.4705, -0.1604004, 2.4705, 0.281189, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.8953857, 2.484, 0.3063965, 2.484, -0.1602173, 2.484, 0.2806396, , , , , , , , , , , , , , , , , , , , , , 
