Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:47:13
Collection Length (seconds):, 67.041
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.1485, 0.8009644, 0.1485, 0.3293457, 0.1485, 0.1334839, 0.1485, 0.4818115, , , , , , , , , , , , , , , , , , , , , , 
0.162, 0.8009644, 0.162, 0.3294678, 0.162, 0.133606, 0.162, 0.4816895, , , , , , , , , , , , , , , , , , , , , , 
0.1755, 0.8009644, 0.1755, 0.3294678, 0.1755, 0.133728, 0.1755, 0.4816895, , , , , , , , , , , , , , , , , , , , , , 
0.189, 0.8009644, 0.189, 0.3294678, 0.189, 0.1338501, 0.189, 0.4816284, , , , , , , , , , , , , , , , , , , , , , 
0.2025, 0.8009033, 0.2025, 0.3294678, 0.2025, 0.1340332, 0.2025, 0.4817505, , , , , , , , , , , , , , , , , , , , , , 
0.216, 0.8007202, 0.216, 0.3294067, 0.216, 0.1342773, 0.216, 0.4819946, , , , , , , , , , , , , , , , , , , , , , 
0.2295, 0.8006592, 0.2295, 0.3293457, 0.2295, 0.1343994, 0.2295, 0.4820557, , , , , , , , , , , , , , , , , , , , , , 
0.243, 0.8005981, 0.243, 0.3293457, 0.243, 0.1344604, 0.243, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.2565, 0.8005981, 0.2565, 0.3293457, 0.2565, 0.1344604, 0.2565, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.27, 0.8005371, 0.27, 0.3294067, 0.27, 0.1343384, 0.27, 0.4822998, , , , , , , , , , , , , , , , , , , , , , 
0.2835, 0.8005371, 0.2835, 0.3294678, 0.2835, 0.1342163, 0.2835, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.297, 0.8005371, 0.297, 0.3294067, 0.297, 0.1341553, 0.297, 0.4823608, , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.800415, 0.3105, 0.3294067, 0.3105, 0.1341553, 0.3105, 0.4824829, , , , , , , , , , , , , , , , , , , , , , 
0.324, 0.8004761, 0.324, 0.3293457, 0.324, 0.1342163, 0.324, 0.4824829, , , , , , , , , , , , , , , , , , , , , , 
0.3375, 0.8004761, 0.3375, 0.3293457, 0.3375, 0.1343994, 0.3375, 0.4824219, , , , , , , , , , , , , , , , , , , , , , 
0.351, 0.8004761, 0.351, 0.3292847, 0.351, 0.1345825, 0.351, 0.4824219, , , , , , , , , , , , , , , , , , , , , , 
0.3645, 0.800415, 0.3645, 0.3292236, 0.3645, 0.1348267, 0.3645, 0.4824219, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.8004761, 0.378, 0.3291016, 0.378, 0.1349487, 0.378, 0.4824219, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.8004761, 0.3915, 0.3289795, 0.3915, 0.1352539, 0.3915, 0.4824219, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.8004761, 0.405, 0.3289185, 0.405, 0.135437, 0.405, 0.4824219, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.8005371, 0.4185, 0.3287964, 0.4185, 0.1356812, 0.4185, 0.4822998, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.8005371, 0.432, 0.3287354, 0.432, 0.1357422, 0.432, 0.4823608, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.800415, 0.4455, 0.3287354, 0.4455, 0.1358643, 0.4455, 0.4824829, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.800415, 0.459, 0.3287354, 0.459, 0.1358643, 0.459, 0.4824829, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.800415, 0.4725, 0.3287354, 0.4725, 0.1358643, 0.4725, 0.4824829, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.8004761, 0.486, 0.3287354, 0.486, 0.1358032, 0.486, 0.4824219, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.8005371, 0.4995, 0.3286743, 0.4995, 0.1359253, 0.4995, 0.4822998, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.8005981, 0.513, 0.3286133, 0.513, 0.1361084, 0.513, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.8005981, 0.5265, 0.3286133, 0.5265, 0.1361694, 0.5265, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.8006592, 0.54, 0.3284302, 0.54, 0.1362915, 0.54, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.8006592, 0.5535, 0.3283691, 0.5535, 0.1364136, 0.5535, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.8005981, 0.567, 0.3282471, 0.567, 0.1366577, 0.567, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.8005371, 0.5805, 0.3282471, 0.5805, 0.1368408, 0.5805, 0.4822998, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.8005981, 0.594, 0.3283081, 0.594, 0.1368408, 0.594, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.8005981, 0.6075, 0.3283691, 0.6075, 0.1368408, 0.6075, 0.4821777, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.8005371, 0.621, 0.3283691, 0.621, 0.1369629, 0.621, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.8004761, 0.6345, 0.3283081, 0.6345, 0.137085, 0.6345, 0.4823608, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.800354, 0.648, 0.328186, 0.648, 0.1372681, 0.648, 0.4825439, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.800354, 0.6615, 0.328125, 0.6615, 0.1372681, 0.6615, 0.482605, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.800293, 0.675, 0.3280029, 0.675, 0.1373291, 0.675, 0.4827271, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.8002319, 0.6885, 0.3279419, 0.6885, 0.1373291, 0.6885, 0.4829102, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.8002319, 0.702, 0.3280029, 0.702, 0.1373291, 0.702, 0.4828491, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.8001709, 0.7155, 0.3280029, 0.7155, 0.1373901, 0.7155, 0.4830322, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.8000488, 0.729, 0.328064, 0.729, 0.1373901, 0.729, 0.4831543, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.7999268, 0.7425, 0.328125, 0.7425, 0.1372681, 0.7425, 0.4832764, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.7999878, 0.756, 0.328064, 0.756, 0.137207, 0.756, 0.4833374, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.7999878, 0.7695, 0.328125, 0.7695, 0.1369629, 0.7695, 0.4832764, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.8000488, 0.783, 0.328125, 0.783, 0.1369019, 0.783, 0.4832764, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.7999878, 0.7965, 0.328125, 0.7965, 0.1369019, 0.7965, 0.4833374, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.7999878, 0.81, 0.328186, 0.81, 0.1368408, 0.81, 0.4832764, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.7999878, 0.8235, 0.3282471, 0.8235, 0.1369629, 0.8235, 0.4832153, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.7999878, 0.837, 0.3282471, 0.837, 0.1369629, 0.837, 0.4831543, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.8001099, 0.8505, 0.3283691, 0.8505, 0.1370239, 0.8505, 0.4829712, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.8001099, 0.864, 0.3284302, 0.864, 0.1370239, 0.864, 0.4828491, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.8002319, 0.8775, 0.3284912, 0.8775, 0.1369019, 0.8775, 0.482666, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.800293, 0.891, 0.3285522, 0.891, 0.1369019, 0.891, 0.482605, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.800293, 0.9045, 0.3286743, 0.9045, 0.1367798, 0.9045, 0.4824829, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.800293, 0.918, 0.3287354, 0.918, 0.1365967, 0.918, 0.4824829, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.800354, 0.9315, 0.3287964, 0.9315, 0.1364746, 0.9315, 0.4824219, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.800415, 0.945, 0.3287964, 0.945, 0.1363525, 0.945, 0.4822998, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.8004761, 0.9585, 0.3288574, 0.9585, 0.1362915, 0.9585, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.800415, 0.972, 0.3287964, 0.972, 0.1362305, 0.972, 0.4822998, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.800415, 0.9855, 0.3286743, 0.9855, 0.1361694, 0.9855, 0.4824219, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.800354, 0.999, 0.3284912, 0.999, 0.1361084, 0.999, 0.4827271, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.800293, 1.0125, 0.3284912, 1.0125, 0.1361084, 1.0125, 0.4827881, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.800293, 1.026, 0.3284302, 1.026, 0.1361084, 1.026, 0.4827881, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.800293, 1.0395, 0.3283691, 1.0395, 0.1361084, 1.0395, 0.4828491, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.800354, 1.053, 0.3282471, 1.053, 0.1360474, 1.053, 0.4828491, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.8004761, 1.0665, 0.328125, 1.0665, 0.1359863, 1.0665, 0.4827881, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.8006592, 1.08, 0.3280029, 1.08, 0.1358032, 1.08, 0.482605, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.8007812, 1.0935, 0.3278809, 1.0935, 0.1356812, 1.0935, 0.4824829, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.8009644, 1.107, 0.3278809, 1.107, 0.135498, 1.107, 0.4822998, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.8010864, 1.1205, 0.3278809, 1.1205, 0.1353149, 1.1205, 0.4821167, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.8011475, 1.134, 0.3278809, 1.134, 0.1353149, 1.134, 0.4819946, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.8012695, 1.1475, 0.3279419, 1.1475, 0.1352539, 1.1475, 0.4818115, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.8013916, 1.161, 0.3279419, 1.161, 0.1352539, 1.161, 0.4816284, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.8015137, 1.1745, 0.3278809, 1.1745, 0.1352539, 1.1745, 0.4813843, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.8016357, 1.188, 0.3278809, 1.188, 0.1351929, 1.188, 0.4812622, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.8018799, 1.2015, 0.3278198, 1.2015, 0.1349487, 1.2015, 0.480957, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.8019409, 1.215, 0.3278198, 1.215, 0.1348267, 1.215, 0.480896, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.802124, 1.2285, 0.3278198, 1.2285, 0.1343994, 1.2285, 0.4806519, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.8021851, 1.242, 0.3278198, 1.242, 0.1342163, 1.242, 0.4805908, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.8022461, 1.2555, 0.3278198, 1.2555, 0.1339111, 1.2555, 0.4806519, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.8021851, 1.269, 0.3278198, 1.269, 0.1337891, 1.269, 0.4807129, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.802124, 1.2825, 0.3278809, 1.2825, 0.1335449, 1.2825, 0.480835, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.8021851, 1.296, 0.3278809, 1.296, 0.1333618, 1.296, 0.480896, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.8021851, 1.3095, 0.3278809, 1.3095, 0.1330566, 1.3095, 0.480896, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.802124, 1.323, 0.3278809, 1.323, 0.1328735, 1.323, 0.4810181, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.802063, 1.3365, 0.3278809, 1.3365, 0.1328735, 1.3365, 0.4812012, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.8019409, 1.35, 0.3279419, 1.35, 0.1328125, 1.35, 0.4813232, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.8019409, 1.3635, 0.3280029, 1.3635, 0.1327515, 1.3635, 0.4813232, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.8018799, 1.377, 0.328125, 1.377, 0.1326904, 1.377, 0.4814453, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.8018188, 1.3905, 0.328186, 1.3905, 0.1326294, 1.3905, 0.4813843, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.8018188, 1.404, 0.3282471, 1.404, 0.1325684, 1.404, 0.4813843, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.8018799, 1.4175, 0.3282471, 1.4175, 0.1325684, 1.4175, 0.4813232, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.802002, 1.431, 0.3283691, 1.431, 0.1324463, 1.431, 0.4811401, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.802063, 1.4445, 0.3284302, 1.4445, 0.1323242, 1.4445, 0.4810181, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.8021851, 1.458, 0.3286133, 1.458, 0.1321411, 1.458, 0.4807129, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.802124, 1.4715, 0.3286743, 1.4715, 0.1320801, 1.4715, 0.4807129, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.802002, 1.485, 0.3289185, 1.485, 0.132019, 1.485, 0.4807739, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.802002, 1.4985, 0.3289185, 1.4985, 0.132019, 1.4985, 0.480835, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.8019409, 1.512, 0.3291016, 1.512, 0.131958, 1.512, 0.4807739, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.802002, 1.5255, 0.3291016, 1.5255, 0.1318359, 1.5255, 0.4807129, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.802002, 1.539, 0.3291016, 1.539, 0.1317749, 1.539, 0.4807129, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.802002, 1.5525, 0.3291626, 1.5525, 0.1315918, 1.5525, 0.4807739, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.802002, 1.566, 0.3292236, 1.566, 0.1314087, 1.566, 0.4807739, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.802063, 1.5795, 0.3293457, 1.5795, 0.1310425, 1.5795, 0.4806519, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.802124, 1.593, 0.3294067, 1.593, 0.1307983, 1.593, 0.4805908, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.8021851, 1.6065, 0.3295288, 1.6065, 0.1304321, 1.6065, 0.4804688, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.8022461, 1.62, 0.3295898, 1.62, 0.1303101, 1.62, 0.4804688, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.8023071, 1.6335, 0.3296509, 1.6335, 0.1300659, 1.6335, 0.4803467, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.8023071, 1.647, 0.3296509, 1.647, 0.1298828, 1.647, 0.4803467, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.8023682, 1.6605, 0.3296509, 1.6605, 0.1296387, 1.6605, 0.4803467, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.8024292, 1.674, 0.3296509, 1.674, 0.1295166, 1.674, 0.4802856, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.8023682, 1.6875, 0.3296509, 1.6875, 0.1292725, 1.6875, 0.4804077, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.8023682, 1.701, 0.3297119, 1.701, 0.1292114, 1.701, 0.4804077, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.8023682, 1.7145, 0.3297729, 1.7145, 0.1290283, 1.7145, 0.4804077, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.8023682, 1.728, 0.3297729, 1.728, 0.1289062, 1.728, 0.4804077, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.8023682, 1.7415, 0.3297729, 1.7415, 0.1288452, 1.7415, 0.4804077, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.8024292, 1.755, 0.3297729, 1.755, 0.1287231, 1.755, 0.4804688, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.8024292, 1.7685, 0.3297119, 1.7685, 0.1287231, 1.7685, 0.4804077, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.8024902, 1.782, 0.3295898, 1.782, 0.1286011, 1.782, 0.4804077, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.8024902, 1.7955, 0.3295898, 1.7955, 0.1286011, 1.7955, 0.4804688, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.8024292, 1.809, 0.3294678, 1.809, 0.1286011, 1.809, 0.4806519, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.8024292, 1.8225, 0.3293457, 1.8225, 0.1286621, 1.8225, 0.4807129, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.8023682, 1.836, 0.3290405, 1.836, 0.1289062, 1.836, 0.480957, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.8023071, 1.8495, 0.3289185, 1.8495, 0.1290894, 1.8495, 0.4811401, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.8022461, 1.863, 0.3286133, 1.863, 0.1294556, 1.863, 0.4812622, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.8022461, 1.8765, 0.3284912, 1.8765, 0.1296387, 1.8765, 0.4813232, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.8022461, 1.89, 0.3283691, 1.89, 0.1298828, 1.89, 0.4813843, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.8022461, 1.9035, 0.3283691, 1.9035, 0.1300049, 1.9035, 0.4813843, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.8022461, 1.917, 0.3283691, 1.917, 0.130188, 1.917, 0.4812622, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.8023071, 1.9305, 0.3283691, 1.9305, 0.1303101, 1.9305, 0.4811401, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.8023682, 1.944, 0.3283691, 1.944, 0.1304321, 1.944, 0.480957, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.8024902, 1.9575, 0.3283691, 1.9575, 0.1305542, 1.9575, 0.480835, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.8024902, 1.971, 0.3283081, 1.971, 0.1306152, 1.971, 0.4807129, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.8025513, 1.9845, 0.3283691, 1.9845, 0.1306152, 1.9845, 0.4807129, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.8025513, 1.998, 0.3283081, 1.998, 0.1306763, 1.998, 0.4807129, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.8025513, 2.0115, 0.3283081, 2.0115, 0.1307373, 2.0115, 0.4806519, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.8026123, 2.025, 0.3283081, 2.025, 0.1307373, 2.025, 0.4805908, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.8026123, 2.0385, 0.3283081, 2.0385, 0.1309814, 2.0385, 0.4805298, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.8025513, 2.052, 0.328186, 2.052, 0.1311035, 2.052, 0.4805908, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.8024292, 2.0655, 0.328125, 2.0655, 0.1312866, 2.0655, 0.480835, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.8024292, 2.079, 0.328064, 2.079, 0.1313477, 2.079, 0.480896, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.8024292, 2.0925, 0.3280029, 2.0925, 0.1313477, 2.0925, 0.480957, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.8023682, 2.106, 0.3280029, 2.106, 0.1313477, 2.106, 0.4810181, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.8023071, 2.1195, 0.328064, 2.1195, 0.1313477, 2.1195, 0.4810791, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.8022461, 2.133, 0.328125, 2.133, 0.1314087, 2.133, 0.4811401, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.802124, 2.1465, 0.328186, 2.1465, 0.1314697, 2.1465, 0.4812622, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.802002, 2.16, 0.3282471, 2.16, 0.1315918, 2.16, 0.4813843, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.8019409, 2.1735, 0.328186, 2.1735, 0.1316528, 2.1735, 0.4814453, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.8018799, 2.187, 0.328125, 2.187, 0.1318359, 2.187, 0.4815674, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.8018799, 2.2005, 0.3280029, 2.2005, 0.131958, 2.2005, 0.4815674, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.8018799, 2.214, 0.3279419, 2.214, 0.1321411, 2.214, 0.4816895, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.8018188, 2.2275, 0.3278809, 2.2275, 0.1322632, 2.2275, 0.4816895, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.8017578, 2.241, 0.3279419, 2.241, 0.1323853, 2.241, 0.4817505, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.8017578, 2.2545, 0.3280029, 2.2545, 0.1324463, 2.2545, 0.4817505, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.8018188, 2.268, 0.328064, 2.268, 0.1323853, 2.268, 0.4816284, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.8017578, 2.2815, 0.328125, 2.2815, 0.1323853, 2.2815, 0.4816284, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.8016968, 2.295, 0.328125, 2.295, 0.1323853, 2.295, 0.4817505, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.8016357, 2.3085, 0.328186, 2.3085, 0.1323853, 2.3085, 0.4817505, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.8016357, 2.322, 0.328186, 2.322, 0.1323853, 2.322, 0.4818115, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.8015747, 2.3355, 0.3282471, 2.3355, 0.1325073, 2.3355, 0.4818726, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.8014526, 2.349, 0.328186, 2.349, 0.1325684, 2.349, 0.4820557, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.8013916, 2.3625, 0.3282471, 2.3625, 0.1326294, 2.3625, 0.4821167, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.8013916, 2.376, 0.3282471, 2.376, 0.1326294, 2.376, 0.4821167, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.8013306, 2.3895, 0.3283081, 2.3895, 0.1325073, 2.3895, 0.4822388, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.8012695, 2.403, 0.3282471, 2.403, 0.1325073, 2.403, 0.4823608, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.8011475, 2.4165, 0.3282471, 2.4165, 0.1323853, 2.4165, 0.4825439, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.8010864, 2.43, 0.3283081, 2.43, 0.1323242, 2.43, 0.482666, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.8010254, 2.4435, 0.3283691, 2.4435, 0.1321411, 2.4435, 0.4827881, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.8009644, 2.457, 0.3284302, 2.457, 0.131958, 2.457, 0.4829102, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.8009033, 2.4705, 0.3284302, 2.4705, 0.1315918, 2.4705, 0.4831543, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.8007812, 2.484, 0.3284912, 2.484, 0.1313477, 2.484, 0.4832764, , , , , , , , , , , , , , , , , , , , , , 
