Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:50:47
Collection Length (seconds):, 56.565
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.2015, 0.8960571, 1.2015, 0.326355, 1.2015, -0.1082153, 1.2015, 0.2807617, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.8960571, 1.215, 0.326355, 1.215, -0.1083374, 1.215, 0.2807617, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.8959961, 1.2285, 0.326416, 1.2285, -0.1083984, 1.2285, 0.2807617, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.8959961, 1.242, 0.326416, 1.242, -0.1085205, 1.242, 0.2808228, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.8959351, 1.2555, 0.3265381, 1.2555, -0.1086426, 1.2555, 0.2808228, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.895874, 1.269, 0.3265991, 1.269, -0.1087036, 1.269, 0.2808838, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.895813, 1.2825, 0.3267822, 1.2825, -0.1087036, 1.2825, 0.2809448, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.895813, 1.296, 0.3267822, 1.296, -0.1087646, 1.296, 0.2808838, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.895813, 1.3095, 0.3268433, 1.3095, -0.1087646, 1.3095, 0.2809448, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.895813, 1.323, 0.3268433, 1.323, -0.1087646, 1.323, 0.2808838, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.895813, 1.3365, 0.3268433, 1.3365, -0.1088257, 1.3365, 0.2808228, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.895813, 1.35, 0.3269043, 1.35, -0.1088257, 1.35, 0.2808228, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.895752, 1.3635, 0.3269653, 1.3635, -0.1090088, 1.3635, 0.2807617, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.895752, 1.377, 0.3270264, 1.377, -0.1090698, 1.377, 0.2807617, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.8956909, 1.3905, 0.3271484, 1.3905, -0.1091919, 1.3905, 0.2807007, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.8956909, 1.404, 0.3272705, 1.404, -0.1092529, 1.404, 0.2805176, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.8956909, 1.4175, 0.3273315, 1.4175, -0.1091919, 1.4175, 0.2804565, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.895752, 1.431, 0.3273315, 1.431, -0.1091919, 1.431, 0.2803345, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.895752, 1.4445, 0.3273315, 1.4445, -0.1091309, 1.4445, 0.2803345, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.8956909, 1.458, 0.3275146, 1.458, -0.1090698, 1.458, 0.2803955, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.8956299, 1.4715, 0.3275757, 1.4715, -0.1091309, 1.4715, 0.2803345, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.8956299, 1.485, 0.3276978, 1.485, -0.1090698, 1.485, 0.2803345, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.8955688, 1.4985, 0.3278198, 1.4985, -0.1090698, 1.4985, 0.2803955, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.8955078, 1.512, 0.3278198, 1.512, -0.1090698, 1.512, 0.2804565, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.8955078, 1.5255, 0.3279419, 1.5255, -0.1090698, 1.5255, 0.2803955, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.8955688, 1.539, 0.3279419, 1.539, -0.1091919, 1.539, 0.2800903, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.8955688, 1.5525, 0.3280029, 1.5525, -0.1091919, 1.5525, 0.2800293, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.8955688, 1.566, 0.328125, 1.566, -0.1092529, 1.566, 0.2798462, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.8956299, 1.5795, 0.328186, 1.5795, -0.109314, 1.5795, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.8955688, 1.593, 0.3283081, 1.593, -0.109314, 1.593, 0.2796021, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.8955688, 1.6065, 0.3283691, 1.6065, -0.109314, 1.6065, 0.279541, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.8955688, 1.62, 0.3284302, 1.62, -0.109314, 1.62, 0.27948, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.8955688, 1.6335, 0.3284912, 1.6335, -0.109314, 1.6335, 0.2794189, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.8955688, 1.647, 0.3285522, 1.647, -0.109314, 1.647, 0.2794189, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.8955688, 1.6605, 0.3285522, 1.6605, -0.109314, 1.6605, 0.2793579, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.8955688, 1.674, 0.3285522, 1.674, -0.1092529, 1.674, 0.27948, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.8955078, 1.6875, 0.3284912, 1.6875, -0.1091309, 1.6875, 0.2796631, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.8955078, 1.701, 0.3284912, 1.701, -0.1091919, 1.701, 0.2796631, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.8955078, 1.7145, 0.3285522, 1.7145, -0.1091919, 1.7145, 0.2796631, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.8954468, 1.728, 0.3286133, 1.728, -0.1091919, 1.728, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.8954468, 1.7415, 0.3286133, 1.7415, -0.1090088, 1.7415, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.8954468, 1.755, 0.3286743, 1.755, -0.1090088, 1.755, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.8954468, 1.7685, 0.3286743, 1.7685, -0.1089478, 1.7685, 0.2798462, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.8954468, 1.782, 0.3286743, 1.782, -0.1088867, 1.782, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.8954468, 1.7955, 0.3287354, 1.7955, -0.1087646, 1.7955, 0.2798462, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.8954468, 1.809, 0.3287964, 1.809, -0.1085815, 1.809, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.8954468, 1.8225, 0.3288574, 1.8225, -0.1085205, 1.8225, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.8954468, 1.836, 0.3289795, 1.836, -0.1083984, 1.836, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.8954468, 1.8495, 0.3289795, 1.8495, -0.1083374, 1.8495, 0.2796631, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.8954468, 1.863, 0.3291016, 1.863, -0.1080933, 1.863, 0.2796021, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.8954468, 1.8765, 0.3291016, 1.8765, -0.1079102, 1.8765, 0.2796631, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.8954468, 1.89, 0.3291626, 1.89, -0.1075439, 1.89, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.8955078, 1.9035, 0.3291626, 1.9035, -0.1072998, 1.9035, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.8955078, 1.917, 0.3292236, 1.917, -0.1066284, 1.917, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.8955688, 1.9305, 0.3292236, 1.9305, -0.1062622, 1.9305, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.895752, 1.944, 0.3291626, 1.944, -0.1052856, 1.944, 0.2796631, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.895874, 1.9575, 0.3290405, 1.9575, -0.1047363, 1.9575, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.8961182, 1.971, 0.3286133, 1.971, -0.1032715, 1.971, 0.2799072, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.8963013, 1.9845, 0.3283691, 1.9845, -0.102417, 1.9845, 0.2799683, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.8966675, 1.998, 0.3277588, 1.998, -0.1005859, 1.998, 0.2800293, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.8971558, 2.0115, 0.3271484, 2.0115, -0.0982666, 2.0115, 0.2799683, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.897583, 2.025, 0.3265991, 2.025, -0.0966797, 2.025, 0.2799072, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.8985596, 2.0385, 0.3252563, 2.0385, -0.0927124, 2.0385, 0.2796631, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.8991699, 2.052, 0.3244629, 2.052, -0.0906372, 2.052, 0.2792969, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9004517, 2.0655, 0.322998, 2.0655, -0.0869751, 2.0655, 0.2780151, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.9011841, 2.079, 0.3223877, 2.079, -0.0853882, 2.079, 0.2769165, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.9026489, 2.0925, 0.321228, 2.0925, -0.0819092, 2.0925, 0.274353, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.9034424, 2.106, 0.3205566, 2.106, -0.0795288, 2.106, 0.2733765, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.9052124, 2.1195, 0.3180542, 2.1195, -0.0743408, 2.1195, 0.2717896, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.906189, 2.133, 0.3170166, 2.133, -0.0718994, 2.133, 0.2705078, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.90802, 2.1465, 0.3151245, 2.1465, -0.0709229, 2.1465, 0.2667847, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9089966, 2.16, 0.3146362, 2.16, -0.0717163, 2.16, 0.2637939, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9108887, 2.1735, 0.3140259, 2.1735, -0.0733032, 2.1735, 0.2574463, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.9119263, 2.187, 0.3134766, 2.187, -0.0742188, 2.187, 0.2540894, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9143066, 2.2005, 0.3120117, 2.2005, -0.0755005, 2.2005, 0.2470093, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.916687, 2.214, 0.3103027, 2.214, -0.0770264, 2.214, 0.2396851, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.9180908, 2.2275, 0.309021, 2.2275, -0.0770264, 2.2275, 0.2360229, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9208374, 2.241, 0.3064575, 2.241, -0.0775757, 2.241, 0.2282715, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9222412, 2.2545, 0.3051147, 2.2545, -0.078125, 2.2545, 0.2243042, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.9248657, 2.268, 0.3025513, 2.268, -0.0792236, 2.268, 0.2163696, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.9262085, 2.2815, 0.3013306, 2.2815, -0.0800171, 2.2815, 0.2119141, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9285889, 2.295, 0.2989502, 2.295, -0.0847168, 2.295, 0.2029419, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.9298096, 2.3085, 0.2973022, 2.3085, -0.0878296, 2.3085, 0.1982422, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.9326782, 2.322, 0.2924194, 2.322, -0.0938721, 2.322, 0.1890259, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9343262, 2.3355, 0.2896118, 2.3355, -0.0960693, 2.3355, 0.1842651, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.937561, 2.349, 0.2823486, 2.349, -0.1026001, 2.349, 0.1752319, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9391479, 2.3625, 0.2788086, 2.3625, -0.1045532, 2.3625, 0.1711426, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9418335, 2.376, 0.2721558, 2.376, -0.1115112, 2.376, 0.1625366, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9430542, 2.3895, 0.2688599, 2.3895, -0.1158447, 2.3895, 0.1577148, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9453125, 2.403, 0.2627563, 2.403, -0.1229248, 2.403, 0.1490479, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9473267, 2.4165, 0.2570801, 2.4165, -0.1303711, 2.4165, 0.1394043, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9483643, 2.43, 0.2543945, 2.43, -0.1334229, 2.43, 0.1343994, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9502563, 2.4435, 0.2491455, 2.4435, -0.1387329, 2.4435, 0.1251831, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9511108, 2.457, 0.2467651, 2.457, -0.1411133, 2.457, 0.1207886, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9522095, 2.4705, 0.2428589, 2.4705, -0.1477051, 2.4705, 0.1115723, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9526367, 2.484, 0.241394, 2.484, -0.1502075, 2.484, 0.107666, , , , , , , , , , , , , , , , , , , , , , 
