Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:17:14
Collection Length (seconds):, 63.612
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.6345, 0.7978516, 0.6345, 0.2059937, 0.6345, 0.072998, 0.6345, 0.5618286, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.7977905, 0.648, 0.2058716, 0.648, 0.0731201, 0.648, 0.5620117, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.7977295, 0.6615, 0.2058105, 0.6615, 0.0731812, 0.6615, 0.5620728, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.7976074, 0.675, 0.2056274, 0.675, 0.0733643, 0.675, 0.5623169, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.7976074, 0.6885, 0.2055664, 0.6885, 0.0733643, 0.6885, 0.5623169, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.7976074, 0.702, 0.2055054, 0.702, 0.0733643, 0.702, 0.5623169, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.7975464, 0.7155, 0.2054443, 0.7155, 0.0734253, 0.7155, 0.562439, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.7974854, 0.729, 0.2053833, 0.729, 0.0734253, 0.729, 0.5625, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.7974243, 0.7425, 0.2052612, 0.7425, 0.0736084, 0.7425, 0.5626221, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.7973633, 0.756, 0.2052612, 0.756, 0.0736694, 0.756, 0.5626831, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.7973022, 0.7695, 0.2051392, 0.7695, 0.0737915, 0.7695, 0.5628662, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.7973022, 0.783, 0.2050781, 0.783, 0.0737915, 0.783, 0.5628662, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.7973022, 0.7965, 0.2049561, 0.7965, 0.0737305, 0.7965, 0.5628662, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.7973022, 0.81, 0.204895, 0.81, 0.0737305, 0.81, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.7973022, 0.8235, 0.204834, 0.8235, 0.0737305, 0.8235, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.7973022, 0.837, 0.2047729, 0.837, 0.0737305, 0.837, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.7972412, 0.8505, 0.2047119, 0.8505, 0.0736694, 0.8505, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.7973022, 0.864, 0.2046509, 0.864, 0.0736694, 0.864, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.7974243, 0.8775, 0.2045898, 0.8775, 0.0735474, 0.8775, 0.5628662, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.7974854, 0.891, 0.2045898, 0.891, 0.0735474, 0.891, 0.5628052, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.7975464, 0.9045, 0.2045288, 0.9045, 0.0734253, 0.9045, 0.5627441, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.7976685, 0.918, 0.2044678, 0.918, 0.0733032, 0.918, 0.5626221, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.7976074, 0.9315, 0.2044067, 0.9315, 0.0733032, 0.9315, 0.5626831, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.7976074, 0.945, 0.2044067, 0.945, 0.0733643, 0.945, 0.5627441, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.7976074, 0.9585, 0.2044067, 0.9585, 0.0733032, 0.9585, 0.5626831, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.7976074, 0.972, 0.2043457, 0.972, 0.0733032, 0.972, 0.5627441, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.7976074, 0.9855, 0.2043457, 0.9855, 0.0733032, 0.9855, 0.5627441, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.7976685, 0.999, 0.2043457, 0.999, 0.0732422, 0.999, 0.5626831, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.7976685, 1.0125, 0.2042847, 1.0125, 0.0732422, 1.0125, 0.5626831, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.7976685, 1.026, 0.2043457, 1.026, 0.0731812, 1.026, 0.5626831, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.7977295, 1.0395, 0.2042847, 1.0395, 0.0731201, 1.0395, 0.5626221, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.7976685, 1.053, 0.2041626, 1.053, 0.0731812, 1.053, 0.5626831, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.7976074, 1.0665, 0.2041626, 1.0665, 0.0731812, 1.0665, 0.5628052, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.7976074, 1.08, 0.2041016, 1.08, 0.0732422, 1.08, 0.5628662, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.7976074, 1.0935, 0.2041016, 1.0935, 0.0732422, 1.0935, 0.5628662, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.7975464, 1.107, 0.2041016, 1.107, 0.0731201, 1.107, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.7974854, 1.1205, 0.2040405, 1.1205, 0.0730591, 1.1205, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.7974854, 1.134, 0.2040405, 1.134, 0.0730591, 1.134, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.7974854, 1.1475, 0.2040405, 1.1475, 0.072998, 1.1475, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.7974854, 1.161, 0.2039795, 1.161, 0.072937, 1.161, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.7975464, 1.1745, 0.2039795, 1.1745, 0.072937, 1.1745, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.7975464, 1.188, 0.2039795, 1.188, 0.0728149, 1.188, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.7976074, 1.2015, 0.2040405, 1.2015, 0.0725708, 1.2015, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.7975464, 1.215, 0.2040405, 1.215, 0.0725098, 1.215, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.7976074, 1.2285, 0.2041016, 1.2285, 0.0723877, 1.2285, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.7976074, 1.242, 0.2041016, 1.242, 0.0723877, 1.242, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.7976074, 1.2555, 0.2041016, 1.2555, 0.0724487, 1.2555, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.7975464, 1.269, 0.2040405, 1.269, 0.0724487, 1.269, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.7975464, 1.2825, 0.2040405, 1.2825, 0.0723877, 1.2825, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.7975464, 1.296, 0.2040405, 1.296, 0.0722656, 1.296, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.7975464, 1.3095, 0.2040405, 1.3095, 0.0720825, 1.3095, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.7974854, 1.323, 0.2041016, 1.323, 0.0718384, 1.323, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.7975464, 1.3365, 0.2042236, 1.3365, 0.0717163, 1.3365, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.7975464, 1.35, 0.2042236, 1.35, 0.0715942, 1.35, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.7975464, 1.3635, 0.2042236, 1.3635, 0.0715332, 1.3635, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.7976074, 1.377, 0.2041016, 1.377, 0.0714111, 1.377, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.7976685, 1.3905, 0.2040405, 1.3905, 0.0714111, 1.3905, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.7977905, 1.404, 0.2039185, 1.404, 0.0713501, 1.404, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.7977905, 1.4175, 0.2039185, 1.4175, 0.0713501, 1.4175, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.7977905, 1.431, 0.2039185, 1.431, 0.0713501, 1.431, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.7978516, 1.4445, 0.2039185, 1.4445, 0.0712891, 1.4445, 0.5628662, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.7978516, 1.458, 0.2039795, 1.458, 0.071167, 1.458, 0.5628052, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.7978516, 1.4715, 0.2039795, 1.4715, 0.071106, 1.4715, 0.5627441, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.7978516, 1.485, 0.2040405, 1.485, 0.0710449, 1.485, 0.5628052, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.7978516, 1.4985, 0.2040405, 1.4985, 0.0710449, 1.4985, 0.5628052, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.7978516, 1.512, 0.2040405, 1.512, 0.0710449, 1.512, 0.5628052, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.7977905, 1.5255, 0.2040405, 1.5255, 0.0710449, 1.5255, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.7977295, 1.539, 0.2039795, 1.539, 0.071106, 1.539, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.7976074, 1.5525, 0.2039795, 1.5525, 0.071106, 1.5525, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.7976074, 1.566, 0.2040405, 1.566, 0.071167, 1.566, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.7975464, 1.5795, 0.2037964, 1.5795, 0.071106, 1.5795, 0.5632935, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.7976074, 1.593, 0.2037354, 1.593, 0.071106, 1.593, 0.5632935, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.7976685, 1.6065, 0.2034912, 1.6065, 0.071106, 1.6065, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.7977295, 1.62, 0.2033081, 1.62, 0.0712891, 1.62, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.7977295, 1.6335, 0.2028809, 1.6335, 0.0715942, 1.6335, 0.5633545, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.7977295, 1.647, 0.2025146, 1.647, 0.0717773, 1.647, 0.5634155, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.7979736, 1.6605, 0.201416, 1.6605, 0.0720215, 1.6605, 0.5634766, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.7980957, 1.674, 0.2005005, 1.674, 0.0722656, 1.674, 0.5635376, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.7987061, 1.6875, 0.1981201, 1.6875, 0.0722656, 1.6875, 0.5635376, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.7991333, 1.701, 0.1967773, 1.701, 0.0720825, 1.701, 0.5634766, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.7998657, 1.7145, 0.1940918, 1.7145, 0.0715332, 1.7145, 0.5633545, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.8009644, 1.728, 0.1907959, 1.728, 0.0705566, 1.728, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.8015747, 1.7415, 0.1886597, 1.7415, 0.0697632, 1.7415, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.8029785, 1.755, 0.1835327, 1.755, 0.0673218, 1.755, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.8037109, 1.7685, 0.1808472, 1.7685, 0.0657349, 1.7685, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.805542, 1.782, 0.175354, 1.782, 0.0619507, 1.782, 0.5626221, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.8066406, 1.7955, 0.1727905, 1.7955, 0.0597534, 1.7955, 0.5620728, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.809082, 1.809, 0.1678467, 1.809, 0.0551758, 1.809, 0.5604858, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.8106079, 1.8225, 0.1652832, 1.8225, 0.0523682, 1.8225, 0.5593872, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.8135986, 1.836, 0.159729, 1.836, 0.0467529, 1.836, 0.5571289, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.8150024, 1.8495, 0.1567993, 1.8495, 0.0438232, 1.8495, 0.5560913, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.8178711, 1.863, 0.1495361, 1.863, 0.0371094, 1.863, 0.5543823, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.819519, 1.8765, 0.1459961, 1.8765, 0.0336304, 1.8765, 0.5531616, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.8226929, 1.89, 0.1394043, 1.89, 0.0264893, 1.89, 0.5504761, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.8240356, 1.9035, 0.1364136, 1.9035, 0.0229492, 1.9035, 0.5493774, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.8262939, 1.917, 0.1305542, 1.917, 0.0165405, 1.917, 0.5476074, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.8279419, 1.9305, 0.1245728, 1.9305, 0.0111694, 1.9305, 0.5466919, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.8286743, 1.944, 0.1212769, 1.944, 0.008667, 1.944, 0.5463257, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.8300781, 1.9575, 0.1141968, 1.9575, 0.0039062, 1.9575, 0.5457764, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.8308716, 1.971, 0.111084, 1.971, 0.00177, 1.971, 0.5452271, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.8323364, 1.9845, 0.1063232, 1.9845, -0.0025024, 1.9845, 0.5439453, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.8331299, 1.998, 0.104187, 1.998, -0.0045166, 1.998, 0.5432129, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.8346558, 2.0115, 0.0992432, 2.0115, -0.0087891, 2.0115, 0.541687, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.8355103, 2.025, 0.0968628, 2.025, -0.0108032, 2.025, 0.5407104, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.8370972, 2.0385, 0.0928955, 2.0385, -0.0135498, 2.0385, 0.5390015, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.8378906, 2.052, 0.0910034, 2.052, -0.0149536, 2.052, 0.5380249, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.8395386, 2.0655, 0.0878906, 2.0655, -0.0174561, 2.0655, 0.5358276, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.8403931, 2.079, 0.0862427, 2.079, -0.0186768, 2.079, 0.53479, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.8417969, 2.0925, 0.0836182, 2.0925, -0.0209351, 2.0925, 0.5328369, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.8424683, 2.106, 0.0824585, 2.106, -0.0219116, 2.106, 0.5319214, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.843811, 2.1195, 0.0804443, 2.1195, -0.0237427, 2.1195, 0.5300903, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.8453979, 2.133, 0.0780029, 2.133, -0.0254517, 2.133, 0.527771, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.8460693, 2.1465, 0.0770874, 2.1465, -0.0259399, 2.1465, 0.5268555, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.8475342, 2.16, 0.0755005, 2.16, -0.0270996, 2.16, 0.5246582, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.8481445, 2.1735, 0.0748291, 2.1735, -0.0275879, 2.1735, 0.5237427, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.8492432, 2.187, 0.0737305, 2.187, -0.0285034, 2.187, 0.5220947, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.8496094, 2.2005, 0.0731812, 2.2005, -0.0288086, 2.2005, 0.5214844, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.8504028, 2.214, 0.0721436, 2.214, -0.0293579, 2.214, 0.5203857, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.850769, 2.2275, 0.0716553, 2.2275, -0.029541, 2.2275, 0.5197754, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.8516846, 2.241, 0.0706177, 2.241, -0.0297852, 2.241, 0.5184937, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.8521729, 2.2545, 0.0700684, 2.2545, -0.0300903, 2.2545, 0.5177002, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.8530273, 2.268, 0.0693359, 2.268, -0.0300903, 2.268, 0.5163574, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.8535156, 2.2815, 0.0690918, 2.2815, -0.0302124, 2.2815, 0.515625, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.8543091, 2.295, 0.0686035, 2.295, -0.0304565, 2.295, 0.5142822, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.8546753, 2.3085, 0.0684204, 2.3085, -0.0305786, 2.3085, 0.5136719, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.8552856, 2.322, 0.0680542, 2.322, -0.0305786, 2.322, 0.5126953, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.8555908, 2.3355, 0.0679321, 2.3355, -0.0305176, 2.3355, 0.5122681, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.8563843, 2.349, 0.0678711, 2.349, -0.0304565, 2.349, 0.5109863, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.8570557, 2.3625, 0.0680542, 2.3625, -0.0303345, 2.3625, 0.5098267, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.8573608, 2.376, 0.0681152, 2.376, -0.0302124, 2.376, 0.5092773, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.8579712, 2.3895, 0.0683594, 2.3895, -0.0299072, 2.3895, 0.5082397, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.8582764, 2.403, 0.0684814, 2.403, -0.0297241, 2.403, 0.5077515, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.8588257, 2.4165, 0.0687256, 2.4165, -0.02948, 2.4165, 0.5067749, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.8590698, 2.43, 0.0688477, 2.43, -0.02948, 2.43, 0.5063477, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.8594971, 2.4435, 0.0689697, 2.4435, -0.0294189, 2.4435, 0.5056152, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.8596191, 2.457, 0.0690918, 2.457, -0.0294189, 2.457, 0.5053711, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.8599243, 2.4705, 0.0692749, 2.4705, -0.0292358, 2.4705, 0.5048218, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.8600464, 2.484, 0.0693359, 2.484, -0.0291138, 2.484, 0.5046387, , , , , , , , , , , , , , , , , , , , , , 
