Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:18:40
Collection Length (seconds):, 63.1125
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.783, 0.7833252, 0.783, 0.223999, 0.783, 0.0803223, 0.783, 0.5742188, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.7834473, 0.7965, 0.223999, 0.7965, 0.0802002, 0.7965, 0.5740967, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.7835083, 0.81, 0.223999, 0.81, 0.0801392, 0.81, 0.5740356, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.7835693, 0.8235, 0.223999, 0.8235, 0.0801392, 0.8235, 0.5739746, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.7835083, 0.837, 0.2238159, 0.837, 0.0800781, 0.837, 0.5741577, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.7835083, 0.8505, 0.2238159, 0.8505, 0.0800171, 0.8505, 0.5740967, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.7835083, 0.864, 0.2236938, 0.864, 0.0799561, 0.864, 0.5742188, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.7835083, 0.8775, 0.2235718, 0.8775, 0.079895, 0.8775, 0.5742188, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.7836304, 0.891, 0.2234497, 0.891, 0.079834, 0.891, 0.5740967, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.7836304, 0.9045, 0.2233887, 0.9045, 0.0797729, 0.9045, 0.5741577, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.7835083, 0.918, 0.2233276, 0.918, 0.079834, 0.918, 0.5743408, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.7835693, 0.9315, 0.2232666, 0.9315, 0.079895, 0.9315, 0.5742798, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.7835693, 0.945, 0.2232666, 0.945, 0.0799561, 0.945, 0.5742798, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.7835083, 0.9585, 0.2231445, 0.9585, 0.0800171, 0.9585, 0.5743408, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.7835083, 0.972, 0.2231445, 0.972, 0.0801392, 0.972, 0.5744019, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.7835083, 0.9855, 0.2230835, 0.9855, 0.0801392, 0.9855, 0.5744019, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.7834473, 0.999, 0.2229614, 0.999, 0.0801392, 0.999, 0.5745239, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.7834473, 1.0125, 0.2229004, 1.0125, 0.0800781, 1.0125, 0.574585, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.7833252, 1.026, 0.2229004, 1.026, 0.0800781, 1.026, 0.574707, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.7832031, 1.0395, 0.2229614, 1.0395, 0.0800781, 1.0395, 0.5748291, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.7831421, 1.053, 0.2229004, 1.053, 0.0800781, 1.053, 0.5749512, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.782959, 1.0665, 0.2228394, 1.0665, 0.0802002, 1.0665, 0.5751953, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.7828979, 1.08, 0.2227783, 1.08, 0.0803223, 1.08, 0.5753784, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.7827759, 1.0935, 0.2225342, 1.0935, 0.0805054, 1.0935, 0.5755615, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.7827148, 1.107, 0.2224731, 1.107, 0.0805054, 1.107, 0.5756836, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.7825317, 1.1205, 0.2223511, 1.1205, 0.0805664, 1.1205, 0.5759277, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.7825317, 1.134, 0.22229, 1.134, 0.0804443, 1.134, 0.5759888, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.7824707, 1.1475, 0.22229, 1.1475, 0.0803833, 1.1475, 0.5761108, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.7824707, 1.161, 0.22229, 1.161, 0.0803223, 1.161, 0.5761108, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.7824707, 1.1745, 0.22229, 1.1745, 0.0803223, 1.1745, 0.5760498, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.7824707, 1.188, 0.222229, 1.188, 0.0802612, 1.188, 0.5761108, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.7824707, 1.2015, 0.222229, 1.2015, 0.0802002, 1.2015, 0.5761108, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.7824707, 1.215, 0.222229, 1.215, 0.0802002, 1.215, 0.5761719, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.7824707, 1.2285, 0.222168, 1.2285, 0.0801392, 1.2285, 0.5761108, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.7825317, 1.242, 0.222168, 1.242, 0.0800781, 1.242, 0.5761108, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.7825928, 1.2555, 0.222168, 1.2555, 0.0799561, 1.2555, 0.5760498, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.7825928, 1.269, 0.22229, 1.269, 0.0797729, 1.269, 0.5759888, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.7826538, 1.2825, 0.2223511, 1.2825, 0.0796509, 1.2825, 0.5758667, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.7828369, 1.296, 0.2224121, 1.296, 0.0795288, 1.296, 0.5756836, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.7828369, 1.3095, 0.2225342, 1.3095, 0.0794678, 1.3095, 0.5756226, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.782959, 1.323, 0.2227173, 1.323, 0.0792847, 1.323, 0.5753784, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.78302, 1.3365, 0.2227783, 1.3365, 0.0792847, 1.3365, 0.5752563, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.7831421, 1.35, 0.2228394, 1.35, 0.0791626, 1.35, 0.5751343, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.7832031, 1.3635, 0.2228394, 1.3635, 0.0791016, 1.3635, 0.5750122, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.7832642, 1.377, 0.2230225, 1.377, 0.0789795, 1.377, 0.5749512, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.7833252, 1.3905, 0.2230835, 1.3905, 0.0789185, 1.3905, 0.5748291, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.7833252, 1.404, 0.2232666, 1.404, 0.0787964, 1.404, 0.5747681, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.7832642, 1.4175, 0.2233276, 1.4175, 0.0787354, 1.4175, 0.5747681, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.7833862, 1.431, 0.2235107, 1.431, 0.0786743, 1.431, 0.574646, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.7834473, 1.4445, 0.2235718, 1.4445, 0.0784912, 1.4445, 0.5745239, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.7833862, 1.458, 0.2236328, 1.458, 0.0784912, 1.458, 0.5745239, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.7835083, 1.4715, 0.2236938, 1.4715, 0.0783691, 1.4715, 0.5744019, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.7835693, 1.485, 0.2238159, 1.485, 0.0782471, 1.485, 0.5743408, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.7835083, 1.4985, 0.223938, 1.4985, 0.078186, 1.4985, 0.5742798, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.7835083, 1.512, 0.223938, 1.512, 0.078186, 1.512, 0.5742798, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.7835083, 1.5255, 0.223938, 1.5255, 0.078125, 1.5255, 0.5743408, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.7835083, 1.539, 0.223999, 1.539, 0.078125, 1.539, 0.5743408, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.7835083, 1.5525, 0.2240601, 1.5525, 0.0780029, 1.5525, 0.5742798, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.7835083, 1.566, 0.223999, 1.566, 0.0779419, 1.566, 0.5743408, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.7834473, 1.5795, 0.2240601, 1.5795, 0.0779419, 1.5795, 0.5744019, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.7833862, 1.593, 0.2242432, 1.593, 0.078064, 1.593, 0.5744019, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.7830811, 1.6065, 0.2248535, 1.6065, 0.0787354, 1.6065, 0.5745239, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.7826538, 1.62, 0.2253418, 1.62, 0.0793457, 1.62, 0.5747681, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.7817383, 1.6335, 0.2262573, 1.6335, 0.0809937, 1.6335, 0.5754395, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.781189, 1.647, 0.2263184, 1.647, 0.0825195, 1.647, 0.5759888, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.7811279, 1.6605, 0.2260132, 1.6605, 0.083252, 1.6605, 0.5760498, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.7816162, 1.674, 0.2251587, 1.674, 0.0845337, 1.674, 0.5755615, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.7821045, 1.6875, 0.2247314, 1.6875, 0.085083, 1.6875, 0.5749512, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.7840576, 1.701, 0.2232666, 1.701, 0.0864868, 1.701, 0.5726929, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.7853394, 1.7145, 0.2219849, 1.7145, 0.0873413, 1.7145, 0.571228, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.7885742, 1.728, 0.2179565, 1.728, 0.0892334, 1.728, 0.5681152, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.7904053, 1.7415, 0.215271, 1.7415, 0.0895386, 1.7415, 0.5664673, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.7946167, 1.755, 0.208374, 1.755, 0.0889893, 1.755, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.7971191, 1.7685, 0.204834, 1.7685, 0.0878906, 1.7685, 0.5612183, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.8025513, 1.782, 0.1994629, 1.782, 0.0855103, 1.782, 0.5557251, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.8057251, 1.7955, 0.1972046, 1.7955, 0.081665, 1.7955, 0.5525513, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.8120117, 1.809, 0.1914062, 1.809, 0.0760498, 1.809, 0.5461426, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.8154297, 1.8225, 0.1882324, 1.8225, 0.0741577, 1.8225, 0.5423584, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.8220215, 1.836, 0.1802368, 1.836, 0.0692749, 1.836, 0.5357056, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.8285522, 1.8495, 0.1708984, 1.8495, 0.0661621, 1.8495, 0.5290527, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.8320923, 1.863, 0.1664429, 1.863, 0.0644531, 1.863, 0.5250854, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.8392944, 1.8765, 0.15802, 1.8765, 0.0598145, 1.8765, 0.5167236, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.8428955, 1.89, 0.1541748, 1.89, 0.0568237, 1.89, 0.5123291, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.8500366, 1.9035, 0.1478271, 1.9035, 0.0513916, 1.9035, 0.5029297, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.8534546, 1.917, 0.1448364, 1.917, 0.0485229, 1.917, 0.498291, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.8599243, 1.9305, 0.1403198, 1.9305, 0.041687, 1.9305, 0.4889526, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.8629761, 1.944, 0.1380005, 1.944, 0.039856, 1.944, 0.484436, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.8687134, 1.9575, 0.1339111, 1.9575, 0.0359497, 1.9575, 0.4755249, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.8712158, 1.971, 0.1317749, 1.971, 0.0342407, 1.971, 0.4716187, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.8756714, 1.9845, 0.1278687, 1.9845, 0.0316162, 1.9845, 0.4645386, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.8778687, 1.998, 0.1260986, 1.998, 0.0305786, 1.998, 0.4609985, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.8818359, 2.0115, 0.1229858, 2.0115, 0.027771, 2.0115, 0.4543457, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.883606, 2.025, 0.1213379, 2.025, 0.0273438, 2.025, 0.451355, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.8870239, 2.0385, 0.1184692, 2.0385, 0.026062, 2.0385, 0.4454346, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.8903809, 2.052, 0.1157837, 2.052, 0.0244141, 2.052, 0.4396362, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.8918457, 2.0655, 0.114563, 2.0655, 0.0237427, 2.0655, 0.4368896, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.8945923, 2.079, 0.1125488, 2.079, 0.0227051, 2.079, 0.4318237, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.895813, 2.0925, 0.1118164, 2.0925, 0.0222168, 2.0925, 0.4295654, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.8980713, 2.106, 0.111084, 2.106, 0.020752, 2.106, 0.4251099, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.8991699, 2.1195, 0.111084, 2.1195, 0.0197144, 2.1195, 0.4227905, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.9013062, 2.133, 0.1117554, 2.133, 0.0170898, 2.133, 0.4181519, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.9023438, 2.1465, 0.1122437, 2.1465, 0.0160522, 2.1465, 0.4158325, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9042969, 2.16, 0.112915, 2.16, 0.0140991, 2.16, 0.411499, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9052124, 2.1735, 0.1131592, 2.1735, 0.0133667, 2.1735, 0.4094238, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.9067993, 2.187, 0.1137085, 2.187, 0.0125122, 2.187, 0.4057007, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9074707, 2.2005, 0.1141357, 2.2005, 0.0123291, 2.2005, 0.4041138, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.9088745, 2.214, 0.1152344, 2.214, 0.0115967, 2.214, 0.4006958, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.909668, 2.2275, 0.1158447, 2.2275, 0.0109863, 2.2275, 0.3987427, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9110718, 2.241, 0.1172485, 2.241, 0.0097046, 2.241, 0.3951416, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9122925, 2.2545, 0.1188354, 2.2545, 0.008606, 2.2545, 0.3919067, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.9127197, 2.268, 0.1194458, 2.268, 0.0081177, 2.268, 0.390686, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.9135132, 2.2815, 0.1206055, 2.2815, 0.0077515, 2.2815, 0.3883667, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9139404, 2.295, 0.1213379, 2.295, 0.0077515, 2.295, 0.3872681, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.9146118, 2.3085, 0.1228638, 2.3085, 0.0078735, 2.3085, 0.3851929, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.914978, 2.322, 0.1234741, 2.322, 0.0079346, 2.322, 0.3841553, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9155884, 2.3355, 0.1245728, 2.3355, 0.0079346, 2.3355, 0.3823242, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.9158325, 2.349, 0.1251221, 2.349, 0.0078125, 2.349, 0.3814087, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9161377, 2.3625, 0.1263428, 2.3625, 0.0075684, 2.3625, 0.3804321, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9161987, 2.376, 0.1270142, 2.376, 0.0074463, 2.376, 0.3800049, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9161987, 2.3895, 0.1287231, 2.3895, 0.007019, 2.3895, 0.3794556, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9160767, 2.403, 0.1294556, 2.403, 0.0072632, 2.403, 0.3793945, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9158936, 2.4165, 0.1304932, 2.4165, 0.0079346, 2.4165, 0.3795166, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9157715, 2.43, 0.1309204, 2.43, 0.0083008, 2.43, 0.3797607, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9153442, 2.4435, 0.1316528, 2.4435, 0.0089722, 2.4435, 0.3804932, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.914917, 2.457, 0.1323853, 2.457, 0.0093994, 2.457, 0.3812256, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9147339, 2.4705, 0.1328125, 2.4705, 0.0095215, 2.4705, 0.3815308, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9142456, 2.484, 0.133667, 2.484, 0.0096436, 2.484, 0.3823853, , , , , , , , , , , , , , , , , , , , , , 
