Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:15:55
Collection Length (seconds):, 59.1435
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.1485, 0.7722168, 0.1485, 0.2276611, 0.1485, 0.0907593, 0.1485, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.162, 0.7722168, 0.162, 0.2276611, 0.162, 0.0907593, 0.162, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.1755, 0.7722168, 0.1755, 0.2276611, 0.1755, 0.0907593, 0.1755, 0.5862427, , , , , , , , , , , , , , , , , , , , , , 
0.189, 0.7722168, 0.189, 0.2277222, 0.189, 0.0908203, 0.189, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.2025, 0.7722778, 0.2025, 0.2277222, 0.2025, 0.0908203, 0.2025, 0.5860596, , , , , , , , , , , , , , , , , , , , , , 
0.216, 0.7722168, 0.216, 0.2277222, 0.216, 0.0908813, 0.216, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.2295, 0.7722168, 0.2295, 0.2277222, 0.2295, 0.0908813, 0.2295, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.243, 0.7721558, 0.243, 0.2277222, 0.243, 0.0908813, 0.243, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.2565, 0.7722168, 0.2565, 0.2277222, 0.2565, 0.0908203, 0.2565, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.27, 0.7723389, 0.27, 0.2278442, 0.27, 0.0907593, 0.27, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.2835, 0.7723389, 0.2835, 0.2278442, 0.2835, 0.0907593, 0.2835, 0.5859375, , , , , , , , , , , , , , , , , , , , , , 
0.297, 0.7723999, 0.297, 0.2279053, 0.297, 0.0906982, 0.297, 0.5858765, , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.7723389, 0.3105, 0.2279053, 0.3105, 0.0906982, 0.3105, 0.5859375, , , , , , , , , , , , , , , , , , , , , , 
0.324, 0.7723389, 0.324, 0.2279053, 0.324, 0.0906982, 0.324, 0.5859375, , , , , , , , , , , , , , , , , , , , , , 
0.3375, 0.7722778, 0.3375, 0.2279053, 0.3375, 0.0906982, 0.3375, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.351, 0.7722778, 0.351, 0.2279053, 0.351, 0.0906982, 0.351, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.3645, 0.7722778, 0.3645, 0.2279053, 0.3645, 0.0906982, 0.3645, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.7722778, 0.378, 0.2277832, 0.378, 0.0906372, 0.378, 0.5860596, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.7722778, 0.3915, 0.2277832, 0.3915, 0.0906372, 0.3915, 0.5860596, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.7723389, 0.405, 0.2278442, 0.405, 0.0906372, 0.405, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.7723389, 0.4185, 0.2277832, 0.4185, 0.0906372, 0.4185, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.7722168, 0.432, 0.2277832, 0.432, 0.0906982, 0.432, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.7722168, 0.4455, 0.2277222, 0.4455, 0.0906982, 0.4455, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.7722778, 0.459, 0.2276611, 0.459, 0.0906372, 0.459, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.7723389, 0.4725, 0.2277222, 0.4725, 0.0905762, 0.4725, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.7723999, 0.486, 0.2277222, 0.486, 0.0905762, 0.486, 0.5859375, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.7723389, 0.4995, 0.2277222, 0.4995, 0.0906372, 0.4995, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.7722168, 0.513, 0.2277222, 0.513, 0.0906982, 0.513, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.7722168, 0.5265, 0.2276611, 0.5265, 0.0907593, 0.5265, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.7722168, 0.54, 0.2277222, 0.54, 0.0908203, 0.54, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.7722168, 0.5535, 0.2277222, 0.5535, 0.0908203, 0.5535, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.7721558, 0.567, 0.2276611, 0.567, 0.0908203, 0.567, 0.5862427, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.7722168, 0.5805, 0.2276611, 0.5805, 0.0908203, 0.5805, 0.5861816, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.7722778, 0.594, 0.2276001, 0.594, 0.0908203, 0.594, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.7723389, 0.6075, 0.2276001, 0.6075, 0.0908203, 0.6075, 0.5860596, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.7723999, 0.621, 0.2276001, 0.621, 0.0907593, 0.621, 0.5859375, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.7723999, 0.6345, 0.2276001, 0.6345, 0.0907593, 0.6345, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.7724609, 0.648, 0.2276001, 0.648, 0.0906982, 0.648, 0.5859375, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.772522, 0.6615, 0.2275391, 0.6615, 0.0906372, 0.6615, 0.5858154, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.772522, 0.675, 0.227478, 0.675, 0.0906982, 0.675, 0.5858765, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.7724609, 0.6885, 0.227478, 0.6885, 0.0906982, 0.6885, 0.5859375, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.772522, 0.702, 0.227478, 0.702, 0.0906372, 0.702, 0.5858765, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.7724609, 0.7155, 0.227478, 0.7155, 0.0906982, 0.7155, 0.5859375, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.7723999, 0.729, 0.227478, 0.729, 0.0906372, 0.729, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.7723999, 0.7425, 0.227478, 0.7425, 0.0906372, 0.7425, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.772583, 0.756, 0.2275391, 0.756, 0.0905151, 0.756, 0.5857544, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.772644, 0.7695, 0.227478, 0.7695, 0.0905151, 0.7695, 0.5857544, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.772644, 0.783, 0.227478, 0.783, 0.0905151, 0.783, 0.5856934, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.772644, 0.7965, 0.227417, 0.7965, 0.0905151, 0.7965, 0.5857544, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.772583, 0.81, 0.227356, 0.81, 0.0905151, 0.81, 0.5858154, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.772583, 0.8235, 0.227356, 0.8235, 0.0905762, 0.8235, 0.5858765, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.772522, 0.837, 0.227356, 0.837, 0.0905151, 0.837, 0.5859375, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.7724609, 0.8505, 0.227356, 0.8505, 0.0905151, 0.8505, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.7723999, 0.864, 0.227356, 0.864, 0.0905762, 0.864, 0.5860596, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.7723999, 0.8775, 0.227356, 0.8775, 0.0905762, 0.8775, 0.5860596, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.7723999, 0.891, 0.2272949, 0.891, 0.0905762, 0.891, 0.5860596, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.7723999, 0.9045, 0.227356, 0.9045, 0.0905762, 0.9045, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.7723999, 0.918, 0.227356, 0.918, 0.0905762, 0.918, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.7723999, 0.9315, 0.227417, 0.9315, 0.0905762, 0.9315, 0.5860596, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.7723389, 0.945, 0.227417, 0.945, 0.0905762, 0.945, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.7723389, 0.9585, 0.227417, 0.9585, 0.0905762, 0.9585, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.7723389, 0.972, 0.227417, 0.972, 0.0905762, 0.972, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.7723389, 0.9855, 0.227478, 0.9855, 0.0905762, 0.9855, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.7723389, 0.999, 0.227478, 0.999, 0.0905762, 0.999, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.7723389, 1.0125, 0.227478, 1.0125, 0.0905151, 1.0125, 0.5861206, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.7723999, 1.026, 0.2275391, 1.026, 0.0904541, 1.026, 0.5860596, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.7724609, 1.0395, 0.2276001, 1.0395, 0.0904541, 1.0395, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.7724609, 1.053, 0.2275391, 1.053, 0.0904541, 1.053, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.7723999, 1.0665, 0.2275391, 1.0665, 0.0904541, 1.0665, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.7724609, 1.08, 0.2275391, 1.08, 0.0903931, 1.08, 0.5859985, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.772583, 1.0935, 0.2276001, 1.0935, 0.0903931, 1.0935, 0.5858154, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.772583, 1.107, 0.2276001, 1.107, 0.090332, 1.107, 0.5857544, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.772644, 1.1205, 0.2276001, 1.1205, 0.090332, 1.1205, 0.5856934, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.772644, 1.134, 0.2276611, 1.134, 0.090332, 1.134, 0.5856934, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.772644, 1.1475, 0.2276611, 1.1475, 0.090332, 1.1475, 0.5856934, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.772644, 1.161, 0.2276611, 1.161, 0.090332, 1.161, 0.5856934, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.772644, 1.1745, 0.2276611, 1.1745, 0.090332, 1.1745, 0.5856934, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.7727051, 1.188, 0.2276611, 1.188, 0.0903931, 1.188, 0.5856323, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.7727051, 1.2015, 0.2276611, 1.2015, 0.0903931, 1.2015, 0.5855713, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.7727661, 1.215, 0.2276611, 1.215, 0.0903931, 1.215, 0.5855713, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.7727661, 1.2285, 0.2276611, 1.2285, 0.0903931, 1.2285, 0.5855103, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.7727661, 1.242, 0.2277832, 1.242, 0.090332, 1.242, 0.5854492, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.7728271, 1.2555, 0.2277832, 1.2555, 0.090271, 1.2555, 0.5854492, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.7728271, 1.269, 0.2277832, 1.269, 0.09021, 1.269, 0.5853882, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.7728882, 1.2825, 0.2278442, 1.2825, 0.09021, 1.2825, 0.5853271, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.7728882, 1.296, 0.2278442, 1.296, 0.090271, 1.296, 0.5853271, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.7729492, 1.3095, 0.2277832, 1.3095, 0.090271, 1.3095, 0.5852051, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.7729492, 1.323, 0.2277222, 1.323, 0.090271, 1.323, 0.5852661, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.7729492, 1.3365, 0.2277222, 1.3365, 0.090271, 1.3365, 0.5852661, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.7730103, 1.35, 0.2275391, 1.35, 0.090271, 1.35, 0.5852661, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.7730713, 1.3635, 0.2275391, 1.3635, 0.090271, 1.3635, 0.5852051, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.7730713, 1.377, 0.227478, 1.377, 0.090271, 1.377, 0.585144, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.7730713, 1.3905, 0.227478, 1.3905, 0.090271, 1.3905, 0.5852051, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.7730103, 1.404, 0.227478, 1.404, 0.090271, 1.404, 0.5852661, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.7731323, 1.4175, 0.227478, 1.4175, 0.090271, 1.4175, 0.585144, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.7731323, 1.431, 0.227417, 1.431, 0.090271, 1.431, 0.585144, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.7731323, 1.4445, 0.227417, 1.4445, 0.090271, 1.4445, 0.585144, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.7730713, 1.458, 0.227417, 1.458, 0.090271, 1.458, 0.5852051, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.7730103, 1.4715, 0.227478, 1.4715, 0.090332, 1.4715, 0.5852661, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.7730713, 1.485, 0.2275391, 1.485, 0.090332, 1.485, 0.5852051, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.7730713, 1.4985, 0.2276001, 1.4985, 0.090271, 1.4985, 0.585144, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.7730103, 1.512, 0.2276001, 1.512, 0.090271, 1.512, 0.5852051, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.7730713, 1.5255, 0.2276611, 1.5255, 0.0900879, 1.5255, 0.5852051, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.7730713, 1.539, 0.2276001, 1.539, 0.0900269, 1.539, 0.585144, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.7731323, 1.5525, 0.2277222, 1.5525, 0.0899658, 1.5525, 0.585083, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.7731934, 1.566, 0.2277222, 1.566, 0.0898438, 1.566, 0.585022, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.7732544, 1.5795, 0.2277222, 1.5795, 0.0898438, 1.5795, 0.5849609, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.7731934, 1.593, 0.2276001, 1.593, 0.0897827, 1.593, 0.585022, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.7731934, 1.6065, 0.2276001, 1.6065, 0.0897827, 1.6065, 0.585083, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.7732544, 1.62, 0.2276001, 1.62, 0.0897217, 1.62, 0.585022, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.7732544, 1.6335, 0.2276001, 1.6335, 0.0896606, 1.6335, 0.5849609, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.7733154, 1.647, 0.2275391, 1.647, 0.0895996, 1.647, 0.5848999, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.7733765, 1.6605, 0.2275391, 1.6605, 0.0894775, 1.6605, 0.5849609, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.7733765, 1.674, 0.227478, 1.674, 0.0893555, 1.674, 0.5848999, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.7733154, 1.6875, 0.2275391, 1.6875, 0.0892944, 1.6875, 0.585022, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.7733154, 1.701, 0.2276001, 1.701, 0.0890503, 1.701, 0.585022, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.7733765, 1.7145, 0.2276001, 1.7145, 0.0888062, 1.7145, 0.585022, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.7733154, 1.728, 0.2277832, 1.728, 0.0880737, 1.728, 0.585083, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.7731934, 1.7415, 0.2280884, 1.7415, 0.0875244, 1.7415, 0.5852661, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.7727051, 1.755, 0.2287598, 1.755, 0.0862427, 1.755, 0.5857544, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.7719116, 1.7685, 0.229187, 1.7685, 0.0849609, 1.7685, 0.586853, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.7713623, 1.782, 0.229187, 1.782, 0.0844727, 1.782, 0.5877075, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.7697754, 1.7955, 0.2288208, 1.7955, 0.0844727, 1.7955, 0.5899048, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.7689209, 1.809, 0.2283325, 1.809, 0.0848999, 1.809, 0.5910645, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.7672729, 1.8225, 0.2276611, 1.8225, 0.0848999, 1.8225, 0.5935059, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.7664185, 1.836, 0.227356, 1.836, 0.0845337, 1.836, 0.5947876, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.7642822, 1.8495, 0.2276611, 1.8495, 0.0829468, 1.8495, 0.5975952, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.7628784, 1.863, 0.2280273, 1.863, 0.0819702, 1.863, 0.5994263, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.7596436, 1.8765, 0.2288208, 1.8765, 0.0810547, 1.8765, 0.6033325, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.7578125, 1.89, 0.2289429, 1.89, 0.0808105, 1.89, 0.6056519, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.7539062, 1.9035, 0.2280273, 1.9035, 0.0825195, 1.9035, 0.6105347, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.7515259, 1.917, 0.2281494, 1.917, 0.0830078, 1.917, 0.6134033, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.7462158, 1.9305, 0.2293701, 1.9305, 0.0838623, 1.9305, 0.6192627, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.7432251, 1.944, 0.2301636, 1.944, 0.0845947, 1.944, 0.6224976, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.7368774, 1.9575, 0.2296143, 1.9575, 0.0892944, 1.9575, 0.6295166, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.730957, 1.971, 0.2290649, 1.971, 0.0921631, 1.971, 0.6362305, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.7279053, 1.9845, 0.2282104, 1.9845, 0.0944824, 1.9845, 0.6396484, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.7220459, 1.998, 0.2269897, 1.998, 0.0974121, 1.998, 0.6462402, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.7189941, 2.0115, 0.2272949, 2.0115, 0.0985718, 2.0115, 0.649353, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.7127075, 2.025, 0.2282715, 2.025, 0.1001587, 2.025, 0.6556396, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.7092896, 2.0385, 0.2276611, 2.0385, 0.102478, 2.0385, 0.6592407, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.7022095, 2.052, 0.2261963, 2.052, 0.1050415, 2.052, 0.6668701, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.6983643, 2.0655, 0.2241211, 2.0655, 0.1071777, 2.0655, 0.6712036, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.6908569, 2.079, 0.2206421, 2.079, 0.1101685, 2.079, 0.6796265, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.6875, 2.0925, 0.2194824, 2.0925, 0.1109009, 2.0925, 0.6832886, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.6811523, 2.106, 0.2182007, 2.106, 0.1116943, 2.106, 0.6898804, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.6781616, 2.1195, 0.2180176, 2.1195, 0.1118774, 2.1195, 0.6928101, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.6724243, 2.133, 0.2178345, 2.133, 0.1124268, 2.133, 0.6983643, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.6698608, 2.1465, 0.2177734, 2.1465, 0.1123047, 2.1465, 0.7008667, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.6647949, 2.16, 0.2171021, 2.16, 0.112793, 2.16, 0.7058105, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.6599121, 2.1735, 0.2158813, 2.1735, 0.1138916, 2.1735, 0.7105713, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.6573486, 2.187, 0.2143555, 2.187, 0.1160278, 2.187, 0.7130737, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.6532593, 2.2005, 0.2128906, 2.2005, 0.1169434, 2.2005, 0.7171021, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.6513062, 2.214, 0.2124023, 2.214, 0.1173096, 2.214, 0.7189941, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.6480103, 2.2275, 0.211731, 2.2275, 0.1174927, 2.2275, 0.7221069, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.6466064, 2.241, 0.2116699, 2.241, 0.1173706, 2.241, 0.7234497, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.6439819, 2.2545, 0.2114258, 2.2545, 0.1172485, 2.2545, 0.7258301, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.6429443, 2.268, 0.2111206, 2.268, 0.1172485, 2.268, 0.7268677, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.6411133, 2.2815, 0.2103271, 2.2815, 0.1176147, 2.2815, 0.7286377, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.6403809, 2.295, 0.2099609, 2.295, 0.1177979, 2.295, 0.7293701, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.6394653, 2.3085, 0.2092896, 2.3085, 0.1181641, 2.3085, 0.7302856, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.6392212, 2.322, 0.2090454, 2.322, 0.1182251, 2.322, 0.7305908, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.6390381, 2.3355, 0.2089233, 2.3355, 0.1182251, 2.3355, 0.7307129, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.6392212, 2.349, 0.2090454, 2.349, 0.1181641, 2.349, 0.7305908, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.6399536, 2.3625, 0.2092896, 2.3625, 0.117981, 2.3625, 0.7298584, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.6410522, 2.376, 0.2094116, 2.376, 0.1177979, 2.376, 0.7288818, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.6417847, 2.3895, 0.2095947, 2.3895, 0.1175537, 2.3895, 0.7282715, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.6433716, 2.403, 0.210022, 2.403, 0.1170654, 2.403, 0.7268066, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.6443481, 2.4165, 0.2102051, 2.4165, 0.1168213, 2.4165, 0.7259521, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.6464233, 2.43, 0.2106323, 2.43, 0.116272, 2.43, 0.7240601, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.647522, 2.4435, 0.2108154, 2.4435, 0.1160278, 2.4435, 0.7230225, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.6498413, 2.457, 0.2113037, 2.457, 0.1154785, 2.457, 0.7208862, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.651001, 2.4705, 0.2115479, 2.4705, 0.1152344, 2.4705, 0.7198486, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.6533203, 2.484, 0.2121582, 2.484, 0.1146851, 2.484, 0.7176514, , , , , , , , , , , , , , , , , , , , , , 
