Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 17:01:28
Collection Length (seconds):, 48.0195
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.836, 0.9036865, 1.836, 0.1990356, 1.836, 0.0578613, 1.836, 0.3746338, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9035645, 1.8495, 0.1984863, 1.8495, 0.0582886, 1.8495, 0.3751221, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9035034, 1.863, 0.1983032, 1.863, 0.0584717, 1.863, 0.3754272, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.9033203, 1.8765, 0.197937, 1.8765, 0.0587158, 1.8765, 0.3759155, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9031982, 1.89, 0.1978149, 1.89, 0.0588379, 1.89, 0.3762817, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9030151, 1.9035, 0.1974487, 1.9035, 0.0592041, 1.9035, 0.3768921, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9028931, 1.917, 0.1972046, 1.917, 0.0593262, 1.917, 0.3773193, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.9025879, 1.9305, 0.1967773, 1.9305, 0.0595703, 1.9305, 0.3781738, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.9024658, 1.944, 0.1965942, 1.944, 0.0596924, 1.944, 0.3786011, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.9023438, 1.9575, 0.196167, 1.9575, 0.0598145, 1.9575, 0.3791504, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.9022217, 1.971, 0.1957397, 1.971, 0.0598755, 1.971, 0.3796387, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9020996, 1.9845, 0.1956177, 1.9845, 0.0599976, 1.9845, 0.3799438, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9019775, 1.998, 0.1952515, 1.998, 0.0600586, 1.998, 0.3803101, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.9019165, 2.0115, 0.1951294, 2.0115, 0.0601196, 2.0115, 0.3806152, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9018555, 2.025, 0.1947632, 2.025, 0.0601807, 2.025, 0.3809814, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9017944, 2.0385, 0.1945801, 2.0385, 0.0601807, 2.0385, 0.3811646, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9017944, 2.052, 0.1940918, 2.052, 0.0600586, 2.052, 0.3814697, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9017944, 2.0655, 0.1939697, 2.0655, 0.0599976, 2.0655, 0.3814697, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.9018555, 2.079, 0.1936035, 2.079, 0.0597534, 2.079, 0.3815308, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.9019165, 2.0925, 0.1934204, 2.0925, 0.0596924, 2.0925, 0.3815308, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.9019775, 2.106, 0.1931152, 2.106, 0.0596313, 2.106, 0.3815308, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.9020386, 2.1195, 0.1929321, 2.1195, 0.0596313, 2.1195, 0.3815918, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.9019775, 2.133, 0.1925659, 2.133, 0.0596924, 2.133, 0.3817749, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.9020386, 2.1465, 0.1923828, 2.1465, 0.0597534, 2.1465, 0.3817749, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9020996, 2.16, 0.1920166, 2.16, 0.0599365, 2.16, 0.3817749, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9021606, 2.1735, 0.1917725, 2.1735, 0.0603027, 2.1735, 0.3817749, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.9021606, 2.187, 0.1915894, 2.187, 0.0604858, 2.187, 0.3817749, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9021606, 2.2005, 0.1912842, 2.2005, 0.0609741, 2.2005, 0.381897, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.9021606, 2.214, 0.1911011, 2.214, 0.0612183, 2.214, 0.381958, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.9020386, 2.2275, 0.1907959, 2.2275, 0.0617065, 2.2275, 0.3822021, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9020386, 2.241, 0.1906738, 2.241, 0.0619507, 2.241, 0.3823242, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9019775, 2.2545, 0.1903076, 2.2545, 0.062439, 2.2545, 0.3824463, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.9019775, 2.268, 0.1901245, 2.268, 0.0626831, 2.268, 0.3825684, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.9019165, 2.2815, 0.1898193, 2.2815, 0.0631714, 2.2815, 0.3827515, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9019165, 2.295, 0.1896362, 2.295, 0.0633545, 2.295, 0.3828735, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.9018555, 2.3085, 0.1894531, 2.3085, 0.0637817, 2.3085, 0.3830566, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.9018555, 2.322, 0.1893311, 2.322, 0.0639038, 2.322, 0.3831177, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9018555, 2.3355, 0.189209, 2.3355, 0.064209, 2.3355, 0.3831177, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.9018555, 2.349, 0.1891479, 2.349, 0.06427, 2.349, 0.3831177, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9018555, 2.3625, 0.1891479, 2.3625, 0.0643921, 2.3625, 0.3830566, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9019165, 2.376, 0.1891479, 2.376, 0.0643311, 2.376, 0.3828735, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9019775, 2.3895, 0.189209, 2.3895, 0.0643311, 2.3895, 0.3828125, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9019775, 2.403, 0.1893311, 2.403, 0.0643311, 2.403, 0.3826294, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9020386, 2.4165, 0.1893311, 2.4165, 0.0643311, 2.4165, 0.3825073, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9021606, 2.43, 0.1894531, 2.43, 0.06427, 2.43, 0.3822021, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9022217, 2.4435, 0.1895142, 2.4435, 0.064209, 2.4435, 0.382019, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9023438, 2.457, 0.1896973, 2.457, 0.0641479, 2.457, 0.3817139, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9024048, 2.4705, 0.1898193, 2.4705, 0.0640869, 2.4705, 0.3815308, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9025269, 2.484, 0.1900635, 2.484, 0.0640259, 2.484, 0.3811646, , , , , , , , , , , , , , , , , , , , , , 
