Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:59:22
Collection Length (seconds):, 52.326
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.2835, 0.9026489, 0.2835, 0.2213745, 0.2835, 0.0427856, 0.2835, 0.3665161, , , , , , , , , , , , , , , , , , , , , , 
0.297, 0.9026489, 0.297, 0.2214355, 0.297, 0.0428467, 0.297, 0.3665161, , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.90271, 0.3105, 0.2213135, 0.3105, 0.0427856, 0.3105, 0.3664551, , , , , , , , , , , , , , , , , , , , , , 
0.324, 0.90271, 0.324, 0.2213745, 0.324, 0.0428467, 0.324, 0.3664551, , , , , , , , , , , , , , , , , , , , , , 
0.3375, 0.90271, 0.3375, 0.2213745, 0.3375, 0.0429077, 0.3375, 0.3664551, , , , , , , , , , , , , , , , , , , , , , 
0.351, 0.90271, 0.351, 0.2213745, 0.351, 0.0429688, 0.351, 0.366394, , , , , , , , , , , , , , , , , , , , , , 
0.3645, 0.90271, 0.3645, 0.2214355, 0.3645, 0.0430298, 0.3645, 0.366394, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.902771, 0.378, 0.2214966, 0.378, 0.0430908, 0.378, 0.366272, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.902771, 0.3915, 0.2215576, 0.3915, 0.0430908, 0.3915, 0.3661499, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.902771, 0.405, 0.2215576, 0.405, 0.0432739, 0.405, 0.3660889, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.902771, 0.4185, 0.2214966, 0.4185, 0.043335, 0.4185, 0.3661499, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.902771, 0.432, 0.2215576, 0.432, 0.043335, 0.432, 0.3660889, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.902771, 0.4455, 0.2215576, 0.4455, 0.043335, 0.4455, 0.3660889, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.902771, 0.459, 0.2215576, 0.459, 0.043396, 0.459, 0.3660889, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.902771, 0.4725, 0.2216187, 0.4725, 0.043396, 0.4725, 0.3660889, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.902771, 0.486, 0.2216187, 0.486, 0.043457, 0.486, 0.3661499, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.90271, 0.4995, 0.2215576, 0.4995, 0.043457, 0.4995, 0.3661499, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.90271, 0.513, 0.2214966, 0.513, 0.043457, 0.513, 0.366272, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.9026489, 0.5265, 0.2214355, 0.5265, 0.0435791, 0.5265, 0.3664551, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.9026489, 0.54, 0.2214355, 0.54, 0.0435791, 0.54, 0.3665161, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.9025879, 0.5535, 0.2213745, 0.5535, 0.0437012, 0.5535, 0.3665771, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.9025879, 0.567, 0.2213135, 0.567, 0.0437012, 0.567, 0.3666382, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.9025879, 0.5805, 0.2213135, 0.5805, 0.0436401, 0.5805, 0.3666992, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.9025269, 0.594, 0.2213135, 0.594, 0.0435791, 0.594, 0.3667603, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.9025269, 0.6075, 0.2212524, 0.6075, 0.043457, 0.6075, 0.3669434, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.9024658, 0.621, 0.2212524, 0.621, 0.043335, 0.621, 0.3670044, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.9024658, 0.6345, 0.2211304, 0.6345, 0.0432739, 0.6345, 0.3671265, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.9024048, 0.648, 0.2210693, 0.648, 0.0432739, 0.648, 0.3672485, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.9024658, 0.6615, 0.2210083, 0.6615, 0.0432739, 0.6615, 0.3672485, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.9024048, 0.675, 0.2209473, 0.675, 0.0432129, 0.675, 0.3674316, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.9023438, 0.6885, 0.2208252, 0.6885, 0.0432739, 0.6885, 0.3676147, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.9022217, 0.702, 0.2208862, 0.702, 0.0432129, 0.702, 0.3677979, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.9022217, 0.7155, 0.2210083, 0.7155, 0.0432129, 0.7155, 0.3677979, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.9023438, 0.729, 0.2210083, 0.729, 0.0430908, 0.729, 0.3675537, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.9023438, 0.7425, 0.2210693, 0.7425, 0.0430298, 0.7425, 0.3674927, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.9024048, 0.756, 0.2210693, 0.756, 0.0429688, 0.756, 0.3673096, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.9024048, 0.7695, 0.2211304, 0.7695, 0.0429688, 0.7695, 0.3672485, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.9024048, 0.783, 0.2211304, 0.783, 0.0429688, 0.783, 0.3672485, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.9024658, 0.7965, 0.2211304, 0.7965, 0.0429688, 0.7965, 0.3671875, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.9024658, 0.81, 0.2213135, 0.81, 0.0429688, 0.81, 0.3670654, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.9025269, 0.8235, 0.2213745, 0.8235, 0.0429688, 0.8235, 0.3669434, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.9026489, 0.837, 0.2214966, 0.837, 0.0427856, 0.837, 0.3665161, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.90271, 0.8505, 0.2215576, 0.8505, 0.0427246, 0.8505, 0.366333, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.902771, 0.864, 0.2216187, 0.864, 0.0426025, 0.864, 0.3660889, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.902832, 0.8775, 0.2216187, 0.8775, 0.0425415, 0.8775, 0.3660278, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.902832, 0.891, 0.2216187, 0.891, 0.0425415, 0.891, 0.3659668, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.902832, 0.9045, 0.2216187, 0.9045, 0.0424805, 0.9045, 0.3659668, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.9028931, 0.918, 0.2216187, 0.918, 0.0424805, 0.918, 0.3658447, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.9028931, 0.9315, 0.2216187, 0.9315, 0.0424805, 0.9315, 0.3658447, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.9028931, 0.945, 0.2216187, 0.945, 0.0424805, 0.945, 0.3658447, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.9028931, 0.9585, 0.2216797, 0.9585, 0.0424805, 0.9585, 0.3659058, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.9028931, 0.972, 0.2216187, 0.972, 0.0424805, 0.972, 0.3659058, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.902832, 0.9855, 0.2215576, 0.9855, 0.0424805, 0.9855, 0.3660278, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.902832, 0.999, 0.2215576, 0.999, 0.0424194, 0.999, 0.3660278, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.902832, 1.0125, 0.2214966, 1.0125, 0.0424805, 1.0125, 0.3660278, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.902832, 1.026, 0.2213745, 1.026, 0.0425415, 1.026, 0.3661499, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.902771, 1.0395, 0.2212524, 1.0395, 0.0427856, 1.0395, 0.366394, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.902771, 1.053, 0.2211914, 1.053, 0.0429077, 1.053, 0.366394, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.90271, 1.0665, 0.2211304, 1.0665, 0.0430908, 1.0665, 0.3665771, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.9026489, 1.08, 0.2210693, 1.08, 0.0432739, 1.08, 0.3666382, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.9025879, 1.0935, 0.2210083, 1.0935, 0.0435181, 1.0935, 0.3669434, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.9024658, 1.107, 0.2208862, 1.107, 0.0437012, 1.107, 0.3671265, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.9024048, 1.1205, 0.2208862, 1.1205, 0.0437622, 1.1205, 0.3673096, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.9023438, 1.134, 0.2208252, 1.134, 0.0438843, 1.134, 0.3675537, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.9023438, 1.1475, 0.2207642, 1.1475, 0.0438843, 1.1475, 0.3675537, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.9024048, 1.161, 0.2206421, 1.161, 0.0439453, 1.161, 0.3675537, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.9023438, 1.1745, 0.2205811, 1.1745, 0.0440063, 1.1745, 0.3676147, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.9022827, 1.188, 0.220459, 1.188, 0.0442505, 1.188, 0.3678589, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.9022217, 1.2015, 0.2203369, 1.2015, 0.0443115, 1.2015, 0.367981, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.9022217, 1.215, 0.2202148, 1.215, 0.0444946, 1.215, 0.368103, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.9022217, 1.2285, 0.2201538, 1.2285, 0.0445557, 1.2285, 0.3681641, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.9022217, 1.242, 0.2199707, 1.242, 0.0446777, 1.242, 0.3681641, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.9022217, 1.2555, 0.2199097, 1.2555, 0.0446777, 1.2555, 0.3682251, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.9022827, 1.269, 0.2198486, 1.269, 0.0447388, 1.269, 0.3681641, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.9022827, 1.2825, 0.2197876, 1.2825, 0.0446777, 1.2825, 0.3681641, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.9023438, 1.296, 0.2196655, 1.296, 0.0446777, 1.296, 0.368103, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.9024658, 1.3095, 0.2195435, 1.3095, 0.0446777, 1.3095, 0.367981, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.9025269, 1.323, 0.2194214, 1.323, 0.0446167, 1.323, 0.3678589, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.9025879, 1.3365, 0.2192993, 1.3365, 0.0446167, 1.3365, 0.3677368, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.9026489, 1.35, 0.2192993, 1.35, 0.0446777, 1.35, 0.3676758, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.902771, 1.3635, 0.2192383, 1.3635, 0.0447388, 1.3635, 0.3674316, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.902771, 1.377, 0.2191772, 1.377, 0.0447388, 1.377, 0.3674316, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.902771, 1.3905, 0.2191162, 1.3905, 0.0447998, 1.3905, 0.3674927, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.902771, 1.404, 0.2191162, 1.404, 0.0448608, 1.404, 0.3674927, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.902771, 1.4175, 0.2189941, 1.4175, 0.0447998, 1.4175, 0.3674316, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.902832, 1.431, 0.2189941, 1.431, 0.0449219, 1.431, 0.3673706, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.902832, 1.4445, 0.2189331, 1.4445, 0.0448608, 1.4445, 0.3674316, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.902832, 1.458, 0.2188721, 1.458, 0.0448608, 1.458, 0.3674316, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.902832, 1.4715, 0.21875, 1.4715, 0.0449219, 1.4715, 0.3674927, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.902832, 1.485, 0.218689, 1.485, 0.0448608, 1.485, 0.3675537, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.902832, 1.4985, 0.218689, 1.4985, 0.0449219, 1.4985, 0.3675537, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.902832, 1.512, 0.2186279, 1.512, 0.0449219, 1.512, 0.3675537, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.902832, 1.5255, 0.2184448, 1.5255, 0.0450439, 1.5255, 0.3675537, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.902832, 1.539, 0.2182617, 1.539, 0.045105, 1.539, 0.3676758, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.902832, 1.5525, 0.2181396, 1.5525, 0.045105, 1.5525, 0.3677368, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9028931, 1.566, 0.2180786, 1.566, 0.045166, 1.566, 0.3677368, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9028931, 1.5795, 0.2180176, 1.5795, 0.0452271, 1.5795, 0.3677368, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9028931, 1.593, 0.2179565, 1.593, 0.0453491, 1.593, 0.3677368, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9028931, 1.6065, 0.2179565, 1.6065, 0.0453491, 1.6065, 0.3677979, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.9028931, 1.62, 0.2178955, 1.62, 0.0452881, 1.62, 0.3678589, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.9028931, 1.6335, 0.2178955, 1.6335, 0.0452881, 1.6335, 0.3677368, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.9028931, 1.647, 0.2178345, 1.647, 0.0453491, 1.647, 0.3677368, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.9029541, 1.6605, 0.2177734, 1.6605, 0.0454102, 1.6605, 0.3677368, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.902832, 1.674, 0.2177734, 1.674, 0.0455322, 1.674, 0.3679199, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.902832, 1.6875, 0.2177124, 1.6875, 0.0456543, 1.6875, 0.368042, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.902771, 1.701, 0.2177734, 1.701, 0.0458374, 1.701, 0.367981, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.902771, 1.7145, 0.2178955, 1.7145, 0.0458984, 1.7145, 0.367981, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.902771, 1.728, 0.2180176, 1.728, 0.0458984, 1.728, 0.367981, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.9028931, 1.7415, 0.2182617, 1.7415, 0.0457764, 1.7415, 0.3675537, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.9029541, 1.755, 0.2183838, 1.755, 0.0456543, 1.755, 0.3673096, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.9031372, 1.7685, 0.2185669, 1.7685, 0.0454102, 1.7685, 0.3668213, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.9031982, 1.782, 0.2186279, 1.782, 0.0452271, 1.782, 0.3665771, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.9033813, 1.7955, 0.2189331, 1.7955, 0.0449829, 1.7955, 0.3659058, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.9035034, 1.809, 0.2190552, 1.809, 0.0449829, 1.809, 0.3656616, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.9037476, 1.8225, 0.2192993, 1.8225, 0.0449829, 1.8225, 0.3649292, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.9038086, 1.836, 0.2193604, 1.836, 0.0449829, 1.836, 0.364624, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9039307, 1.8495, 0.2195435, 1.8495, 0.045105, 1.8495, 0.3642578, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9039917, 1.863, 0.2196045, 1.863, 0.0452271, 1.863, 0.3640747, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.9040527, 1.8765, 0.2197266, 1.8765, 0.0455933, 1.8765, 0.3637085, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9041138, 1.89, 0.2197266, 1.89, 0.0456543, 1.89, 0.3635254, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9041748, 1.9035, 0.2198486, 1.9035, 0.0457764, 1.9035, 0.3633423, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9042358, 1.917, 0.2199707, 1.917, 0.0458984, 1.917, 0.3631592, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.9041748, 1.9305, 0.2200317, 1.9305, 0.0462646, 1.9305, 0.3631592, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.9041138, 1.944, 0.2200928, 1.944, 0.046875, 1.944, 0.3632202, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.9040527, 1.9575, 0.2200928, 1.9575, 0.0471191, 1.9575, 0.3633423, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.9040527, 1.971, 0.2200928, 1.971, 0.0474854, 1.971, 0.3632202, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9041748, 1.9845, 0.2200928, 1.9845, 0.0475464, 1.9845, 0.3630981, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9042358, 1.998, 0.2200317, 1.998, 0.0475464, 1.998, 0.362854, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.9042358, 2.0115, 0.2199707, 2.0115, 0.0476074, 2.0115, 0.362854, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9041748, 2.025, 0.2199097, 2.025, 0.0479126, 2.025, 0.3630371, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9041138, 2.0385, 0.2198486, 2.0385, 0.0480957, 2.0385, 0.3631592, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9040527, 2.052, 0.2198486, 2.052, 0.0485229, 2.052, 0.3632202, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9040527, 2.0655, 0.2199097, 2.0655, 0.0487061, 2.0655, 0.3632812, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.9040527, 2.079, 0.2200928, 2.079, 0.0489502, 2.079, 0.3630981, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.9041138, 2.0925, 0.2201538, 2.0925, 0.0489502, 2.0925, 0.362915, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.9042358, 2.106, 0.2202148, 2.106, 0.0489502, 2.106, 0.3625488, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.9042969, 2.1195, 0.2201538, 2.1195, 0.0490112, 2.1195, 0.3624268, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.9042969, 2.133, 0.2200317, 2.133, 0.0493164, 2.133, 0.3624878, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.9042358, 2.1465, 0.2199097, 2.1465, 0.0499268, 2.1465, 0.3626709, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9041748, 2.16, 0.2197876, 2.16, 0.050293, 2.16, 0.362793, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9040527, 2.1735, 0.2196655, 2.1735, 0.0509033, 2.1735, 0.3630371, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.9040527, 2.187, 0.2194824, 2.187, 0.0510864, 2.187, 0.3631592, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9040527, 2.2005, 0.2193604, 2.2005, 0.0514526, 2.2005, 0.3632202, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.9040527, 2.214, 0.2192993, 2.214, 0.0514526, 2.214, 0.3632202, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.9041138, 2.2275, 0.2189941, 2.2275, 0.0515747, 2.2275, 0.3631592, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9041748, 2.241, 0.2188721, 2.241, 0.0516357, 2.241, 0.3632202, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9041748, 2.2545, 0.2184448, 2.2545, 0.0518188, 2.2545, 0.3633423, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.9042358, 2.268, 0.2182617, 2.268, 0.0519409, 2.268, 0.3633423, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.9043579, 2.2815, 0.2179565, 2.2815, 0.0521851, 2.2815, 0.3632202, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9044189, 2.295, 0.2178345, 2.295, 0.0522461, 2.295, 0.3631592, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.904541, 2.3085, 0.2174683, 2.3085, 0.0525513, 2.3085, 0.3630371, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.904541, 2.322, 0.2172852, 2.322, 0.0526123, 2.322, 0.3630371, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9046021, 2.3355, 0.21698, 2.3355, 0.0528564, 2.3355, 0.3630981, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.9046631, 2.349, 0.2166138, 2.349, 0.0531616, 2.349, 0.3630371, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9046631, 2.3625, 0.2165527, 2.3625, 0.0533447, 2.3625, 0.3630981, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9046631, 2.376, 0.2163086, 2.376, 0.0537109, 2.376, 0.3630981, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9046631, 2.3895, 0.2161255, 2.3895, 0.0539551, 2.3895, 0.3632812, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9046631, 2.403, 0.2158203, 2.403, 0.0541992, 2.403, 0.3634644, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9046631, 2.4165, 0.2156372, 2.4165, 0.0541992, 2.4165, 0.3635254, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9047241, 2.43, 0.21521, 2.43, 0.0542603, 2.43, 0.3636475, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9047241, 2.4435, 0.2150269, 2.4435, 0.0542603, 2.4435, 0.3637695, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9046021, 2.457, 0.2145996, 2.457, 0.0544434, 2.457, 0.3642578, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.904541, 2.4705, 0.2143555, 2.4705, 0.0546265, 2.4705, 0.364502, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9043579, 2.484, 0.2139282, 2.484, 0.0548706, 2.484, 0.3651123, , , , , , , , , , , , , , , , , , , , , , 
