Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 14:28:14
Collection Length (seconds):, 59.67
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.9585, 0.937439, 0.9585, 0.2639771, 0.9585, -0.0662842, 0.9585, -0.21698, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.9375, 0.972, 0.2640381, 0.972, -0.0662231, 0.972, -0.2167358, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.937561, 0.9855, 0.2640381, 0.9855, -0.0661621, 0.9855, -0.2166138, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.937561, 0.999, 0.2640991, 0.999, -0.0662231, 0.999, -0.2165527, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.937561, 1.0125, 0.2640991, 1.0125, -0.0662231, 1.0125, -0.2164917, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.937561, 1.026, 0.2640991, 1.026, -0.0661621, 1.026, -0.2163696, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.937561, 1.0395, 0.2640991, 1.0395, -0.0661621, 1.0395, -0.2163696, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.937561, 1.053, 0.2641602, 1.053, -0.0661621, 1.053, -0.2163086, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.9376221, 1.0665, 0.2642212, 1.0665, -0.0661011, 1.0665, -0.2161865, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.9376221, 1.08, 0.2642212, 1.08, -0.0661011, 1.08, -0.2161865, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.9376831, 1.0935, 0.2642212, 1.0935, -0.0661011, 1.0935, -0.2158813, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.9376831, 1.107, 0.2642212, 1.107, -0.0661621, 1.107, -0.2156982, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.9378052, 1.1205, 0.2641602, 1.1205, -0.0662231, 1.1205, -0.2154541, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.9378052, 1.134, 0.2641602, 1.134, -0.0662231, 1.134, -0.2153931, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.9378662, 1.1475, 0.2641602, 1.1475, -0.0661621, 1.1475, -0.2150879, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.9378662, 1.161, 0.2642212, 1.161, -0.0662231, 1.161, -0.2150269, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.9378662, 1.1745, 0.2642212, 1.1745, -0.0662231, 1.1745, -0.2149658, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.9378662, 1.188, 0.2642212, 1.188, -0.0662231, 1.188, -0.2149658, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.9379272, 1.2015, 0.2642822, 1.2015, -0.0661621, 1.2015, -0.2147827, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.9379272, 1.215, 0.2642822, 1.215, -0.0661621, 1.215, -0.2146606, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.9379272, 1.2285, 0.2643433, 1.2285, -0.0661621, 1.2285, -0.2144775, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.9379883, 1.242, 0.2643433, 1.242, -0.0661011, 1.242, -0.2142944, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.9379883, 1.2555, 0.2644043, 1.2555, -0.06604, 1.2555, -0.2141724, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.9380493, 1.269, 0.2643433, 1.269, -0.06604, 1.269, -0.2139893, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.9381104, 1.2825, 0.2644043, 1.2825, -0.065979, 1.2825, -0.2138672, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.9381714, 1.296, 0.2642822, 1.296, -0.065979, 1.296, -0.2136841, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.9382324, 1.3095, 0.2642212, 1.3095, -0.065979, 1.3095, -0.213623, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.9382935, 1.323, 0.2640991, 1.323, -0.065918, 1.323, -0.2133179, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.9383545, 1.3365, 0.2640991, 1.3365, -0.0658569, 1.3365, -0.2131958, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.9384155, 1.35, 0.2640381, 1.35, -0.0658569, 1.35, -0.2128906, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.9384155, 1.3635, 0.2640381, 1.3635, -0.0658569, 1.3635, -0.2128296, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.9385376, 1.377, 0.2640381, 1.377, -0.0657349, 1.377, -0.2124634, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.9385376, 1.3905, 0.2640991, 1.3905, -0.0657349, 1.3905, -0.2123413, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.9385376, 1.404, 0.2641602, 1.404, -0.0656738, 1.404, -0.2122803, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.9385376, 1.4175, 0.2640991, 1.4175, -0.0656738, 1.4175, -0.2122192, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.9385376, 1.431, 0.2642822, 1.431, -0.0656128, 1.431, -0.2120972, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.9384766, 1.4445, 0.2644653, 1.4445, -0.0656128, 1.4445, -0.2120972, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.9384766, 1.458, 0.2646484, 1.458, -0.0656128, 1.458, -0.2120361, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.9384155, 1.4715, 0.2652588, 1.4715, -0.0650635, 1.4715, -0.2116699, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.9383545, 1.485, 0.2655029, 1.485, -0.0647583, 1.485, -0.2116089, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.9383545, 1.4985, 0.2660522, 1.4985, -0.0639648, 1.4985, -0.2113037, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.9382324, 1.512, 0.2664795, 1.512, -0.0633545, 1.512, -0.2113037, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.9382324, 1.5255, 0.2666626, 1.5255, -0.0629883, 1.5255, -0.2113647, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.9381714, 1.539, 0.2666626, 1.539, -0.0629272, 1.539, -0.2114868, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.9381104, 1.5525, 0.2666626, 1.5525, -0.0628662, 1.5525, -0.211731, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9381104, 1.566, 0.2666626, 1.566, -0.0629272, 1.566, -0.211853, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9380493, 1.5795, 0.2664795, 1.5795, -0.0631104, 1.5795, -0.2121582, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9380493, 1.593, 0.2664795, 1.593, -0.0632935, 1.593, -0.2123413, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9379272, 1.6065, 0.2662964, 1.6065, -0.0638428, 1.6065, -0.2127686, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.9378662, 1.62, 0.2662354, 1.62, -0.0640869, 1.62, -0.2130737, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.9377441, 1.6335, 0.2659302, 1.6335, -0.0645142, 1.6335, -0.2138672, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.937561, 1.647, 0.265686, 1.647, -0.0648193, 1.647, -0.2147827, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.9375, 1.6605, 0.265564, 1.6605, -0.0650024, 1.6605, -0.215271, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.9373169, 1.674, 0.2654419, 1.674, -0.0651245, 1.674, -0.2161255, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.9372559, 1.6875, 0.2653198, 1.6875, -0.0652466, 1.6875, -0.2164917, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.9370728, 1.701, 0.2652588, 1.701, -0.0653076, 1.701, -0.2172852, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.9370117, 1.7145, 0.2651978, 1.7145, -0.0653687, 1.7145, -0.2175903, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.9369507, 1.728, 0.2650757, 1.728, -0.0656128, 1.728, -0.2181396, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.9368896, 1.7415, 0.2650146, 1.7415, -0.0657349, 1.7415, -0.2183228, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.9368286, 1.755, 0.2648315, 1.755, -0.0661011, 1.755, -0.21875, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.9368286, 1.7685, 0.2647705, 1.7685, -0.0662231, 1.7685, -0.2189331, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.9368286, 1.782, 0.2646484, 1.782, -0.0663452, 1.782, -0.2189941, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.9368286, 1.7955, 0.2645874, 1.7955, -0.0664062, 1.7955, -0.2189331, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.9368286, 1.809, 0.2646484, 1.809, -0.0665894, 1.809, -0.21875, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.9368286, 1.8225, 0.2647095, 1.8225, -0.0667725, 1.8225, -0.2186279, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.9368286, 1.836, 0.2647095, 1.836, -0.0671997, 1.836, -0.2185669, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9368896, 1.8495, 0.2647095, 1.8495, -0.067688, 1.8495, -0.2181396, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9368896, 1.863, 0.2648315, 1.863, -0.0679932, 1.863, -0.2180786, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.9368286, 1.8765, 0.2648926, 1.8765, -0.0686035, 1.8765, -0.2178345, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9368286, 1.89, 0.2649536, 1.89, -0.0688477, 1.89, -0.2178345, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9367676, 1.9035, 0.2650757, 1.9035, -0.0692749, 1.9035, -0.2177734, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9367676, 1.917, 0.2650757, 1.917, -0.069397, 1.917, -0.2177734, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.9367065, 1.9305, 0.2651367, 1.9305, -0.0697021, 1.9305, -0.2178345, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.9366455, 1.944, 0.2650757, 1.944, -0.0698853, 1.944, -0.2180176, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.9366455, 1.9575, 0.2650757, 1.9575, -0.0701294, 1.9575, -0.2179565, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.9366455, 1.971, 0.2650146, 1.971, -0.0703125, 1.971, -0.2179565, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9365845, 1.9845, 0.2649536, 1.9845, -0.0704956, 1.9845, -0.2183228, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9365845, 1.998, 0.2648926, 1.998, -0.0706177, 1.998, -0.2184448, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.9365845, 2.0115, 0.2647705, 2.0115, -0.0707397, 2.0115, -0.2185059, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9365234, 2.025, 0.2647095, 2.025, -0.0708618, 2.025, -0.2186279, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9365234, 2.0385, 0.2645874, 2.0385, -0.0710449, 2.0385, -0.218689, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9365234, 2.052, 0.2644653, 2.052, -0.0712891, 2.052, -0.2189331, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9365234, 2.0655, 0.2643433, 2.0655, -0.0714111, 2.0655, -0.2190552, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.9364624, 2.079, 0.2642822, 2.079, -0.0716553, 2.079, -0.2191772, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.9364624, 2.0925, 0.2642212, 2.0925, -0.0717773, 2.0925, -0.2192383, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.9364014, 2.106, 0.2641602, 2.106, -0.0720215, 2.106, -0.2194214, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.9364014, 2.1195, 0.2642212, 2.1195, -0.0721436, 2.1195, -0.2195435, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.9363403, 2.133, 0.2640991, 2.133, -0.0723267, 2.133, -0.2196655, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.9363403, 2.1465, 0.2640381, 2.1465, -0.0724487, 2.1465, -0.2198486, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9362793, 2.16, 0.263916, 2.16, -0.0726929, 2.16, -0.2202148, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9362793, 2.1735, 0.263855, 2.1735, -0.0728149, 2.1735, -0.2202759, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.9362183, 2.187, 0.2637939, 2.187, -0.072937, 2.187, -0.2203979, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9362793, 2.2005, 0.2637329, 2.2005, -0.072937, 2.2005, -0.2203369, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.9362793, 2.214, 0.2636719, 2.214, -0.072998, 2.214, -0.2202759, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.9362793, 2.2275, 0.2636719, 2.2275, -0.072998, 2.2275, -0.2202148, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9363403, 2.241, 0.2635498, 2.241, -0.072998, 2.241, -0.2201538, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9363403, 2.2545, 0.2634277, 2.2545, -0.0731201, 2.2545, -0.2202759, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.9363403, 2.268, 0.2634277, 2.268, -0.0731812, 2.268, -0.2202148, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.9364014, 2.2815, 0.2633057, 2.2815, -0.0732422, 2.2815, -0.2201538, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9364014, 2.295, 0.2633057, 2.295, -0.0732422, 2.295, -0.2202148, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.9364014, 2.3085, 0.2632446, 2.3085, -0.0731812, 2.3085, -0.2200928, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.9364624, 2.322, 0.2631836, 2.322, -0.0731812, 2.322, -0.2200928, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9364014, 2.3355, 0.2631836, 2.3355, -0.0731812, 2.3355, -0.2202148, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.9364014, 2.349, 0.2631836, 2.349, -0.0731812, 2.349, -0.2202759, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9364624, 2.3625, 0.2630615, 2.3625, -0.0731201, 2.3625, -0.2202759, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9364014, 2.376, 0.2630615, 2.376, -0.0730591, 2.376, -0.2203979, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9364014, 2.3895, 0.2629395, 2.3895, -0.072998, 2.3895, -0.2206421, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9364014, 2.403, 0.2628784, 2.403, -0.072937, 2.403, -0.2207031, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9364014, 2.4165, 0.2627563, 2.4165, -0.072876, 2.4165, -0.2210083, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9364014, 2.43, 0.2626953, 2.43, -0.0728149, 2.43, -0.2210693, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9363403, 2.4435, 0.2626953, 2.4435, -0.0728149, 2.4435, -0.2212524, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9362793, 2.457, 0.2626953, 2.457, -0.072876, 2.457, -0.2215576, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9362183, 2.4705, 0.2626953, 2.4705, -0.072937, 2.4705, -0.2216797, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9361572, 2.484, 0.2626953, 2.484, -0.072937, 2.484, -0.2220459, , , , , , , , , , , , , , , , , , , , , , 
