Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:37:04
Collection Length (seconds):, 42.4575
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.27, 0.9464722, 0.27, 0.1280518, 0.27, 0.0630493, 0.27, 0.2895508, , , , , , , , , , , , , , , , , , , , , , 
0.2835, 0.9464722, 0.2835, 0.1279297, 0.2835, 0.0631714, 0.2835, 0.2895508, , , , , , , , , , , , , , , , , , , , , , 
0.297, 0.9464111, 0.297, 0.1277466, 0.297, 0.0633545, 0.297, 0.2897949, , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.9463501, 0.3105, 0.1276855, 0.3105, 0.0634766, 0.3105, 0.289978, , , , , , , , , , , , , , , , , , , , , , 
0.324, 0.9463501, 0.324, 0.1275024, 0.324, 0.0637817, 0.324, 0.2900391, , , , , , , , , , , , , , , , , , , , , , 
0.3375, 0.9463501, 0.3375, 0.1273193, 0.3375, 0.0640259, 0.3375, 0.2901001, , , , , , , , , , , , , , , , , , , , , , 
0.351, 0.9463501, 0.351, 0.1272583, 0.351, 0.0640869, 0.351, 0.289978, , , , , , , , , , , , , , , , , , , , , , 
0.3645, 0.9464111, 0.3645, 0.1271362, 0.3645, 0.06427, 0.3645, 0.289917, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.9464111, 0.378, 0.1271362, 0.378, 0.0643311, 0.378, 0.2897949, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.9463501, 0.3915, 0.1270752, 0.3915, 0.0645142, 0.3915, 0.289978, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.9463501, 0.405, 0.1270142, 0.405, 0.0646362, 0.405, 0.2900391, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.9462891, 0.4185, 0.1268921, 0.4185, 0.0647583, 0.4185, 0.2902832, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.9462891, 0.432, 0.12677, 0.432, 0.0648804, 0.432, 0.2903442, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.946167, 0.4455, 0.1266479, 0.4455, 0.0651245, 0.4455, 0.2906494, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.946167, 0.459, 0.1265869, 0.459, 0.0652466, 0.459, 0.2906494, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.946167, 0.4725, 0.1265259, 0.4725, 0.0652466, 0.4725, 0.2907104, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.946167, 0.486, 0.1264648, 0.486, 0.0653076, 0.486, 0.2907104, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.946167, 0.4995, 0.1262817, 0.4995, 0.0653687, 0.4995, 0.2907104, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.946167, 0.513, 0.1262207, 0.513, 0.0654297, 0.513, 0.2907715, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.946167, 0.5265, 0.1261597, 0.5265, 0.0654297, 0.5265, 0.2908325, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.9460449, 0.54, 0.1260376, 0.54, 0.0655518, 0.54, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.9460449, 0.5535, 0.1260376, 0.5535, 0.0656738, 0.5535, 0.2911987, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.9460449, 0.567, 0.1257935, 0.567, 0.0657959, 0.567, 0.2913208, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.9460449, 0.5805, 0.1257324, 0.5805, 0.0657959, 0.5805, 0.2913818, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.9459839, 0.594, 0.1255493, 0.594, 0.0658569, 0.594, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.9459839, 0.6075, 0.1254883, 0.6075, 0.065918, 0.6075, 0.291626, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.9459229, 0.621, 0.1254272, 0.621, 0.065979, 0.621, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.9459229, 0.6345, 0.1253662, 0.6345, 0.065979, 0.6345, 0.291748, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.9459229, 0.648, 0.1253052, 0.648, 0.065979, 0.648, 0.2919312, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.9458618, 0.6615, 0.1252441, 0.6615, 0.065979, 0.6615, 0.2919922, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.9458618, 0.675, 0.1251831, 0.675, 0.0661011, 0.675, 0.2921753, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.9458008, 0.6885, 0.1251221, 0.6885, 0.0661011, 0.6885, 0.2922363, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.9457397, 0.702, 0.124939, 0.702, 0.0662231, 0.702, 0.2925415, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.9457397, 0.7155, 0.124939, 0.7155, 0.0662842, 0.7155, 0.2926025, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.9456787, 0.729, 0.1248169, 0.729, 0.0662842, 0.729, 0.2927246, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.9456787, 0.7425, 0.1246948, 0.7425, 0.0662231, 0.7425, 0.2928467, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.9456787, 0.756, 0.1246338, 0.756, 0.0662842, 0.756, 0.2929077, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.9456177, 0.7695, 0.1245728, 0.7695, 0.0662231, 0.7695, 0.2930298, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.9456177, 0.783, 0.1245728, 0.783, 0.0662842, 0.783, 0.2930298, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.9455566, 0.7965, 0.1244507, 0.7965, 0.0663452, 0.7965, 0.293335, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.9455566, 0.81, 0.1244507, 0.81, 0.0663452, 0.81, 0.293396, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.9454956, 0.8235, 0.1243286, 0.8235, 0.0663452, 0.8235, 0.2935181, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.9454956, 0.837, 0.1242676, 0.837, 0.0663452, 0.837, 0.2935791, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.9454956, 0.8505, 0.1242065, 0.8505, 0.0663452, 0.8505, 0.2937012, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.9454346, 0.864, 0.1241455, 0.864, 0.0664062, 0.864, 0.2937622, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.9454346, 0.8775, 0.1240234, 0.8775, 0.0664062, 0.8775, 0.2938843, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.9454346, 0.891, 0.1239624, 0.891, 0.0664062, 0.891, 0.2939453, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.9454346, 0.9045, 0.1239014, 0.9045, 0.0664062, 0.9045, 0.2940063, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.9454346, 0.918, 0.1238403, 0.918, 0.0664673, 0.918, 0.2940063, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.9453735, 0.9315, 0.1237183, 0.9315, 0.0665283, 0.9315, 0.2941284, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.9453125, 0.945, 0.1235962, 0.945, 0.0665894, 0.945, 0.2943726, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.9452515, 0.9585, 0.1235352, 0.9585, 0.0666504, 0.9585, 0.2945557, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.9452515, 0.972, 0.1235352, 0.972, 0.0667114, 0.972, 0.2946167, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.9452515, 0.9855, 0.1234741, 0.9855, 0.0667114, 0.9855, 0.2946167, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.9452515, 0.999, 0.1234131, 0.999, 0.0667114, 0.999, 0.2946777, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.9452515, 1.0125, 0.1233521, 1.0125, 0.0667114, 1.0125, 0.2946777, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.9451904, 1.026, 0.1231689, 1.026, 0.0668335, 1.026, 0.2948608, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.9451904, 1.0395, 0.1231079, 1.0395, 0.0668335, 1.0395, 0.2948608, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.9451904, 1.053, 0.1230469, 1.053, 0.0668335, 1.053, 0.2950439, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.9451904, 1.0665, 0.1229858, 1.0665, 0.0668335, 1.0665, 0.2950439, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.9451294, 1.08, 0.1229858, 1.08, 0.0669556, 1.08, 0.295166, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.9451294, 1.0935, 0.1229248, 1.0935, 0.0669556, 1.0935, 0.2952271, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.9450684, 1.107, 0.1228638, 1.107, 0.0672607, 1.107, 0.2954102, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.9450684, 1.1205, 0.1227417, 1.1205, 0.0673218, 1.1205, 0.2954712, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.9450073, 1.134, 0.1226807, 1.134, 0.0675659, 1.134, 0.2954712, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.9450073, 1.1475, 0.1224976, 1.1475, 0.067749, 1.1475, 0.2955322, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.9450073, 1.161, 0.1224976, 1.161, 0.067749, 1.161, 0.2955322, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.9450073, 1.1745, 0.1223755, 1.1745, 0.0678101, 1.1745, 0.2956543, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.9450073, 1.188, 0.1223755, 1.188, 0.0678101, 1.188, 0.2956543, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.9449463, 1.2015, 0.1223145, 1.2015, 0.0679321, 1.2015, 0.2957764, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.9449463, 1.215, 0.1222534, 1.215, 0.0679321, 1.215, 0.2958374, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.9449463, 1.2285, 0.1221924, 1.2285, 0.0679932, 1.2285, 0.2958984, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.9449463, 1.242, 0.1221924, 1.242, 0.0679932, 1.242, 0.2958984, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.9448853, 1.2555, 0.1220703, 1.2555, 0.0680542, 1.2555, 0.2960815, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.9448853, 1.269, 0.1220093, 1.269, 0.0680542, 1.269, 0.2961426, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.9448853, 1.2825, 0.1219482, 1.2825, 0.0681152, 1.2825, 0.2962036, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.9448853, 1.296, 0.1218872, 1.296, 0.0680542, 1.296, 0.2961426, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.9448853, 1.3095, 0.1218872, 1.3095, 0.0681152, 1.3095, 0.2961426, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.9448853, 1.323, 0.1218872, 1.323, 0.0681152, 1.323, 0.2962036, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.9448853, 1.3365, 0.1219482, 1.3365, 0.0680542, 1.3365, 0.2961426, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.9449463, 1.35, 0.1218872, 1.35, 0.0680542, 1.35, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.9449463, 1.3635, 0.1218262, 1.3635, 0.0680542, 1.3635, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.9448853, 1.377, 0.1217651, 1.377, 0.0681152, 1.377, 0.2962036, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.9448853, 1.3905, 0.1217041, 1.3905, 0.0681763, 1.3905, 0.2961426, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.9448853, 1.404, 0.1217041, 1.404, 0.0683594, 1.404, 0.2962646, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.9448853, 1.4175, 0.1216431, 1.4175, 0.0683594, 1.4175, 0.2962646, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.9448242, 1.431, 0.1216431, 1.431, 0.0684204, 1.431, 0.2963257, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.9448242, 1.4445, 0.1216431, 1.4445, 0.0684204, 1.4445, 0.2963257, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.9448242, 1.458, 0.121521, 1.458, 0.0684204, 1.458, 0.2963257, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.9448242, 1.4715, 0.121521, 1.4715, 0.0684204, 1.4715, 0.2964478, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.9447632, 1.485, 0.12146, 1.485, 0.0685425, 1.485, 0.2966919, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.9447021, 1.4985, 0.121521, 1.4985, 0.0685425, 1.4985, 0.2967529, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.9447021, 1.512, 0.121521, 1.512, 0.0685425, 1.512, 0.2967529, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.9447021, 1.5255, 0.121521, 1.5255, 0.0685425, 1.5255, 0.296814, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.9447021, 1.539, 0.12146, 1.539, 0.0686035, 1.539, 0.2966919, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.9447632, 1.5525, 0.12146, 1.5525, 0.0686646, 1.5525, 0.2966309, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9447021, 1.566, 0.121521, 1.566, 0.0687256, 1.566, 0.2966919, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9447021, 1.5795, 0.12146, 1.5795, 0.0688477, 1.5795, 0.296814, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9446411, 1.593, 0.12146, 1.593, 0.0689697, 1.593, 0.296875, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9447021, 1.6065, 0.12146, 1.6065, 0.0690918, 1.6065, 0.2966919, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.9447021, 1.62, 0.1213989, 1.62, 0.0691528, 1.62, 0.2966309, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.9447021, 1.6335, 0.1213379, 1.6335, 0.0692139, 1.6335, 0.2967529, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.9447021, 1.647, 0.1213379, 1.647, 0.0692749, 1.647, 0.2967529, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.9447021, 1.6605, 0.1213379, 1.6605, 0.069397, 1.6605, 0.2966309, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.9447021, 1.674, 0.1213989, 1.674, 0.069397, 1.674, 0.2965698, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.9447021, 1.6875, 0.121521, 1.6875, 0.069458, 1.6875, 0.2965088, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.9447021, 1.701, 0.121582, 1.701, 0.069519, 1.701, 0.2964478, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.9447632, 1.7145, 0.121582, 1.7145, 0.0695801, 1.7145, 0.2963867, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.9447632, 1.728, 0.121582, 1.728, 0.0695801, 1.728, 0.2962646, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.9448242, 1.7415, 0.1216431, 1.7415, 0.0696411, 1.7415, 0.2960815, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.9448242, 1.755, 0.1217041, 1.755, 0.0697632, 1.755, 0.2960815, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.9448242, 1.7685, 0.1217041, 1.7685, 0.0697632, 1.7685, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.9448242, 1.782, 0.1217041, 1.782, 0.0698853, 1.782, 0.2958984, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.9448853, 1.7955, 0.1217041, 1.7955, 0.0699463, 1.7955, 0.2958374, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.9448853, 1.809, 0.1216431, 1.809, 0.0699463, 1.809, 0.2957764, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.9449463, 1.8225, 0.1216431, 1.8225, 0.0699463, 1.8225, 0.2956543, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.9449463, 1.836, 0.121582, 1.836, 0.0699463, 1.836, 0.2957153, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9448853, 1.8495, 0.121521, 1.8495, 0.0699463, 1.8495, 0.2957764, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9448242, 1.863, 0.1216431, 1.863, 0.0700073, 1.863, 0.2959595, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.9448242, 1.8765, 0.1216431, 1.8765, 0.0701294, 1.8765, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9448242, 1.89, 0.121582, 1.89, 0.0702515, 1.89, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9447632, 1.9035, 0.121582, 1.9035, 0.0702515, 1.9035, 0.2960815, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9448242, 1.917, 0.121521, 1.917, 0.0703125, 1.917, 0.2959595, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.9448242, 1.9305, 0.12146, 1.9305, 0.0703125, 1.9305, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.9448242, 1.944, 0.12146, 1.944, 0.0703125, 1.944, 0.2958984, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.9448242, 1.9575, 0.121521, 1.9575, 0.0704956, 1.9575, 0.2959595, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.9448242, 1.971, 0.12146, 1.971, 0.0704956, 1.971, 0.2958984, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9448242, 1.9845, 0.12146, 1.9845, 0.0706177, 1.9845, 0.2959595, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9447632, 1.998, 0.12146, 1.998, 0.0706787, 1.998, 0.2960815, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.9447632, 2.0115, 0.12146, 2.0115, 0.0708008, 2.0115, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9447632, 2.025, 0.121521, 2.025, 0.0708618, 2.025, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9447632, 2.0385, 0.1213989, 2.0385, 0.0709839, 2.0385, 0.2960205, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9447632, 2.052, 0.1213379, 2.052, 0.0710449, 2.052, 0.2960815, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9447021, 2.0655, 0.1212769, 2.0655, 0.071228, 2.0655, 0.2962036, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.9447021, 2.079, 0.1212769, 2.079, 0.0713501, 2.079, 0.2962646, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.9446411, 2.0925, 0.1212769, 2.0925, 0.0714111, 2.0925, 0.2963867, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.9446411, 2.106, 0.1212769, 2.106, 0.0714111, 2.106, 0.2964478, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.9445801, 2.1195, 0.1212769, 2.1195, 0.0713501, 2.1195, 0.2965088, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.9446411, 2.133, 0.1212769, 2.133, 0.0713501, 2.133, 0.2965088, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.9446411, 2.1465, 0.1212158, 2.1465, 0.0713501, 2.1465, 0.2964478, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9445801, 2.16, 0.1211548, 2.16, 0.0713501, 2.16, 0.2965698, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9445801, 2.1735, 0.1211548, 2.1735, 0.0713501, 2.1735, 0.2966309, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.944519, 2.187, 0.1210938, 2.187, 0.0714111, 2.187, 0.296814, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9445801, 2.2005, 0.1210327, 2.2005, 0.0714111, 2.2005, 0.2967529, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.9445801, 2.214, 0.1210327, 2.214, 0.0714111, 2.214, 0.2966309, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.9445801, 2.2275, 0.1210327, 2.2275, 0.0714111, 2.2275, 0.2966309, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9445801, 2.241, 0.1209717, 2.241, 0.0714722, 2.241, 0.2966919, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9445801, 2.2545, 0.1209106, 2.2545, 0.0714722, 2.2545, 0.2966919, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.944519, 2.268, 0.1209106, 2.268, 0.0714111, 2.268, 0.296875, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.944519, 2.2815, 0.1209717, 2.2815, 0.0714111, 2.2815, 0.296875, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.944458, 2.295, 0.1210327, 2.295, 0.0714111, 2.295, 0.2969971, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.944458, 2.3085, 0.1210327, 2.3085, 0.0714111, 2.3085, 0.2970581, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.944458, 2.322, 0.1209717, 2.322, 0.0714111, 2.322, 0.2971802, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.944397, 2.3355, 0.1209717, 2.3355, 0.0714111, 2.3355, 0.2971802, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.944397, 2.349, 0.1209717, 2.349, 0.0714722, 2.349, 0.2973022, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9443359, 2.3625, 0.1208496, 2.3625, 0.0714722, 2.3625, 0.2974243, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9443359, 2.376, 0.1207886, 2.376, 0.0715332, 2.376, 0.2975464, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9443359, 2.3895, 0.1207275, 2.3895, 0.0714722, 2.3895, 0.2975464, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9443359, 2.403, 0.1207275, 2.403, 0.0714111, 2.403, 0.2974854, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9442749, 2.4165, 0.1207886, 2.4165, 0.071228, 2.4165, 0.2977295, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9442749, 2.43, 0.1207886, 2.43, 0.071228, 2.43, 0.2977295, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9442749, 2.4435, 0.1207275, 2.4435, 0.071167, 2.4435, 0.2977905, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9442749, 2.457, 0.1206665, 2.457, 0.071167, 2.457, 0.2978516, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9442749, 2.4705, 0.1204224, 2.4705, 0.071106, 2.4705, 0.2980347, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9442139, 2.484, 0.1203613, 2.484, 0.071106, 2.484, 0.2981567, , , , , , , , , , , , , , , , , , , , , , 
