Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:35:38
Collection Length (seconds):, 45.684
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.5265, 0.9431152, 0.5265, 0.135376, 0.5265, 0.0432739, 0.5265, 0.3006592, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.9431152, 0.54, 0.135437, 0.54, 0.0432739, 0.54, 0.3005981, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.9430542, 0.5535, 0.135437, 0.5535, 0.0432739, 0.5535, 0.3006592, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.9430542, 0.567, 0.135498, 0.567, 0.043335, 0.567, 0.3007202, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.9430542, 0.5805, 0.1356201, 0.5805, 0.043335, 0.5805, 0.3005981, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.9430542, 0.594, 0.1357422, 0.594, 0.043396, 0.594, 0.3005371, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.9430542, 0.6075, 0.1358032, 0.6075, 0.043396, 0.6075, 0.3004761, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.9430542, 0.621, 0.1358643, 0.621, 0.043457, 0.621, 0.300415, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.9430542, 0.6345, 0.1359253, 0.6345, 0.0435181, 0.6345, 0.300354, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.9431152, 0.648, 0.1359863, 0.648, 0.0435181, 0.648, 0.300293, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.9431152, 0.6615, 0.1359863, 0.6615, 0.0436401, 0.6615, 0.300293, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.9431152, 0.675, 0.1359863, 0.675, 0.0438232, 0.675, 0.3002319, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.9431152, 0.6885, 0.1359863, 0.6885, 0.0438843, 0.6885, 0.3002319, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.9431152, 0.702, 0.1361084, 0.702, 0.0439453, 0.702, 0.3000488, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.9431763, 0.7155, 0.1361084, 0.7155, 0.0439453, 0.7155, 0.2999878, , , , , , , , , , , , , , , , , , , , , , 
