Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:34:33
Collection Length (seconds):, 46.656
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.243, 0.9436035, 0.243, 0.1471558, 0.243, 0.0495605, 0.243, 0.2924194, , , , , , , , , , , , , , , , , , , , , , 
0.2565, 0.9436035, 0.2565, 0.1471558, 0.2565, 0.0495605, 0.2565, 0.2924805, , , , , , , , , , , , , , , , , , , , , , 
0.27, 0.9436035, 0.27, 0.1471558, 0.27, 0.0494995, 0.27, 0.2923584, , , , , , , , , , , , , , , , , , , , , , 
0.2835, 0.9436035, 0.2835, 0.1471558, 0.2835, 0.0494995, 0.2835, 0.2923584, , , , , , , , , , , , , , , , , , , , , , 
0.297, 0.9436035, 0.297, 0.1471558, 0.297, 0.0494995, 0.297, 0.2924194, , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.9436646, 0.3105, 0.1471558, 0.3105, 0.0494995, 0.3105, 0.2922974, , , , , , , , , , , , , , , , , , , , , , 
0.324, 0.9436646, 0.324, 0.1471558, 0.324, 0.0494995, 0.324, 0.2922363, , , , , , , , , , , , , , , , , , , , , , 
0.3375, 0.9436646, 0.3375, 0.1469727, 0.3375, 0.0495605, 0.3375, 0.2922974, , , , , , , , , , , , , , , , , , , , , , 
0.351, 0.9436646, 0.351, 0.1469727, 0.351, 0.0495605, 0.351, 0.2922974, , , , , , , , , , , , , , , , , , , , , , 
0.3645, 0.9436646, 0.3645, 0.1469116, 0.3645, 0.0496216, 0.3645, 0.2922974, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.9436646, 0.378, 0.1467896, 0.378, 0.0496826, 0.378, 0.2922974, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.9436646, 0.3915, 0.1468506, 0.3915, 0.0497437, 0.3915, 0.2922363, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.9436646, 0.405, 0.1469116, 0.405, 0.0498047, 0.405, 0.2922974, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.9437866, 0.4185, 0.1469116, 0.4185, 0.0498657, 0.4185, 0.2919312, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.9437866, 0.432, 0.1469116, 0.432, 0.0499268, 0.432, 0.2918701, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.9437866, 0.4455, 0.1467285, 0.4455, 0.0500488, 0.4455, 0.2918701, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.9438477, 0.459, 0.1467285, 0.459, 0.0500488, 0.459, 0.2918091, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.9438477, 0.4725, 0.1467285, 0.4725, 0.0501709, 0.4725, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.9439087, 0.486, 0.1467285, 0.486, 0.0502319, 0.486, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.9439697, 0.4995, 0.1466675, 0.4995, 0.0501709, 0.4995, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.9439697, 0.513, 0.1466675, 0.513, 0.0501709, 0.513, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.9439697, 0.5265, 0.1466675, 0.5265, 0.0501709, 0.5265, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.9439697, 0.54, 0.1465454, 0.54, 0.050293, 0.54, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.9439697, 0.5535, 0.1464844, 0.5535, 0.050293, 0.5535, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.9440308, 0.567, 0.1463623, 0.567, 0.0504761, 0.567, 0.2913818, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.9440308, 0.5805, 0.1463623, 0.5805, 0.0505371, 0.5805, 0.2913208, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.9440308, 0.594, 0.1462402, 0.594, 0.0506592, 0.594, 0.2913818, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.9440308, 0.6075, 0.1461792, 0.6075, 0.0506592, 0.6075, 0.2912598, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.9440918, 0.621, 0.1461182, 0.621, 0.0507202, 0.621, 0.2912598, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.9440308, 0.6345, 0.1461792, 0.6345, 0.0507202, 0.6345, 0.2912598, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.9440918, 0.648, 0.1459961, 0.648, 0.0507202, 0.648, 0.2912598, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.9440308, 0.6615, 0.1459961, 0.6615, 0.0507812, 0.6615, 0.2913208, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.9440308, 0.675, 0.1459961, 0.675, 0.0507812, 0.675, 0.2913818, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.9440308, 0.6885, 0.1459961, 0.6885, 0.0507812, 0.6885, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.9439697, 0.702, 0.1459961, 0.702, 0.0508423, 0.702, 0.2915039, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.9439087, 0.7155, 0.1459961, 0.7155, 0.0508423, 0.7155, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.9439697, 0.729, 0.1459961, 0.729, 0.0509033, 0.729, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.9439697, 0.7425, 0.1459351, 0.7425, 0.0510254, 0.7425, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.9439697, 0.756, 0.145874, 0.756, 0.0510254, 0.756, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.9439697, 0.7695, 0.145874, 0.7695, 0.0510254, 0.7695, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.9439697, 0.783, 0.145874, 0.783, 0.0510254, 0.783, 0.291626, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.9439697, 0.7965, 0.1459961, 0.7965, 0.0510864, 0.7965, 0.291626, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.9439087, 0.81, 0.1460571, 0.81, 0.0510864, 0.81, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.9439087, 0.8235, 0.1461182, 0.8235, 0.0510864, 0.8235, 0.291748, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.9439087, 0.837, 0.1461182, 0.837, 0.0511475, 0.837, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.9439087, 0.8505, 0.1461182, 0.8505, 0.0510864, 0.8505, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.9439087, 0.864, 0.1460571, 0.864, 0.0510864, 0.864, 0.291626, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.9439087, 0.8775, 0.1460571, 0.8775, 0.0510254, 0.8775, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.9439087, 0.891, 0.1460571, 0.891, 0.0510864, 0.891, 0.291748, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.9439087, 0.9045, 0.1460571, 0.9045, 0.0510864, 0.9045, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.9439087, 0.918, 0.1461182, 0.918, 0.0510254, 0.918, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.9439087, 0.9315, 0.1461792, 0.9315, 0.0510864, 0.9315, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.9439087, 0.945, 0.1461792, 0.945, 0.0510864, 0.945, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.9439087, 0.9585, 0.1461792, 0.9585, 0.0510864, 0.9585, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.9439087, 0.972, 0.1461792, 0.972, 0.0511475, 0.972, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.9439087, 0.9855, 0.1462402, 0.9855, 0.0511475, 0.9855, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.9439697, 0.999, 0.1462402, 0.999, 0.0510864, 0.999, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.9439697, 1.0125, 0.1462402, 1.0125, 0.0510864, 1.0125, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.9439697, 1.026, 0.1462402, 1.026, 0.0510254, 1.026, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.9439697, 1.0395, 0.1462402, 1.0395, 0.0510254, 1.0395, 0.2915039, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.9439697, 1.053, 0.1462402, 1.053, 0.0509644, 1.053, 0.2915039, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.9439087, 1.0665, 0.1462402, 1.0665, 0.0510254, 1.0665, 0.2915039, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.9439087, 1.08, 0.1463013, 1.08, 0.0510254, 1.08, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.9439087, 1.0935, 0.1463623, 1.0935, 0.0510254, 1.0935, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.9439087, 1.107, 0.1463623, 1.107, 0.0510254, 1.107, 0.2915039, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.9439087, 1.1205, 0.1464233, 1.1205, 0.0509644, 1.1205, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.9439087, 1.134, 0.1464233, 1.134, 0.0509644, 1.134, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.9439087, 1.1475, 0.1464233, 1.1475, 0.0509644, 1.1475, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.9439087, 1.161, 0.1464233, 1.161, 0.0509644, 1.161, 0.2915039, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.9439087, 1.1745, 0.1464844, 1.1745, 0.0509644, 1.1745, 0.2915039, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.9439087, 1.188, 0.1464233, 1.188, 0.0509644, 1.188, 0.2914429, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.9439697, 1.2015, 0.1464844, 1.2015, 0.0509644, 1.2015, 0.2913208, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.9439697, 1.215, 0.1466064, 1.215, 0.0509644, 1.215, 0.2912598, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.9439697, 1.2285, 0.1467896, 1.2285, 0.0510864, 1.2285, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.9439697, 1.242, 0.1468506, 1.242, 0.0510864, 1.242, 0.2910767, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.9439697, 1.2555, 0.1469116, 1.2555, 0.0510864, 1.2555, 0.2910767, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.9440308, 1.269, 0.1469116, 1.269, 0.0510864, 1.269, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.9439697, 1.2825, 0.1469727, 1.2825, 0.0510254, 1.2825, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.9439697, 1.296, 0.1469727, 1.296, 0.0510254, 1.296, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.9439697, 1.3095, 0.1470337, 1.3095, 0.0510864, 1.3095, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.9439087, 1.323, 0.1470947, 1.323, 0.0510864, 1.323, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.9439087, 1.3365, 0.1471558, 1.3365, 0.0510864, 1.3365, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.9439087, 1.35, 0.1472778, 1.35, 0.0510254, 1.35, 0.2910767, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.9439087, 1.3635, 0.1473389, 1.3635, 0.0510254, 1.3635, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.9439697, 1.377, 0.1473389, 1.377, 0.0509644, 1.377, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.9439697, 1.3905, 0.1473389, 1.3905, 0.0509644, 1.3905, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.9439697, 1.404, 0.1473389, 1.404, 0.0509644, 1.404, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.9439087, 1.4175, 0.1473389, 1.4175, 0.0509644, 1.4175, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.9439087, 1.431, 0.1473389, 1.431, 0.0510254, 1.431, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.9439087, 1.4445, 0.1473999, 1.4445, 0.0510254, 1.4445, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.9439087, 1.458, 0.1474609, 1.458, 0.0510864, 1.458, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.9439087, 1.4715, 0.1474609, 1.4715, 0.0510864, 1.4715, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.9439087, 1.485, 0.147522, 1.485, 0.0509644, 1.485, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.9439087, 1.4985, 0.147522, 1.4985, 0.0509033, 1.4985, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.9439087, 1.512, 0.147583, 1.512, 0.0509033, 1.512, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.9439087, 1.5255, 0.147583, 1.5255, 0.0509033, 1.5255, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.9439087, 1.539, 0.1477051, 1.539, 0.0509644, 1.539, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.9439087, 1.5525, 0.1477661, 1.5525, 0.0509644, 1.5525, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9439087, 1.566, 0.1477661, 1.566, 0.0509644, 1.566, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9438477, 1.5795, 0.1477661, 1.5795, 0.0509644, 1.5795, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9438477, 1.593, 0.1478271, 1.593, 0.0509644, 1.593, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9438477, 1.6065, 0.1478882, 1.6065, 0.0509644, 1.6065, 0.2910767, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.9437866, 1.62, 0.1478882, 1.62, 0.0509644, 1.62, 0.2911987, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.9437866, 1.6335, 0.1480103, 1.6335, 0.0509644, 1.6335, 0.2911987, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.9437866, 1.647, 0.1480713, 1.647, 0.0509033, 1.647, 0.2911987, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.9437866, 1.6605, 0.1480713, 1.6605, 0.0509033, 1.6605, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.9437866, 1.674, 0.1481323, 1.674, 0.0508423, 1.674, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.9437256, 1.6875, 0.1482544, 1.6875, 0.0509644, 1.6875, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.9437256, 1.701, 0.1483154, 1.701, 0.0510254, 1.701, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.9437866, 1.7145, 0.1482544, 1.7145, 0.0509644, 1.7145, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.9437866, 1.728, 0.1483154, 1.728, 0.0509644, 1.728, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.9437866, 1.7415, 0.1483154, 1.7415, 0.0510254, 1.7415, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.9438477, 1.755, 0.1483154, 1.755, 0.0510254, 1.755, 0.2908325, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.9437866, 1.7685, 0.1483154, 1.7685, 0.0510254, 1.7685, 0.2908936, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.9437866, 1.782, 0.1484375, 1.782, 0.0509644, 1.782, 0.2908936, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.9437866, 1.7955, 0.1484375, 1.7955, 0.0509033, 1.7955, 0.2908936, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.9438477, 1.809, 0.1484985, 1.809, 0.0509644, 1.809, 0.2907715, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.9438477, 1.8225, 0.1484375, 1.8225, 0.0509644, 1.8225, 0.2908325, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.9437866, 1.836, 0.1484375, 1.836, 0.0509644, 1.836, 0.2908325, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9437866, 1.8495, 0.1484985, 1.8495, 0.0509644, 1.8495, 0.2908325, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9438477, 1.863, 0.1484375, 1.863, 0.0509644, 1.863, 0.2907715, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.9438477, 1.8765, 0.1484375, 1.8765, 0.0509644, 1.8765, 0.2907104, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9439087, 1.89, 0.1484375, 1.89, 0.0508423, 1.89, 0.2905273, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9439087, 1.9035, 0.1484985, 1.9035, 0.0508423, 1.9035, 0.2904663, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9439697, 1.917, 0.1484985, 1.917, 0.0507202, 1.917, 0.2902832, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.9439087, 1.9305, 0.1486206, 1.9305, 0.0505981, 1.9305, 0.2904053, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.9439087, 1.944, 0.1486206, 1.944, 0.0505981, 1.944, 0.2904663, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.9439697, 1.9575, 0.1485596, 1.9575, 0.0505371, 1.9575, 0.2904053, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.9439697, 1.971, 0.1485596, 1.971, 0.0505371, 1.971, 0.2904053, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9439697, 1.9845, 0.1484985, 1.9845, 0.0505371, 1.9845, 0.2904053, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9439697, 1.998, 0.1484375, 1.998, 0.0505981, 1.998, 0.2904053, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.9439087, 2.0115, 0.1485596, 2.0115, 0.0505981, 2.0115, 0.2905273, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9439087, 2.025, 0.1486206, 2.025, 0.0505981, 2.025, 0.2905273, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9439087, 2.0385, 0.1486206, 2.0385, 0.0505981, 2.0385, 0.2905884, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9439087, 2.052, 0.1486206, 2.052, 0.0505981, 2.052, 0.2905884, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9438477, 2.0655, 0.1486816, 2.0655, 0.0505371, 2.0655, 0.2905884, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.9438477, 2.079, 0.1486816, 2.079, 0.0505371, 2.079, 0.2906494, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.9438477, 2.0925, 0.1486816, 2.0925, 0.0504761, 2.0925, 0.2907104, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.9438477, 2.106, 0.1486816, 2.106, 0.050415, 2.106, 0.2907715, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.9438477, 2.1195, 0.1487427, 2.1195, 0.0501099, 2.1195, 0.2907715, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.9437866, 2.133, 0.1488647, 2.133, 0.0498657, 2.133, 0.2908325, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.9437866, 2.1465, 0.1489258, 2.1465, 0.0498047, 2.1465, 0.2908325, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9437866, 2.16, 0.1489258, 2.16, 0.0496826, 2.16, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9437866, 2.1735, 0.1489258, 2.1735, 0.0496216, 2.1735, 0.2908936, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.9438477, 2.187, 0.1488647, 2.187, 0.0494385, 2.187, 0.2907104, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9439087, 2.2005, 0.1488647, 2.2005, 0.0493164, 2.2005, 0.2905884, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.9439087, 2.214, 0.1488647, 2.214, 0.0493164, 2.214, 0.2905884, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.9439087, 2.2275, 0.1489258, 2.2275, 0.0492554, 2.2275, 0.2905273, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9439087, 2.241, 0.1490479, 2.241, 0.0491333, 2.241, 0.2905884, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9439087, 2.2545, 0.1490479, 2.2545, 0.0490723, 2.2545, 0.2905884, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.9439087, 2.268, 0.1491089, 2.268, 0.0488892, 2.268, 0.2905884, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.9438477, 2.2815, 0.1491699, 2.2815, 0.0488281, 2.2815, 0.2906494, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9438477, 2.295, 0.149231, 2.295, 0.048584, 2.295, 0.2906494, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.9438477, 2.3085, 0.149292, 2.3085, 0.0485229, 2.3085, 0.2907104, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.9437866, 2.322, 0.1494141, 2.322, 0.0485229, 2.322, 0.2907715, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9438477, 2.3355, 0.149353, 2.3355, 0.0484619, 2.3355, 0.2907715, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.9437866, 2.349, 0.149353, 2.349, 0.0485229, 2.349, 0.2907715, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9437866, 2.3625, 0.149292, 2.3625, 0.0484009, 2.3625, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9437866, 2.376, 0.149292, 2.376, 0.0483398, 2.376, 0.2909546, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9437866, 2.3895, 0.149292, 2.3895, 0.0482178, 2.3895, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9437256, 2.403, 0.149292, 2.403, 0.0481567, 2.403, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9437256, 2.4165, 0.149353, 2.4165, 0.0479736, 2.4165, 0.2911987, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9437256, 2.43, 0.1494141, 2.43, 0.0479126, 2.43, 0.2911987, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9437256, 2.4435, 0.1495361, 2.4435, 0.0477295, 2.4435, 0.2911377, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9437256, 2.457, 0.1495361, 2.457, 0.0477295, 2.457, 0.2910767, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9437866, 2.4705, 0.1494751, 2.4705, 0.0476074, 2.4705, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9437866, 2.484, 0.1494751, 2.484, 0.0476074, 2.484, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
