Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:09:05
Collection Length (seconds):, 66.339
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.1485, 0.9335327, 0.1485, 0.1830444, 0.1485, 0.0946045, 0.1485, 0.293396, , , , , , , , , , , , , , , , , , , , , , 
0.162, 0.9335327, 0.162, 0.1837158, 0.162, 0.0947876, 0.162, 0.2927856, , , , , , , , , , , , , , , , , , , , , , 
0.1755, 0.9336548, 0.1755, 0.1848755, 0.1755, 0.0950928, 0.1755, 0.2915649, , , , , , , , , , , , , , , , , , , , , , 
0.189, 0.9337158, 0.189, 0.1854248, 0.189, 0.0952759, 0.189, 0.2910156, , , , , , , , , , , , , , , , , , , , , , 
0.2025, 0.9338379, 0.2025, 0.1865234, 0.2025, 0.0955811, 0.2025, 0.289856, , , , , , , , , , , , , , , , , , , , , , 
0.216, 0.9338379, 0.216, 0.1870728, 0.216, 0.0957031, 0.216, 0.2893677, , , , , , , , , , , , , , , , , , , , , , 
0.2295, 0.93396, 0.2295, 0.1882324, 0.2295, 0.0959473, 0.2295, 0.288269, , , , , , , , , , , , , , , , , , , , , , 
0.243, 0.934021, 0.243, 0.1887207, 0.243, 0.0960693, 0.243, 0.2877197, , , , , , , , , , , , , , , , , , , , , , 
0.2565, 0.934021, 0.2565, 0.1897583, 0.2565, 0.0964355, 0.2565, 0.2868652, , , , , , , , , , , , , , , , , , , , , , 
0.27, 0.934021, 0.27, 0.1902466, 0.27, 0.0966797, 0.27, 0.286499, , , , , , , , , , , , , , , , , , , , , , 
0.2835, 0.934021, 0.2835, 0.19104, 0.2835, 0.0971069, 0.2835, 0.2857666, , , , , , , , , , , , , , , , , , , , , , 
0.297, 0.934021, 0.297, 0.1914062, 0.297, 0.097229, 0.297, 0.2854614, , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.9341431, 0.3105, 0.1919556, 0.3105, 0.0975342, 0.3105, 0.284668, , , , , , , , , , , , , , , , , , , , , , 
0.324, 0.9341431, 0.324, 0.1925049, 0.324, 0.0977783, 0.324, 0.2842407, , , , , , , , , , , , , , , , , , , , , , 
0.3375, 0.934082, 0.3375, 0.192749, 0.3375, 0.0978394, 0.3375, 0.2841797, , , , , , , , , , , , , , , , , , , , , , 
0.351, 0.934021, 0.351, 0.1931763, 0.351, 0.0980225, 0.351, 0.2839355, , , , , , , , , , , , , , , , , , , , , , 
0.3645, 0.93396, 0.3645, 0.1934814, 0.3645, 0.0982056, 0.3645, 0.2839966, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.9338379, 0.378, 0.1939087, 0.378, 0.0985107, 0.378, 0.2840576, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.9337769, 0.3915, 0.1940308, 0.3915, 0.0986328, 0.3915, 0.2840576, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.9335938, 0.405, 0.1941528, 0.405, 0.0991211, 0.405, 0.2844238, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.9335327, 0.4185, 0.1942139, 0.4185, 0.0993652, 0.4185, 0.2845459, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.9333496, 0.432, 0.1943359, 0.432, 0.0999146, 0.432, 0.28479, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.9332886, 0.4455, 0.194458, 0.4455, 0.1000977, 0.4455, 0.28479, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.9331665, 0.459, 0.1946411, 0.459, 0.1005859, 0.459, 0.2848511, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.9331055, 0.4725, 0.1947632, 0.4725, 0.1008911, 0.4725, 0.2848511, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.9329834, 0.486, 0.1950073, 0.486, 0.1013794, 0.486, 0.2849121, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.9329834, 0.4995, 0.1951294, 0.4995, 0.1016235, 0.4995, 0.2849121, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.9329224, 0.513, 0.1956177, 0.513, 0.1018066, 0.513, 0.284668, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.9329224, 0.5265, 0.1958618, 0.5265, 0.1018066, 0.5265, 0.2845459, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.9328613, 0.54, 0.1962891, 0.54, 0.1019287, 0.54, 0.2843018, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.9328613, 0.5535, 0.1967163, 0.5535, 0.1018677, 0.5535, 0.2839966, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.9329224, 0.567, 0.1968384, 0.567, 0.1017456, 0.567, 0.2838135, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.9329224, 0.5805, 0.1970825, 0.5805, 0.1015625, 0.5805, 0.2836914, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.9329834, 0.594, 0.1971436, 0.594, 0.1014404, 0.594, 0.2835083, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.9330444, 0.6075, 0.1970215, 0.6075, 0.1014404, 0.6075, 0.2833862, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.9330444, 0.621, 0.1969604, 0.621, 0.1013794, 0.621, 0.2833862, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.9331665, 0.6345, 0.1968384, 0.6345, 0.1013184, 0.6345, 0.2830811, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.9332275, 0.648, 0.1968384, 0.648, 0.1012573, 0.648, 0.28302, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.9332886, 0.6615, 0.1968384, 0.6615, 0.1010742, 0.6615, 0.2828369, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.9333496, 0.675, 0.1969604, 0.675, 0.1009521, 0.675, 0.2826538, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.9332886, 0.6885, 0.1972656, 0.6885, 0.1008911, 0.6885, 0.2825928, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.9332886, 0.702, 0.1973877, 0.702, 0.1008301, 0.702, 0.2825928, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.9332886, 0.7155, 0.1975708, 0.7155, 0.100769, 0.7155, 0.2824707, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.9333496, 0.729, 0.1978149, 0.729, 0.100647, 0.729, 0.2822266, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.9333496, 0.7425, 0.197876, 0.7425, 0.100647, 0.7425, 0.2821045, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.9334106, 0.756, 0.1982422, 0.756, 0.100647, 0.756, 0.2816772, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.9334106, 0.7695, 0.1983643, 0.7695, 0.1005859, 0.7695, 0.2815552, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.9334106, 0.783, 0.1987915, 0.783, 0.1004639, 0.783, 0.281311, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.9334106, 0.7965, 0.1990967, 0.7965, 0.1003418, 0.7965, 0.2811279, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.9334717, 0.81, 0.1998291, 0.81, 0.0999756, 0.81, 0.2805176, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.9334717, 0.8235, 0.2001953, 0.8235, 0.0998535, 0.8235, 0.2802734, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.9334717, 0.837, 0.2009888, 0.837, 0.0996704, 0.837, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.9334717, 0.8505, 0.2012939, 0.8505, 0.0996094, 0.8505, 0.2796631, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.9333496, 0.864, 0.2019043, 0.864, 0.0994263, 0.864, 0.279541, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.9333496, 0.8775, 0.2022095, 0.8775, 0.0993652, 0.8775, 0.2794189, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.9332275, 0.891, 0.2028809, 0.891, 0.0991821, 0.891, 0.2793579, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.9331665, 0.9045, 0.203186, 0.9045, 0.0990601, 0.9045, 0.2794189, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.9330444, 0.918, 0.2037354, 0.918, 0.0986938, 0.918, 0.2796021, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.9329224, 0.9315, 0.2044678, 0.9315, 0.0982666, 0.9315, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.9328003, 0.945, 0.204834, 0.945, 0.0979614, 0.945, 0.2798462, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.9326782, 0.9585, 0.2055054, 0.9585, 0.0974731, 0.9585, 0.2800293, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.9325562, 0.972, 0.2058105, 0.972, 0.09729, 0.972, 0.2800903, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.932373, 0.9855, 0.2062988, 0.9855, 0.0968628, 0.9855, 0.2805176, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.932312, 0.999, 0.206604, 0.999, 0.0966797, 0.999, 0.2807617, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.9320679, 1.0125, 0.2070312, 1.0125, 0.0961914, 1.0125, 0.2813721, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.9319458, 1.026, 0.2072754, 1.026, 0.0960083, 1.026, 0.2816162, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.9317017, 1.0395, 0.2077026, 1.0395, 0.09552, 1.0395, 0.2822266, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.9316406, 1.053, 0.2078857, 1.053, 0.0952759, 1.053, 0.2824707, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.9314575, 1.0665, 0.208252, 1.0665, 0.0947266, 1.0665, 0.28302, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.9313354, 1.08, 0.208374, 1.08, 0.0945435, 1.08, 0.2833862, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.9310303, 1.0935, 0.2084961, 1.0935, 0.0944214, 1.0935, 0.2841797, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.9309082, 1.107, 0.2085571, 1.107, 0.0944214, 1.107, 0.2845459, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.9307251, 1.1205, 0.2088013, 1.1205, 0.0944824, 1.1205, 0.2850342, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.930481, 1.134, 0.2091675, 1.134, 0.0944824, 1.134, 0.2854614, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.9303589, 1.1475, 0.2092896, 1.1475, 0.0944824, 1.1475, 0.2858276, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.9301147, 1.161, 0.2095947, 1.161, 0.0945435, 1.161, 0.286438, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.9299927, 1.1745, 0.2097168, 1.1745, 0.0946045, 1.1745, 0.2866821, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.9298096, 1.188, 0.2098999, 1.188, 0.0948486, 1.188, 0.2870483, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.9296875, 1.2015, 0.210022, 1.2015, 0.0950928, 1.2015, 0.2872925, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.9295044, 1.215, 0.2099609, 1.215, 0.0955811, 1.215, 0.2877808, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.9294434, 1.2285, 0.2098999, 1.2285, 0.0958862, 1.2285, 0.2879639, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.9293213, 1.242, 0.2095947, 1.242, 0.0964355, 1.242, 0.2883911, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.9292603, 1.2555, 0.2095337, 1.2555, 0.0966187, 1.2555, 0.2885742, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.9291382, 1.269, 0.2094116, 1.269, 0.0968628, 1.269, 0.2889404, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.9290771, 1.2825, 0.2094727, 1.2825, 0.0968628, 1.2825, 0.2891235, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.9290771, 1.296, 0.2094727, 1.296, 0.0968628, 1.296, 0.2891235, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.9290161, 1.3095, 0.2094727, 1.3095, 0.0968628, 1.3095, 0.2891235, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.9290771, 1.323, 0.2095337, 1.323, 0.0968628, 1.323, 0.2890015, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.9291382, 1.3365, 0.2095947, 1.3365, 0.0966797, 1.3365, 0.2887573, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.9292603, 1.35, 0.2096558, 1.35, 0.0965576, 1.35, 0.2884521, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.9293213, 1.3635, 0.2097778, 1.3635, 0.0961914, 1.3635, 0.288208, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.9293823, 1.377, 0.2098389, 1.377, 0.0959473, 1.377, 0.2880859, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.9295044, 1.3905, 0.2098999, 1.3905, 0.09552, 1.3905, 0.2878418, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.9295654, 1.404, 0.2098999, 1.404, 0.0953979, 1.404, 0.2877197, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.9296875, 1.4175, 0.2097778, 1.4175, 0.0949707, 1.4175, 0.2874146, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.9297485, 1.431, 0.2097168, 1.431, 0.0947266, 1.431, 0.2873535, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.9299316, 1.4445, 0.2095337, 1.4445, 0.0943604, 1.4445, 0.2871704, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.9299927, 1.458, 0.2094116, 1.458, 0.0941772, 1.458, 0.2871094, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.9301147, 1.4715, 0.2090454, 1.4715, 0.0939331, 1.4715, 0.2870483, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.9301147, 1.485, 0.2088623, 1.485, 0.0938721, 1.485, 0.2871094, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.9302368, 1.4985, 0.2084351, 1.4985, 0.093689, 1.4985, 0.2870483, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.9302979, 1.512, 0.208252, 1.512, 0.0935669, 1.512, 0.2870483, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.9304199, 1.5255, 0.2079468, 1.5255, 0.0933228, 1.5255, 0.2869873, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.930542, 1.539, 0.2075806, 1.539, 0.0930786, 1.539, 0.2868652, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.930603, 1.5525, 0.2074585, 1.5525, 0.0930176, 1.5525, 0.2868042, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9307251, 1.566, 0.2070312, 1.566, 0.0930786, 1.566, 0.2868042, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9307251, 1.5795, 0.2069092, 1.5795, 0.0930786, 1.5795, 0.2867432, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9308472, 1.593, 0.206665, 1.593, 0.0930786, 1.593, 0.2866821, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9308472, 1.6065, 0.206665, 1.6065, 0.0930786, 1.6065, 0.2866211, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.9309082, 1.62, 0.206604, 1.62, 0.0930176, 1.62, 0.286377, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.9309692, 1.6335, 0.206604, 1.6335, 0.0930176, 1.6335, 0.2863159, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.9310913, 1.647, 0.206604, 1.647, 0.0930176, 1.647, 0.2858887, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.9310913, 1.6605, 0.206604, 1.6605, 0.0930176, 1.6605, 0.2858276, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.9311523, 1.674, 0.2067261, 1.674, 0.0930176, 1.674, 0.2855225, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.9312134, 1.6875, 0.2067871, 1.6875, 0.0930176, 1.6875, 0.2854004, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.9312134, 1.701, 0.2070923, 1.701, 0.0930176, 1.701, 0.2850342, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.9312744, 1.7145, 0.2072754, 1.7145, 0.0929565, 1.7145, 0.28479, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.9313965, 1.728, 0.2075806, 1.728, 0.0928345, 1.728, 0.2843018, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.9314575, 1.7415, 0.2078247, 1.7415, 0.0927734, 1.7415, 0.2838745, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.9315186, 1.755, 0.2078247, 1.755, 0.0927734, 1.755, 0.2837524, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.9314575, 1.7685, 0.2080078, 1.7685, 0.0928955, 1.7685, 0.2836304, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.9314575, 1.782, 0.2080688, 1.782, 0.0928955, 1.782, 0.2835693, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.9314575, 1.7955, 0.208252, 1.7955, 0.0928345, 1.7955, 0.2834473, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.9315186, 1.809, 0.208374, 1.809, 0.0927734, 1.809, 0.2833252, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.9315796, 1.8225, 0.2084961, 1.8225, 0.0927124, 1.8225, 0.282959, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.9316406, 1.836, 0.2085571, 1.836, 0.0925903, 1.836, 0.2827759, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9317017, 1.8495, 0.2084961, 1.8495, 0.0925293, 1.8495, 0.2825928, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9317017, 1.863, 0.2084961, 1.863, 0.0924683, 1.863, 0.2825928, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.9318237, 1.8765, 0.2084961, 1.8765, 0.0922241, 1.8765, 0.2823486, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9319458, 1.89, 0.2084961, 1.89, 0.0918579, 1.89, 0.2821045, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9320679, 1.9035, 0.2085571, 1.9035, 0.0910645, 1.9035, 0.2818604, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9321289, 1.917, 0.2085571, 1.917, 0.0906372, 1.917, 0.2816772, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.932312, 1.9305, 0.2084351, 1.9305, 0.0898438, 1.9305, 0.2815552, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.932373, 1.944, 0.208374, 1.944, 0.0892334, 1.944, 0.2817383, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.932373, 1.9575, 0.208252, 1.9575, 0.0889282, 1.9575, 0.2817993, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.932373, 1.971, 0.2080078, 1.971, 0.088562, 1.971, 0.2819824, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9324341, 1.9845, 0.2078247, 1.9845, 0.0884399, 1.9845, 0.2821045, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9324341, 1.998, 0.2075195, 1.998, 0.0881348, 1.998, 0.2822876, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.9324951, 2.0115, 0.2073975, 2.0115, 0.0878296, 2.0115, 0.2822876, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9326172, 2.025, 0.2073364, 2.025, 0.0870361, 2.025, 0.2822266, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9327393, 2.0385, 0.2072754, 2.0385, 0.0865479, 2.0385, 0.2820435, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9329224, 2.052, 0.2072754, 2.052, 0.0855103, 2.052, 0.2816772, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9329834, 2.0655, 0.2072754, 2.0655, 0.085083, 2.0655, 0.2815552, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.9331665, 2.079, 0.2073364, 2.079, 0.0842896, 2.079, 0.281311, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.9332275, 2.0925, 0.2073364, 2.0925, 0.0839233, 2.0925, 0.2811279, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.9334106, 2.106, 0.2072754, 2.106, 0.0834961, 2.106, 0.2808228, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.9334717, 2.1195, 0.2072144, 2.1195, 0.083313, 2.1195, 0.2806396, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.9335938, 2.133, 0.2070923, 2.133, 0.0830078, 2.133, 0.2804565, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.9336548, 2.1465, 0.2070923, 2.1465, 0.0827026, 2.1465, 0.2802124, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9337158, 2.16, 0.2070923, 2.16, 0.0826416, 2.16, 0.2801514, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9337158, 2.1735, 0.2071533, 2.1735, 0.0825195, 2.1735, 0.2800293, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.9337158, 2.187, 0.2072144, 2.187, 0.0825195, 2.187, 0.2799683, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9337769, 2.2005, 0.2072144, 2.2005, 0.0825195, 2.2005, 0.2799072, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.9337158, 2.214, 0.2072754, 2.214, 0.0825806, 2.214, 0.2799072, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.9337158, 2.2275, 0.2074585, 2.2275, 0.0827026, 2.2275, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9337769, 2.241, 0.2074585, 2.241, 0.0828247, 2.241, 0.2796631, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9336548, 2.2545, 0.2075806, 2.2545, 0.0829468, 2.2545, 0.2798462, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.9336548, 2.268, 0.2077026, 2.268, 0.0830078, 2.268, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.9335938, 2.2815, 0.2078857, 2.2815, 0.0831299, 2.2815, 0.2797852, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9335938, 2.295, 0.2080078, 2.295, 0.083252, 2.295, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.9335327, 2.3085, 0.2081299, 2.3085, 0.0834351, 2.3085, 0.2797241, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.9335327, 2.322, 0.208252, 2.322, 0.0834351, 2.322, 0.2796021, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9335938, 2.3355, 0.2084351, 2.3355, 0.0834351, 2.3355, 0.2793579, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.9336548, 2.349, 0.2084961, 2.349, 0.083374, 2.349, 0.2791138, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9336548, 2.3625, 0.2085571, 2.3625, 0.0834351, 2.3625, 0.2790527, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9336548, 2.376, 0.2085571, 2.376, 0.0834351, 2.376, 0.2789917, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9336548, 2.3895, 0.2084961, 2.3895, 0.0834961, 2.3895, 0.2789917, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9337158, 2.403, 0.208374, 2.403, 0.0836792, 2.403, 0.2788696, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9337158, 2.4165, 0.208374, 2.4165, 0.0837402, 2.4165, 0.2788696, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9337769, 2.43, 0.2081909, 2.43, 0.0839233, 2.43, 0.2787476, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9337769, 2.4435, 0.2080688, 2.4435, 0.0839844, 2.4435, 0.2788086, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9337769, 2.457, 0.2079468, 2.457, 0.0841064, 2.457, 0.2787476, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9338379, 2.4705, 0.2078247, 2.4705, 0.0841675, 2.4705, 0.2787476, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9338989, 2.484, 0.2077026, 2.484, 0.0843506, 2.484, 0.2785645, , , , , , , , , , , , , , , , , , , , , , 
