Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:10:37
Collection Length (seconds):, 59.3865
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.3645, 0.9396973, 0.3645, 0.2139893, 0.3645, 0.0785522, 0.3645, 0.2548828, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.9396973, 0.378, 0.2139893, 0.378, 0.0784912, 0.378, 0.2549438, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.9398193, 0.3915, 0.2138062, 0.3915, 0.0784302, 0.3915, 0.2546997, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.9398804, 0.405, 0.2137451, 0.405, 0.0783081, 0.405, 0.2546387, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.9398804, 0.4185, 0.2136841, 0.4185, 0.0783081, 0.4185, 0.2545776, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.9399414, 0.432, 0.213623, 0.432, 0.0783081, 0.432, 0.2545166, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.9399414, 0.4455, 0.213562, 0.4455, 0.0782471, 0.4455, 0.2545166, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.9399414, 0.459, 0.213562, 0.459, 0.0782471, 0.459, 0.2545166, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.9400024, 0.4725, 0.2133789, 0.4725, 0.078186, 0.4725, 0.2545166, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.9400024, 0.486, 0.2133179, 0.486, 0.078186, 0.486, 0.2545166, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.9400024, 0.4995, 0.2131348, 0.4995, 0.078186, 0.4995, 0.2545776, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.9400635, 0.513, 0.2130737, 0.513, 0.078186, 0.513, 0.2545776, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.9400635, 0.5265, 0.2129517, 0.5265, 0.078186, 0.5265, 0.2546387, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.9400635, 0.54, 0.2127686, 0.54, 0.078125, 0.54, 0.2546387, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.9400635, 0.5535, 0.2127075, 0.5535, 0.078125, 0.5535, 0.2547607, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.9400635, 0.567, 0.2125854, 0.567, 0.078125, 0.567, 0.2549438, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.9400635, 0.5805, 0.2124634, 0.5805, 0.078064, 0.5805, 0.2550049, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.9401245, 0.594, 0.2123413, 0.594, 0.0779419, 0.594, 0.2549438, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.9401855, 0.6075, 0.2122803, 0.6075, 0.0778809, 0.6075, 0.2548828, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.9401855, 0.621, 0.2121582, 0.621, 0.0776978, 0.621, 0.2548828, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.9402466, 0.6345, 0.2120361, 0.6345, 0.0776978, 0.6345, 0.2547607, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.9402466, 0.648, 0.2119141, 0.648, 0.0776367, 0.648, 0.2548218, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.9403076, 0.6615, 0.211853, 0.6615, 0.0776367, 0.6615, 0.2547607, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.9403076, 0.675, 0.211731, 0.675, 0.0776367, 0.675, 0.2548218, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.9403687, 0.6885, 0.211731, 0.6885, 0.0775757, 0.6885, 0.2547607, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.9403687, 0.702, 0.2116089, 0.702, 0.0775757, 0.702, 0.2546997, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.9403687, 0.7155, 0.2115479, 0.7155, 0.0775757, 0.7155, 0.2547607, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.9404297, 0.729, 0.2114258, 0.729, 0.0775757, 0.729, 0.2546387, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.9404907, 0.7425, 0.2113647, 0.7425, 0.0775146, 0.7425, 0.2545166, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.9404907, 0.756, 0.2113647, 0.756, 0.0775146, 0.756, 0.2544556, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.9406128, 0.7695, 0.2112427, 0.7695, 0.0773926, 0.7695, 0.2542114, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.9406128, 0.783, 0.2111816, 0.783, 0.0773926, 0.783, 0.2541504, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.9407349, 0.7965, 0.2111206, 0.7965, 0.0773926, 0.7965, 0.2540283, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.9407349, 0.81, 0.2109985, 0.81, 0.0773926, 0.81, 0.2539062, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.9408569, 0.8235, 0.2108765, 0.8235, 0.0773926, 0.8235, 0.2537231, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.940918, 0.837, 0.2107544, 0.837, 0.0773315, 0.837, 0.2536621, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.940918, 0.8505, 0.2105713, 0.8505, 0.0773926, 0.8505, 0.25354, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.940979, 0.864, 0.2105103, 0.864, 0.0774536, 0.864, 0.25354, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.940979, 0.8775, 0.2103271, 0.8775, 0.0773315, 0.8775, 0.25354, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.94104, 0.891, 0.2102661, 0.891, 0.0772705, 0.891, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.9411011, 0.9045, 0.210144, 0.9045, 0.0771484, 0.9045, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.9411011, 0.918, 0.210083, 0.918, 0.0770874, 0.918, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.9411621, 0.9315, 0.2099609, 0.9315, 0.0769043, 0.9315, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.9411621, 0.945, 0.2098389, 0.945, 0.0769043, 0.945, 0.253418, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.9412231, 0.9585, 0.2098389, 0.9585, 0.0768433, 0.9585, 0.2533569, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.9412231, 0.972, 0.2097778, 0.972, 0.0769043, 0.972, 0.2533569, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.9412231, 0.9855, 0.2097778, 0.9855, 0.0769043, 0.9855, 0.2532959, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.9412231, 0.999, 0.2095947, 0.999, 0.0767822, 0.999, 0.25354, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.9412231, 1.0125, 0.2094727, 1.0125, 0.0768433, 1.0125, 0.2536621, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.9412842, 1.026, 0.2093506, 1.026, 0.0768433, 1.026, 0.2536011, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.9412842, 1.0395, 0.2092896, 1.0395, 0.0768433, 1.0395, 0.2536011, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.9412842, 1.053, 0.2091675, 1.053, 0.0768433, 1.053, 0.2536011, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.9412842, 1.0665, 0.2091675, 1.0665, 0.0768433, 1.0665, 0.2536621, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.9412842, 1.08, 0.2090454, 1.08, 0.0769043, 1.08, 0.2537231, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.9412842, 1.0935, 0.2089844, 1.0935, 0.0768433, 1.0935, 0.2536621, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.9414062, 1.107, 0.2089233, 1.107, 0.0768433, 1.107, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.9414062, 1.1205, 0.2088013, 1.1205, 0.0768433, 1.1205, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.9414062, 1.134, 0.2087402, 1.134, 0.0769043, 1.134, 0.2536011, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.9414062, 1.1475, 0.2086792, 1.1475, 0.0769043, 1.1475, 0.2536621, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.9414062, 1.161, 0.2086182, 1.161, 0.0768433, 1.161, 0.2537231, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.9414062, 1.1745, 0.2085571, 1.1745, 0.0768433, 1.1745, 0.2537231, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.9414062, 1.188, 0.2085571, 1.188, 0.0768433, 1.188, 0.2537231, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.9414062, 1.2015, 0.2084961, 1.2015, 0.0768433, 1.2015, 0.2537231, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.9414062, 1.215, 0.2084961, 1.215, 0.0768433, 1.215, 0.2537842, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.9414673, 1.2285, 0.208374, 1.2285, 0.0768433, 1.2285, 0.2536621, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.9414673, 1.242, 0.208313, 1.242, 0.0767212, 1.242, 0.2536011, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.9415283, 1.2555, 0.208252, 1.2555, 0.0767212, 1.2555, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.9415283, 1.269, 0.208252, 1.269, 0.0766602, 1.269, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.9415894, 1.2825, 0.2081909, 1.2825, 0.0766602, 1.2825, 0.2533569, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.9415894, 1.296, 0.2081299, 1.296, 0.0766602, 1.296, 0.2533569, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.9416504, 1.3095, 0.2080688, 1.3095, 0.0767212, 1.3095, 0.2532349, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.9416504, 1.323, 0.2080078, 1.323, 0.0766602, 1.323, 0.2532349, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.9416504, 1.3365, 0.2078247, 1.3365, 0.0767212, 1.3365, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.9416504, 1.35, 0.2077026, 1.35, 0.0767212, 1.35, 0.25354, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.9416504, 1.3635, 0.2077026, 1.3635, 0.0766602, 1.3635, 0.25354, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.9417114, 1.377, 0.2075806, 1.377, 0.0766602, 1.377, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.9417114, 1.3905, 0.2074585, 1.3905, 0.0765991, 1.3905, 0.253418, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.9417725, 1.404, 0.2073364, 1.404, 0.0764771, 1.404, 0.2532959, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.9418335, 1.4175, 0.2073364, 1.4175, 0.076416, 1.4175, 0.2533569, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.9418945, 1.431, 0.2071533, 1.431, 0.076416, 1.431, 0.2532349, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.9418945, 1.4445, 0.2070312, 1.4445, 0.076416, 1.4445, 0.2532349, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.9418945, 1.458, 0.2069702, 1.458, 0.076416, 1.458, 0.2532959, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.9418945, 1.4715, 0.2069702, 1.4715, 0.0764771, 1.4715, 0.253418, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.9418335, 1.485, 0.2068481, 1.485, 0.0764771, 1.485, 0.25354, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.9418335, 1.4985, 0.2068481, 1.4985, 0.0764771, 1.4985, 0.25354, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.9418945, 1.512, 0.2068481, 1.512, 0.0762939, 1.512, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.9418945, 1.5255, 0.2067871, 1.5255, 0.0762329, 1.5255, 0.2536011, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.9418945, 1.539, 0.2067871, 1.539, 0.0760498, 1.539, 0.25354, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.9419556, 1.5525, 0.2067261, 1.5525, 0.0760498, 1.5525, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9419556, 1.566, 0.206665, 1.566, 0.0760498, 1.566, 0.253418, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9419556, 1.5795, 0.206665, 1.5795, 0.0760498, 1.5795, 0.253418, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9419556, 1.593, 0.206604, 1.593, 0.0759888, 1.593, 0.253418, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9420166, 1.6065, 0.206543, 1.6065, 0.0759277, 1.6065, 0.2533569, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.9420166, 1.62, 0.206543, 1.62, 0.0758667, 1.62, 0.253479, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.9419556, 1.6335, 0.2064209, 1.6335, 0.0758057, 1.6335, 0.2536621, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.9419556, 1.647, 0.2063599, 1.647, 0.0758057, 1.647, 0.2537842, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.9419556, 1.6605, 0.2061157, 1.6605, 0.0758667, 1.6605, 0.2538452, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.9419556, 1.674, 0.2059937, 1.674, 0.0758667, 1.674, 0.2539673, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.9420166, 1.6875, 0.2055054, 1.6875, 0.0758667, 1.6875, 0.2542114, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.9420166, 1.701, 0.2052002, 1.701, 0.0759277, 1.701, 0.2543945, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.9420166, 1.7145, 0.2045898, 1.7145, 0.0761108, 1.7145, 0.2548828, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.9419556, 1.728, 0.2043457, 1.728, 0.0762939, 1.728, 0.255249, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.9418335, 1.7415, 0.2035522, 1.7415, 0.0765991, 1.7415, 0.2562256, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.9417114, 1.755, 0.2021484, 1.755, 0.0772095, 1.755, 0.2576294, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.9415283, 1.7685, 0.2011108, 1.7685, 0.0776978, 1.7685, 0.2588501, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.9412842, 1.782, 0.1981812, 1.782, 0.0790405, 1.782, 0.2616577, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.9411621, 1.7955, 0.1963501, 1.7955, 0.0797729, 1.7955, 0.2633057, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.9407959, 1.809, 0.192627, 1.809, 0.0811157, 1.809, 0.2667847, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.9407959, 1.8225, 0.1903687, 1.8225, 0.0814209, 1.8225, 0.2683716, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.940979, 1.836, 0.184021, 1.836, 0.081604, 1.836, 0.2720337, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9412231, 1.8495, 0.1802979, 1.8495, 0.0817261, 1.8495, 0.2736206, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9418945, 1.863, 0.1713257, 1.863, 0.0817261, 1.863, 0.2771606, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.9423218, 1.8765, 0.1663208, 1.8765, 0.081665, 1.8765, 0.2787476, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9431763, 1.89, 0.1572266, 1.89, 0.079895, 1.89, 0.2816162, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9436035, 1.9035, 0.1530762, 1.9035, 0.0783691, 1.9035, 0.2828979, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9439087, 1.917, 0.144165, 1.917, 0.0772095, 1.917, 0.2868042, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.9442749, 1.9305, 0.1396484, 1.9305, 0.0759888, 1.9305, 0.2880859, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.9447632, 1.944, 0.1295166, 1.944, 0.0743408, 1.944, 0.291748, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.9448242, 1.9575, 0.1243896, 1.9575, 0.0742188, 1.9575, 0.2938232, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.9448242, 1.971, 0.1148071, 1.971, 0.072998, 1.971, 0.2980347, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9446411, 1.9845, 0.1055908, 1.9845, 0.0717163, 1.9845, 0.3022461, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9447021, 1.998, 0.1015625, 1.998, 0.0704346, 1.998, 0.303772, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.9447021, 2.0115, 0.0933838, 2.0115, 0.0682373, 2.0115, 0.3068848, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9448242, 2.025, 0.0896606, 2.025, 0.0668335, 2.025, 0.3079834, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9448242, 2.0385, 0.0818481, 2.0385, 0.0649414, 2.0385, 0.3104248, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9449463, 2.052, 0.0787354, 2.052, 0.0635376, 2.052, 0.3111572, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9451294, 2.0655, 0.0733643, 2.0655, 0.0609131, 2.0655, 0.3123779, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.9452515, 2.079, 0.071228, 2.079, 0.0596924, 2.079, 0.3128662, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.9454346, 2.0925, 0.0673828, 2.0925, 0.057373, 2.0925, 0.3134766, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.9456177, 2.106, 0.0655518, 2.106, 0.0563354, 2.106, 0.3136597, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.9459229, 2.1195, 0.0631714, 2.1195, 0.0540771, 2.1195, 0.3135986, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.9460449, 2.133, 0.0621948, 2.133, 0.0531006, 2.133, 0.3135376, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.9462891, 2.1465, 0.0611572, 2.1465, 0.0516357, 2.1465, 0.3132935, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9465332, 2.16, 0.0601807, 2.16, 0.0505981, 2.16, 0.3128052, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9466553, 2.1735, 0.0598755, 2.1735, 0.0501099, 2.1735, 0.312561, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.9468384, 2.187, 0.0598755, 2.187, 0.0492554, 2.187, 0.3121338, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9468994, 2.2005, 0.0600586, 2.2005, 0.0489502, 2.2005, 0.3120117, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.9469604, 2.214, 0.0605469, 2.214, 0.048645, 2.214, 0.3118286, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.9469604, 2.2275, 0.06073, 2.2275, 0.0487061, 2.2275, 0.3117065, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9470825, 2.241, 0.0609741, 2.241, 0.0487061, 2.241, 0.3114014, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9471436, 2.2545, 0.0611572, 2.2545, 0.048584, 2.2545, 0.3110962, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.9472656, 2.268, 0.0617676, 2.268, 0.0483398, 2.268, 0.31073, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.9472656, 2.2815, 0.0621338, 2.2815, 0.0482178, 2.2815, 0.31073, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9472046, 2.295, 0.0626831, 2.295, 0.0482178, 2.295, 0.3106689, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.9472046, 2.3085, 0.0628052, 2.3085, 0.0482788, 2.3085, 0.3106079, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.9472656, 2.322, 0.0629272, 2.322, 0.0484009, 2.322, 0.3104248, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9473267, 2.3355, 0.0631104, 2.3355, 0.0482788, 2.3355, 0.3103027, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.947876, 2.349, 0.0634155, 2.349, 0.0481567, 2.349, 0.3085938, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9483643, 2.3625, 0.0632935, 2.3625, 0.0479736, 2.3625, 0.3070679, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9486694, 2.376, 0.0631104, 2.376, 0.0478516, 2.376, 0.3062134, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9491577, 2.3895, 0.0628662, 2.3895, 0.0474243, 2.3895, 0.3047485, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9491577, 2.403, 0.0627441, 2.403, 0.0473022, 2.403, 0.3046875, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9494629, 2.4165, 0.062439, 2.4165, 0.0469971, 2.4165, 0.3039551, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.949707, 2.43, 0.0622559, 2.43, 0.046814, 2.43, 0.3031616, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9503174, 2.4435, 0.0617065, 2.4435, 0.0462036, 2.4435, 0.3016357, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9505615, 2.457, 0.0615845, 2.457, 0.0458374, 2.457, 0.3009033, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9509888, 2.4705, 0.0615845, 2.4705, 0.045105, 2.4705, 0.2996826, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9511719, 2.484, 0.0615845, 2.484, 0.0448608, 2.484, 0.2991333, , , , , , , , , , , , , , , , , , , , , , 
