Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 14:43:54
Collection Length (seconds):, 34.9785
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.243, 0.8857422, 0.243, 0.1618042, 0.243, -0.2078247, 0.243, -0.3821411, , , , , , , , , , , , , , , , , , , , , , 
0.2565, 0.8857422, 0.2565, 0.1619263, 0.2565, -0.2077637, 0.2565, -0.3821411, , , , , , , , , , , , , , , , , , , , , , 
0.27, 0.8858032, 0.27, 0.1619873, 0.27, -0.2077026, 0.27, -0.3821411, , , , , , , , , , , , , , , , , , , , , , 
0.2835, 0.8858032, 0.2835, 0.1620483, 0.2835, -0.2077026, 0.2835, -0.3820801, , , , , , , , , , , , , , , , , , , , , , 
0.297, 0.8858032, 0.297, 0.1621094, 0.297, -0.2077026, 0.297, -0.3820801, , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.8858032, 0.3105, 0.1621094, 0.3105, -0.2077026, 0.3105, -0.381958, , , , , , , , , , , , , , , , , , , , , , 
0.324, 0.8858032, 0.324, 0.1620483, 0.324, -0.2077026, 0.324, -0.381958, , , , , , , , , , , , , , , , , , , , , , 
0.3375, 0.8858643, 0.3375, 0.1619873, 0.3375, -0.2077026, 0.3375, -0.381897, , , , , , , , , , , , , , , , , , , , , , 
0.351, 0.8859253, 0.351, 0.1619873, 0.351, -0.2076416, 0.351, -0.3817749, , , , , , , , , , , , , , , , , , , , , , 
0.3645, 0.8860474, 0.3645, 0.1619873, 0.3645, -0.2075806, 0.3645, -0.3815918, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.8859863, 0.378, 0.1620483, 0.378, -0.2075806, 0.378, -0.3815918, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.8860474, 0.3915, 0.1619873, 0.3915, -0.2075806, 0.3915, -0.3815308, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.8861084, 0.405, 0.1619263, 0.405, -0.2076416, 0.405, -0.3814697, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.8861084, 0.4185, 0.1619263, 0.4185, -0.2076416, 0.4185, -0.3813477, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.8861084, 0.432, 0.1618652, 0.432, -0.2077026, 0.432, -0.3814087, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.8861084, 0.4455, 0.1618042, 0.4455, -0.2077026, 0.4455, -0.3814087, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.8861084, 0.459, 0.1618652, 0.459, -0.2077637, 0.459, -0.3812866, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.8861084, 0.4725, 0.1619263, 0.4725, -0.2077637, 0.4725, -0.3813477, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.8861694, 0.486, 0.1619873, 0.486, -0.2077637, 0.486, -0.3812256, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.8861084, 0.4995, 0.1620483, 0.4995, -0.2077026, 0.4995, -0.3812866, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.8861084, 0.513, 0.1620483, 0.513, -0.2077026, 0.513, -0.3812866, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.8861694, 0.5265, 0.1620483, 0.5265, -0.2077026, 0.5265, -0.3812256, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.8861694, 0.54, 0.1621704, 0.54, -0.2076416, 0.54, -0.3811035, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.8862305, 0.5535, 0.1621704, 0.5535, -0.2075806, 0.5535, -0.3811035, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.8862305, 0.567, 0.1622925, 0.567, -0.2076416, 0.567, -0.3809814, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.8862305, 0.5805, 0.1622925, 0.5805, -0.2077026, 0.5805, -0.3809814, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.8861694, 0.594, 0.1622925, 0.594, -0.2077026, 0.594, -0.3810425, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.8862305, 0.6075, 0.1624146, 0.6075, -0.2076416, 0.6075, -0.3809204, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.8862305, 0.621, 0.1625366, 0.621, -0.2075806, 0.621, -0.3808594, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.8861694, 0.6345, 0.1626587, 0.6345, -0.2076416, 0.6345, -0.3809204, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.8861694, 0.648, 0.1627808, 0.648, -0.2077026, 0.648, -0.3809204, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.8861694, 0.6615, 0.1628418, 0.6615, -0.2077026, 0.6615, -0.3809204, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.8861694, 0.675, 0.1628418, 0.675, -0.2077026, 0.675, -0.3808594, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.8862305, 0.6885, 0.1630249, 0.6885, -0.2076416, 0.6885, -0.3806763, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.8862915, 0.702, 0.1630249, 0.702, -0.2075806, 0.702, -0.3805542, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.8863525, 0.7155, 0.163208, 0.7155, -0.2074585, 0.7155, -0.3803101, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.8864136, 0.729, 0.1633911, 0.729, -0.2074585, 0.729, -0.380188, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.8864746, 0.7425, 0.1634521, 0.7425, -0.2074585, 0.7425, -0.3800049, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.8864746, 0.756, 0.1634521, 0.756, -0.2075195, 0.756, -0.3800049, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.8864746, 0.7695, 0.1634521, 0.7695, -0.2076416, 0.7695, -0.3798828, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.8865356, 0.783, 0.1634521, 0.783, -0.2076416, 0.783, -0.3798218, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.8864746, 0.7965, 0.1634521, 0.7965, -0.2077637, 0.7965, -0.3798218, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.8865356, 0.81, 0.1635132, 0.81, -0.2077026, 0.81, -0.3796997, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.8865967, 0.8235, 0.1635742, 0.8235, -0.2077026, 0.8235, -0.3795166, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.8867188, 0.837, 0.1635742, 0.837, -0.2076416, 0.837, -0.3792114, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.8867798, 0.8505, 0.1635742, 0.8505, -0.2076416, 0.8505, -0.3791504, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.8868408, 0.864, 0.1635742, 0.864, -0.2077637, 0.864, -0.3789673, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.8868408, 0.8775, 0.1635742, 0.8775, -0.2077637, 0.8775, -0.3789062, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.8869019, 0.891, 0.1635742, 0.891, -0.2078857, 0.891, -0.3787842, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.8869019, 0.9045, 0.1635742, 0.9045, -0.2078247, 0.9045, -0.3787842, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.8869019, 0.918, 0.1635742, 0.918, -0.2078857, 0.918, -0.3787231, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.8869019, 0.9315, 0.1635742, 0.9315, -0.2078857, 0.9315, -0.3786621, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.8869629, 0.945, 0.1636353, 0.945, -0.2080078, 0.945, -0.37854, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.8869629, 0.9585, 0.1636353, 0.9585, -0.2080078, 0.9585, -0.37854, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.8870239, 0.972, 0.1636963, 0.972, -0.2080078, 0.972, -0.3783569, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.8870239, 0.9855, 0.1636963, 0.9855, -0.2080688, 0.9855, -0.3783569, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.8869629, 0.999, 0.1636963, 0.999, -0.2081909, 0.999, -0.3782959, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.8869629, 1.0125, 0.1636963, 1.0125, -0.208252, 1.0125, -0.3782959, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.8869629, 1.026, 0.1636353, 1.026, -0.208252, 1.026, -0.3782959, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.887146, 1.0395, 0.1635132, 1.0395, -0.2081909, 1.0395, -0.3780518, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.887207, 1.053, 0.1635132, 1.053, -0.2081909, 1.053, -0.3778687, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.8873291, 1.0665, 0.1633911, 1.0665, -0.208313, 1.0665, -0.3775635, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.8873901, 1.08, 0.163269, 1.08, -0.208313, 1.08, -0.3774414, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.8875732, 1.0935, 0.1630249, 1.0935, -0.2084961, 1.0935, -0.3770142, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.8876953, 1.107, 0.1628418, 1.107, -0.2085571, 1.107, -0.3768311, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.8878174, 1.1205, 0.1622314, 1.1205, -0.2088623, 1.1205, -0.3765259, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.8879395, 1.134, 0.1619263, 1.134, -0.2089844, 1.134, -0.3764038, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.8881836, 1.1475, 0.161377, 1.1475, -0.2091064, 1.1475, -0.3759155, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.8883667, 1.161, 0.1610107, 1.161, -0.2091675, 1.161, -0.3756714, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.8887329, 1.1745, 0.1603394, 1.1745, -0.2092285, 1.1745, -0.375061, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.888916, 1.188, 0.1599731, 1.188, -0.2092896, 1.188, -0.3747559, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.8893433, 1.2015, 0.1589355, 1.2015, -0.2095337, 1.2015, -0.3739624, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.8899536, 1.215, 0.1577759, 1.215, -0.210083, 1.215, -0.3728027, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.8902588, 1.2285, 0.1571045, 1.2285, -0.2103882, 1.2285, -0.3721313, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.8909912, 1.242, 0.1560059, 1.242, -0.2107544, 1.242, -0.3705444, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.8914795, 1.2555, 0.1555786, 1.2555, -0.2108154, 1.2555, -0.3695679, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.8927002, 1.269, 0.1547852, 1.269, -0.2103882, 1.269, -0.3671875, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.8933716, 1.2825, 0.1543579, 1.2825, -0.210144, 1.2825, -0.3659058, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.8947754, 1.296, 0.1536865, 1.296, -0.2095337, 1.296, -0.3630371, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.8955688, 1.3095, 0.1533203, 1.3095, -0.2093506, 1.3095, -0.3614502, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.8971558, 1.323, 0.1525879, 1.323, -0.2088623, 1.323, -0.3580322, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.8980713, 1.3365, 0.1523438, 1.3365, -0.2084351, 1.3365, -0.3561401, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.8999023, 1.35, 0.1522217, 1.35, -0.2074585, 1.35, -0.3521729, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.9008179, 1.3635, 0.1522217, 1.3635, -0.2067871, 1.3635, -0.3501587, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.90271, 1.377, 0.1525269, 1.377, -0.2053833, 1.377, -0.3458862, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.9036865, 1.3905, 0.1525879, 1.3905, -0.2046509, 1.3905, -0.343811, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.9055176, 1.404, 0.1528931, 1.404, -0.2030029, 1.404, -0.3397217, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.9073486, 1.4175, 0.1530762, 1.4175, -0.2012939, 1.4175, -0.3357544, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.9082031, 1.431, 0.1531982, 1.431, -0.2005005, 1.431, -0.3339233, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.909729, 1.4445, 0.1531982, 1.4445, -0.1987915, 1.4445, -0.3308105, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.9104004, 1.458, 0.1531982, 1.458, -0.197998, 1.458, -0.3294067, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.9115601, 1.4715, 0.1530762, 1.4715, -0.1964111, 1.4715, -0.3272095, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.9119873, 1.485, 0.1530151, 1.485, -0.1955566, 1.485, -0.3264771, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.9127197, 1.4985, 0.1530762, 1.4985, -0.1932373, 1.4985, -0.3258057, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.9130249, 1.512, 0.1531372, 1.512, -0.1916504, 1.512, -0.3258057, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.9133301, 1.5255, 0.152832, 1.5255, -0.1885986, 1.5255, -0.3269043, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.9133301, 1.539, 0.1513672, 1.539, -0.187439, 1.539, -0.3283081, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.9130249, 1.5525, 0.1477051, 1.5525, -0.1843262, 1.5525, -0.3326416, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9125366, 1.566, 0.1453247, 1.566, -0.1826172, 1.566, -0.3358765, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9108887, 1.5795, 0.1391602, 1.5795, -0.1789551, 1.5795, -0.3448486, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9093628, 1.593, 0.1343384, 1.593, -0.1780396, 1.593, -0.3511353, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9052124, 1.6065, 0.1254883, 1.6065, -0.175354, 1.6065, -0.3660889, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.9024048, 1.62, 0.1195679, 1.62, -0.175415, 1.62, -0.375, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.8955078, 1.6335, 0.1079102, 1.6335, -0.1734619, 1.6335, -0.3954468, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.8865356, 1.647, 0.0960083, 1.647, -0.171814, 1.647, -0.4187622, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.8814087, 1.6605, 0.0908813, 1.6605, -0.1708984, 1.6605, -0.4308472, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.8693237, 1.674, 0.0797729, 1.674, -0.1708374, 1.674, -0.4569092, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.8630371, 1.6875, 0.074646, 1.6875, -0.170105, 1.6875, -0.4697266, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.8491821, 1.701, 0.0629272, 1.701, -0.1706543, 1.701, -0.4957886, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.8416748, 1.7145, 0.0565796, 1.7145, -0.1723633, 1.7145, -0.508606, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.8265381, 1.728, 0.0447998, 1.728, -0.1734619, 1.728, -0.5335693, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.8188477, 1.7415, 0.0391846, 1.7415, -0.1740723, 1.7415, -0.5455933, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.8036499, 1.755, 0.0280151, 1.755, -0.1759644, 1.755, -0.5678101, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.7963257, 1.7685, 0.0227661, 1.7685, -0.1767578, 1.7685, -0.5780029, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.7826538, 1.782, 0.0132446, 1.782, -0.1773071, 1.782, -0.5964966, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.7767334, 1.7955, 0.0080566, 1.7955, -0.1779175, 1.7955, -0.604126, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.7650146, 1.809, 0.0028687, 1.809, -0.1780396, 1.809, -0.6189575, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.7553711, 1.8225, 0.0004883, 1.8225, -0.177002, 1.8225, -0.6309814, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.7515259, 1.836, 0.0001221, 1.836, -0.1763916, 1.836, -0.6356201, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.7458496, 1.8495, 0, 1.8495, -0.1750488, 1.8495, -0.6427002, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.7437744, 1.863, 0.0001221, 1.863, -0.1744995, 1.863, -0.6452637, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.7409058, 1.8765, 0.0010376, 1.8765, -0.1744385, 1.8765, -0.6485596, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.7398682, 1.89, 0.001709, 1.89, -0.175293, 1.89, -0.6494751, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.7387085, 1.9035, 0.003418, 1.9035, -0.1781006, 1.9035, -0.6500244, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.7386475, 1.917, 0.0043335, 1.917, -0.1799316, 1.917, -0.6495972, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.7397461, 1.9305, 0.0062866, 1.9305, -0.1838379, 1.9305, -0.6472168, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.7410889, 1.944, 0.0075684, 1.944, -0.1855469, 1.944, -0.6452026, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.744873, 1.9575, 0.010376, 1.9575, -0.1889648, 1.9575, -0.6397705, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.7472534, 1.971, 0.0115967, 1.971, -0.1908569, 1.971, -0.6364136, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.7528687, 1.9845, 0.0140991, 1.9845, -0.1947021, 1.9845, -0.6286011, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.7559204, 1.998, 0.0151367, 1.998, -0.1967163, 1.998, -0.6242065, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.7627563, 2.0115, 0.017395, 2.0115, -0.2016602, 2.0115, -0.6141968, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.7703247, 2.025, 0.0202026, 2.025, -0.2073364, 2.025, -0.6026001, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.7744751, 2.0385, 0.0224609, 2.0385, -0.210022, 2.0385, -0.5963135, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.7833252, 2.052, 0.0279541, 2.052, -0.2145996, 2.052, -0.5827637, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.7879639, 2.0655, 0.0311279, 2.0655, -0.2167358, 2.0655, -0.5754395, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.7976074, 2.079, 0.0377808, 2.079, -0.2208252, 2.079, -0.5600586, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.8024902, 2.0925, 0.0413818, 2.0925, -0.2227783, 2.0925, -0.552002, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.8123779, 2.106, 0.0493164, 2.106, -0.2260132, 2.106, -0.5353394, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.8173828, 2.1195, 0.0532227, 2.1195, -0.2271729, 2.1195, -0.5267944, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.8273315, 2.133, 0.0612183, 2.133, -0.2286377, 2.133, -0.5093384, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.8323975, 2.1465, 0.0656738, 2.1465, -0.2286987, 2.1465, -0.5004272, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.8425293, 2.16, 0.0750122, 2.16, -0.2279663, 2.16, -0.4821777, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.8475342, 2.1735, 0.0797119, 2.1735, -0.2271118, 2.1735, -0.4730225, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.8568115, 2.187, 0.0876465, 2.187, -0.2259521, 2.187, -0.4550781, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.8612671, 2.2005, 0.0915527, 2.2005, -0.2250977, 2.2005, -0.4462891, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.869751, 2.214, 0.0996094, 2.214, -0.2229004, 2.214, -0.428894, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.8778687, 2.2275, 0.107666, 2.2275, -0.2194214, 2.2275, -0.4118042, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.8817749, 2.241, 0.1116333, 2.241, -0.2171631, 2.241, -0.4035645, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.888855, 2.2545, 0.1193237, 2.2545, -0.2133179, 2.2545, -0.3875122, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.8921509, 2.268, 0.1223145, 2.268, -0.2120361, 2.268, -0.3796997, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.8981934, 2.2815, 0.1282349, 2.2815, -0.2088623, 2.2815, -0.3649902, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9009399, 2.295, 0.1309204, 2.295, -0.2071533, 2.295, -0.3581543, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.9058838, 2.3085, 0.1358643, 2.3085, -0.2041626, 2.3085, -0.3453369, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.90802, 2.322, 0.1382446, 2.322, -0.2026367, 2.322, -0.3395386, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9121094, 2.3355, 0.1424561, 2.3355, -0.1994629, 2.3355, -0.3284912, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.9139404, 2.349, 0.1445312, 2.349, -0.197937, 2.349, -0.3234253, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9170532, 2.3625, 0.1485596, 2.3625, -0.1955566, 2.3625, -0.3140869, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.918396, 2.376, 0.1504517, 2.376, -0.1946411, 2.376, -0.3099365, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9205933, 2.3895, 0.1537476, 2.3895, -0.192749, 2.3895, -0.3027954, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9216309, 2.403, 0.1552734, 2.403, -0.1917725, 2.403, -0.2996216, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9231567, 2.4165, 0.1576538, 2.4165, -0.1906128, 2.4165, -0.2942505, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9244995, 2.43, 0.1599121, 2.43, -0.1896973, 2.43, -0.2894287, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9250488, 2.4435, 0.1608276, 2.4435, -0.1895752, 2.4435, -0.2872925, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9261475, 2.457, 0.1622314, 2.457, -0.18927, 2.457, -0.2831421, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9266357, 2.4705, 0.1629028, 2.4705, -0.1891479, 2.4705, -0.281189, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9274902, 2.484, 0.1643677, 2.484, -0.1889038, 2.484, -0.2775879, , , , , , , , , , , , , , , , , , , , , , 
