Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 15:54:54
Collection Length (seconds):, 41.742
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.3645, 0.7324219, 0.3645, 0.2675781, 0.3645, 0.2731323, 0.3645, 0.5633545, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.7324219, 0.378, 0.2676392, 0.378, 0.2731323, 0.378, 0.5632935, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.7325439, 0.3915, 0.2675781, 0.3915, 0.2731323, 0.3915, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.7324829, 0.405, 0.2675781, 0.405, 0.2731323, 0.405, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.7324829, 0.4185, 0.2676392, 0.4185, 0.2731934, 0.4185, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.7324829, 0.432, 0.2677002, 0.432, 0.2732544, 0.432, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.7325439, 0.4455, 0.2677612, 0.4455, 0.2731934, 0.4455, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.7325439, 0.459, 0.2678223, 0.459, 0.2731934, 0.459, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.7325439, 0.4725, 0.2677612, 0.4725, 0.2731934, 0.4725, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.732605, 0.486, 0.2677612, 0.486, 0.2731323, 0.486, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.7324829, 0.4995, 0.2678223, 0.4995, 0.2731934, 0.4995, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.7324219, 0.513, 0.2678223, 0.513, 0.2732544, 0.513, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.7324219, 0.5265, 0.2678223, 0.5265, 0.2733154, 0.5265, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.7324219, 0.54, 0.2678833, 0.54, 0.2732544, 0.54, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.7324219, 0.5535, 0.2679443, 0.5535, 0.2732544, 0.5535, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.7324219, 0.567, 0.2679443, 0.567, 0.2732544, 0.567, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.7323608, 0.5805, 0.2678833, 0.5805, 0.2733154, 0.5805, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.7324219, 0.594, 0.2679443, 0.594, 0.2732544, 0.594, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.7324219, 0.6075, 0.2680054, 0.6075, 0.2732544, 0.6075, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.7324219, 0.621, 0.2680664, 0.621, 0.2732544, 0.621, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.7323608, 0.6345, 0.2680664, 0.6345, 0.2733154, 0.6345, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.7323608, 0.648, 0.2680664, 0.648, 0.2733765, 0.648, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.7323608, 0.6615, 0.2681885, 0.6615, 0.2733154, 0.6615, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.7324219, 0.675, 0.2681885, 0.675, 0.2733154, 0.675, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.7324219, 0.6885, 0.2681885, 0.6885, 0.2733154, 0.6885, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.7324219, 0.702, 0.2681885, 0.702, 0.2733154, 0.702, 0.5629272, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.7324219, 0.7155, 0.2681885, 0.7155, 0.2733154, 0.7155, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.7322998, 0.729, 0.2681274, 0.729, 0.2733765, 0.729, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.7321777, 0.7425, 0.2680664, 0.7425, 0.2733765, 0.7425, 0.5632935, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.7321777, 0.756, 0.2680664, 0.756, 0.2733765, 0.756, 0.5632935, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.7321777, 0.7695, 0.2681274, 0.7695, 0.2734375, 0.7695, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.7321777, 0.783, 0.2681274, 0.783, 0.2733765, 0.783, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.7322388, 0.7965, 0.2683105, 0.7965, 0.2733154, 0.7965, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.7322998, 0.81, 0.2683716, 0.81, 0.2733154, 0.81, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.7322998, 0.8235, 0.2683105, 0.8235, 0.2732544, 0.8235, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.7322998, 0.837, 0.2683716, 0.837, 0.2731934, 0.837, 0.5631104, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.7321777, 0.8505, 0.2683105, 0.8505, 0.2733154, 0.8505, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.7321167, 0.864, 0.2683105, 0.864, 0.2734375, 0.864, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.7320557, 0.8775, 0.2681274, 0.8775, 0.2736206, 0.8775, 0.5633545, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.7320557, 0.891, 0.2680664, 0.891, 0.2736206, 0.891, 0.5633545, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.7321777, 0.9045, 0.2680664, 0.9045, 0.2735596, 0.9045, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.7321777, 0.918, 0.2680664, 0.918, 0.2735596, 0.918, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.7322388, 0.9315, 0.2680664, 0.9315, 0.2735596, 0.9315, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.7322998, 0.945, 0.2680664, 0.945, 0.2734985, 0.945, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.7323608, 0.9585, 0.2680664, 0.9585, 0.2734375, 0.9585, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.7323608, 0.972, 0.2680664, 0.972, 0.2734985, 0.972, 0.5629883, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.7323608, 0.9855, 0.2680054, 0.9855, 0.2734985, 0.9855, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.7323608, 0.999, 0.2679443, 0.999, 0.2734985, 0.999, 0.5630493, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.7322998, 1.0125, 0.2678833, 1.0125, 0.2734985, 1.0125, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.7322998, 1.026, 0.2679443, 1.026, 0.2734985, 1.026, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.7322998, 1.0395, 0.2679443, 1.0395, 0.2734985, 1.0395, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.7322998, 1.053, 0.2680054, 1.053, 0.2733765, 1.053, 0.5631714, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.7322998, 1.0665, 0.2680054, 1.0665, 0.2733154, 1.0665, 0.5632324, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.7322388, 1.08, 0.2680054, 1.08, 0.2731934, 1.08, 0.5633545, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.7322998, 1.0935, 0.2678833, 1.0935, 0.2731323, 1.0935, 0.5634155, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.7324219, 1.107, 0.2675781, 1.107, 0.2727661, 1.107, 0.5635376, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.7324829, 1.1205, 0.267395, 1.1205, 0.2722168, 1.1205, 0.5638428, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.7324219, 1.134, 0.2671509, 1.134, 0.2720337, 1.134, 0.5640869, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.7322998, 1.1475, 0.2666626, 1.1475, 0.2720947, 1.1475, 0.5644531, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.7322388, 1.161, 0.2664185, 1.161, 0.2722168, 1.161, 0.5645752, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.7321167, 1.1745, 0.2659302, 1.1745, 0.2724609, 1.1745, 0.5648193, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.7321167, 1.188, 0.2659302, 1.188, 0.2724609, 1.188, 0.5648804, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.7320557, 1.2015, 0.265686, 1.2015, 0.272583, 1.2015, 0.5649414, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.7320557, 1.215, 0.2655029, 1.215, 0.272644, 1.215, 0.5650635, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.7319946, 1.2285, 0.2647095, 1.2285, 0.2728882, 1.2285, 0.5653076, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.7320557, 1.242, 0.2645874, 1.242, 0.2729492, 1.242, 0.5653687, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.7322998, 1.2555, 0.2645264, 1.2555, 0.2732544, 1.2555, 0.5648804, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.7321777, 1.269, 0.2642212, 1.269, 0.2739258, 1.269, 0.5648804, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.7314453, 1.2825, 0.262207, 1.2825, 0.2764893, 1.2825, 0.5654907, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.7310181, 1.296, 0.2608643, 1.296, 0.2778931, 1.296, 0.565918, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.7304077, 1.3095, 0.2584229, 1.3095, 0.2800903, 1.3095, 0.5667725, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.7300415, 1.323, 0.2572632, 1.323, 0.2816162, 1.323, 0.5670776, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.7298584, 1.3365, 0.257019, 1.3365, 0.2822876, 1.3365, 0.5670166, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.7297363, 1.35, 0.2567749, 1.35, 0.2836914, 1.35, 0.5665894, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.7296753, 1.3635, 0.2565918, 1.3635, 0.2846069, 1.3635, 0.5663452, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.7296143, 1.377, 0.2554932, 1.377, 0.2867432, 1.377, 0.5658569, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.7296143, 1.3905, 0.2549438, 1.3905, 0.2875977, 1.3905, 0.5656738, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.7300415, 1.404, 0.2544556, 1.404, 0.2883911, 1.404, 0.5648804, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.7304688, 1.4175, 0.2546997, 1.4175, 0.288147, 1.4175, 0.5643921, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.7311401, 1.431, 0.2553101, 1.431, 0.2892456, 1.431, 0.5626221, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.7315063, 1.4445, 0.2558594, 1.4445, 0.2897949, 1.4445, 0.5616455, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.7321167, 1.458, 0.2557373, 1.458, 0.2905884, 1.458, 0.5604858, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.7316284, 1.4715, 0.2541504, 1.4715, 0.2923584, 1.4715, 0.5609131, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.7305908, 1.485, 0.2492065, 1.485, 0.2958374, 1.485, 0.5627441, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.7297974, 1.4985, 0.2471313, 1.4985, 0.296936, 1.4985, 0.5640259, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.729187, 1.512, 0.2435913, 1.512, 0.2982788, 1.512, 0.5656738, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.7290039, 1.5255, 0.241394, 1.5255, 0.2982788, 1.5255, 0.5668945, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.7293091, 1.539, 0.2404785, 1.539, 0.2987061, 1.539, 0.5666504, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.7297363, 1.5525, 0.2387695, 1.5525, 0.2989502, 1.5525, 0.5667114, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.7301025, 1.566, 0.2384644, 1.566, 0.2988281, 1.566, 0.5663452, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.7314453, 1.5795, 0.2366943, 1.5795, 0.2991333, 1.5795, 0.5652466, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.7318115, 1.593, 0.2362671, 1.593, 0.2993774, 1.593, 0.5647583, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.7321167, 1.6065, 0.2362671, 1.6065, 0.2996826, 1.6065, 0.56427, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.7330322, 1.62, 0.2353516, 1.62, 0.2998047, 1.62, 0.5633545, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.7339478, 1.6335, 0.2338867, 1.6335, 0.300415, 1.6335, 0.562439, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.7339478, 1.647, 0.2336426, 1.647, 0.3005981, 1.647, 0.562439, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.7340088, 1.6605, 0.2330933, 1.6605, 0.3010254, 1.6605, 0.5623779, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.7340088, 1.674, 0.2324219, 1.674, 0.3015137, 1.674, 0.562439, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.7348633, 1.6875, 0.2290649, 1.6875, 0.3030396, 1.6875, 0.5617676, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.7348022, 1.701, 0.2278442, 1.701, 0.3040771, 1.701, 0.5618286, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.7349243, 1.7145, 0.2266846, 1.7145, 0.3052979, 1.7145, 0.5614624, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.7360229, 1.728, 0.2252197, 1.728, 0.305603, 1.728, 0.5604858, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.7363281, 1.7415, 0.2249756, 1.7415, 0.3056641, 1.7415, 0.5601196, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.7365112, 1.755, 0.2246704, 1.755, 0.3066406, 1.755, 0.5594482, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.7363892, 1.7685, 0.2243652, 1.7685, 0.3075562, 1.7685, 0.5592651, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.7359009, 1.782, 0.2232666, 1.782, 0.3098145, 1.782, 0.5591431, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.7356567, 1.7955, 0.2228394, 1.7955, 0.310791, 1.7955, 0.559082, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.7354126, 1.809, 0.2216797, 1.809, 0.3122559, 1.809, 0.559082, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.7353516, 1.8225, 0.2211304, 1.8225, 0.3128662, 1.8225, 0.55896, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.7355957, 1.836, 0.2203369, 1.836, 0.3140869, 1.836, 0.5582886, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.7356567, 1.8495, 0.2202759, 1.8495, 0.3145752, 1.8495, 0.5579834, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.7362671, 1.863, 0.2207031, 1.863, 0.3146362, 1.863, 0.5569458, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.7365723, 1.8765, 0.2210083, 1.8765, 0.3143311, 1.8765, 0.5565796, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.7369995, 1.89, 0.2218018, 1.89, 0.3134766, 1.89, 0.5562744, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.7370605, 1.9035, 0.2219849, 1.9035, 0.3132935, 1.9035, 0.5561523, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.7371216, 1.917, 0.2217407, 1.917, 0.3137207, 1.917, 0.5559692, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.7367554, 1.9305, 0.2208862, 1.9305, 0.3148193, 1.9305, 0.5561523, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.7365723, 1.944, 0.22052, 1.944, 0.3153687, 1.944, 0.5561523, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.7365112, 1.9575, 0.2200317, 1.9575, 0.3158569, 1.9575, 0.5562134, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.7366333, 1.971, 0.2199707, 1.971, 0.3156738, 1.971, 0.5562134, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.7368164, 1.9845, 0.2201538, 1.9845, 0.3150635, 1.9845, 0.5562134, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.7368164, 1.998, 0.2200317, 1.998, 0.3150024, 1.998, 0.5562744, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.7366943, 2.0115, 0.2192993, 2.0115, 0.3153687, 2.0115, 0.5565186, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.7365112, 2.025, 0.2188721, 2.025, 0.3157349, 2.025, 0.5567627, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.736145, 2.0385, 0.2182007, 2.0385, 0.3164062, 2.0385, 0.5571289, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.736084, 2.052, 0.2180176, 2.052, 0.3165283, 2.052, 0.5571899, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.7364502, 2.0655, 0.2182617, 2.0655, 0.315918, 2.0655, 0.5569458, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.7365723, 2.079, 0.2181396, 2.079, 0.3157349, 2.079, 0.5569458, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.7363892, 2.0925, 0.2175903, 2.0925, 0.31604, 2.0925, 0.5571899, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.7362061, 2.106, 0.2171021, 2.106, 0.3164673, 2.106, 0.557373, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.7359619, 2.1195, 0.2158813, 2.1195, 0.3173828, 2.1195, 0.5576782, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.7359619, 2.133, 0.21521, 2.133, 0.3178101, 2.133, 0.5576782, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.7362061, 2.1465, 0.2150879, 2.1465, 0.3178101, 2.1465, 0.5574951, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.7365723, 2.16, 0.215332, 2.16, 0.3175049, 2.16, 0.5570679, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.7366333, 2.1735, 0.2153931, 2.1735, 0.3175049, 2.1735, 0.5568848, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.7366943, 2.187, 0.215332, 2.187, 0.317749, 2.187, 0.5567627, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.7366333, 2.2005, 0.215271, 2.2005, 0.3178711, 2.2005, 0.5567627, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.7366943, 2.214, 0.215271, 2.214, 0.3178101, 2.214, 0.5567017, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.7368164, 2.2275, 0.2154541, 2.2275, 0.3174438, 2.2275, 0.5566406, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.7369995, 2.241, 0.2160645, 2.241, 0.3166504, 2.241, 0.5566406, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.7369995, 2.2545, 0.2163086, 2.2545, 0.3162842, 2.2545, 0.5567627, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.7371826, 2.268, 0.21698, 2.268, 0.3153076, 2.268, 0.5568237, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.7374268, 2.2815, 0.2174072, 2.2815, 0.3145752, 2.2815, 0.5567627, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.737854, 2.295, 0.2182617, 2.295, 0.3129272, 2.295, 0.5567017, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.7380981, 2.3085, 0.2188721, 2.3085, 0.3118286, 2.3085, 0.5568237, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.7376709, 2.322, 0.2207031, 2.322, 0.3105469, 2.322, 0.557373, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.7388306, 2.3355, 0.2223511, 2.3355, 0.3071899, 2.3355, 0.5570679, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.7396851, 2.349, 0.2243652, 2.349, 0.3051758, 2.349, 0.5562134, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.7407227, 2.3625, 0.2277832, 2.3625, 0.3029785, 2.3625, 0.5546875, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.7409668, 2.376, 0.2282715, 2.376, 0.3025513, 2.376, 0.5543823, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.7412109, 2.3895, 0.2277832, 2.3895, 0.3018799, 2.3895, 0.5545654, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.741394, 2.403, 0.2272949, 2.403, 0.3013916, 2.403, 0.5548096, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.7415161, 2.4165, 0.2267456, 2.4165, 0.3005371, 2.4165, 0.5553589, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.7415161, 2.43, 0.2263794, 2.43, 0.2997437, 2.43, 0.5559082, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.7418213, 2.4435, 0.2275391, 2.4435, 0.2971802, 2.4435, 0.5564575, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.7420654, 2.457, 0.2285156, 2.457, 0.295166, 2.457, 0.5567627, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.7432861, 2.4705, 0.2304688, 2.4705, 0.289917, 2.4705, 0.5570679, , , , , , , , , , , , , , , , , , , , , , 
