Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 15:14:46
Collection Length (seconds):, 54.6885
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.566, 0.7615356, 1.566, 0.1606445, 1.566, 0.0095825, 1.566, 0.6278076, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.7615967, 1.5795, 0.1607056, 1.5795, 0.0098267, 1.5795, 0.6277466, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.7617798, 1.593, 0.1607666, 1.593, 0.0103149, 1.593, 0.6275024, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.7619629, 1.6065, 0.1608276, 1.6065, 0.010498, 1.6065, 0.6272583, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.762146, 1.62, 0.1611328, 1.62, 0.0108643, 1.62, 0.6268921, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.7623291, 1.6335, 0.1612549, 1.6335, 0.0109863, 1.6335, 0.6266479, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.7628174, 1.647, 0.161499, 1.647, 0.0113525, 1.647, 0.6260376, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.7629395, 1.6605, 0.1616211, 1.6605, 0.0115967, 1.6605, 0.6257935, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.7633057, 1.674, 0.1616821, 1.674, 0.0119629, 1.674, 0.6254272, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.7634277, 1.6875, 0.1617432, 1.6875, 0.012146, 1.6875, 0.6252441, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.7636108, 1.701, 0.1618042, 1.701, 0.0124512, 1.701, 0.624939, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.7636108, 1.7145, 0.1618652, 1.7145, 0.0125732, 1.7145, 0.624939, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.7637329, 1.728, 0.1619263, 1.728, 0.0128784, 1.728, 0.6248169, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.7637329, 1.7415, 0.1619873, 1.7415, 0.0130005, 1.7415, 0.6247559, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.763855, 1.755, 0.1622314, 1.755, 0.0130615, 1.755, 0.6245117, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.763916, 1.7685, 0.1623535, 1.7685, 0.0131836, 1.7685, 0.6244507, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.7639771, 1.782, 0.1627197, 1.782, 0.0134888, 1.782, 0.6242676, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.7640381, 1.7955, 0.1630859, 1.7955, 0.013916, 1.7955, 0.6240234, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.7640991, 1.809, 0.1633301, 1.809, 0.0142212, 1.809, 0.6239014, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.7642822, 1.8225, 0.1638794, 1.8225, 0.0151367, 1.8225, 0.6235352, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.7642822, 1.836, 0.1643066, 1.836, 0.0157471, 1.836, 0.6233521, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.7643433, 1.8495, 0.1654663, 1.8495, 0.0170898, 1.8495, 0.6229248, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.7644043, 1.863, 0.1661987, 1.863, 0.0178223, 1.863, 0.6226807, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.7644653, 1.8765, 0.1680298, 1.8765, 0.0195312, 1.8765, 0.6221313, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.7644043, 1.89, 0.1690674, 1.89, 0.0206909, 1.89, 0.6218262, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.7644043, 1.9035, 0.1713257, 1.9035, 0.0234985, 1.9035, 0.6211548, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.7644043, 1.917, 0.1724854, 1.917, 0.0252686, 1.917, 0.6207275, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.7644653, 1.9305, 0.1751709, 1.9305, 0.029541, 1.9305, 0.619751, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.7645264, 1.944, 0.1767578, 1.944, 0.0321045, 1.944, 0.6190796, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.7648315, 1.9575, 0.180542, 1.9575, 0.0379639, 1.9575, 0.6172485, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.7651367, 1.971, 0.1827393, 1.971, 0.0413208, 1.971, 0.6160278, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.7658081, 1.9845, 0.187561, 1.9845, 0.048584, 1.9845, 0.6132202, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.7668457, 1.998, 0.1929321, 1.998, 0.055603, 1.998, 0.6096191, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.7675171, 2.0115, 0.1959229, 2.0115, 0.0588989, 2.0115, 0.6074829, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.7684937, 2.025, 0.2018433, 2.025, 0.0652466, 2.025, 0.6036987, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.7686768, 2.0385, 0.2044067, 2.0385, 0.0681763, 2.0385, 0.6022339, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.7686157, 2.052, 0.2088013, 2.052, 0.0725708, 2.052, 0.6003418, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.7684937, 2.0655, 0.2104492, 2.0655, 0.0740967, 2.0655, 0.5996704, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.7685547, 2.079, 0.2127075, 2.079, 0.0756226, 2.079, 0.5986328, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.7687988, 2.0925, 0.2134399, 2.0925, 0.0756836, 2.0925, 0.5980835, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.7694702, 2.106, 0.2145996, 2.106, 0.0747681, 2.106, 0.5969238, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.7697754, 2.1195, 0.2150269, 2.1195, 0.0740967, 2.1195, 0.5964355, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.7702026, 2.133, 0.2158203, 2.133, 0.0726318, 2.133, 0.5957642, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.7703247, 2.1465, 0.2161255, 2.1465, 0.0720215, 2.1465, 0.5955811, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.7700806, 2.16, 0.2166748, 2.16, 0.071228, 2.16, 0.5957642, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.7698975, 2.1735, 0.2168579, 2.1735, 0.0709229, 2.1735, 0.5960083, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.7693481, 2.187, 0.2168579, 2.187, 0.0706177, 2.187, 0.5967407, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.7689209, 2.2005, 0.2164307, 2.2005, 0.0706787, 2.2005, 0.5974121, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.7688599, 2.214, 0.2160645, 2.214, 0.0707397, 2.214, 0.5976562, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.7689819, 2.2275, 0.2153931, 2.2275, 0.0708008, 2.2275, 0.5977783, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.769043, 2.241, 0.2151489, 2.241, 0.0706787, 2.241, 0.5977173, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.7693481, 2.2545, 0.2150269, 2.2545, 0.0701904, 2.2545, 0.5974731, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.7695312, 2.268, 0.2150269, 2.268, 0.0697021, 2.268, 0.597229, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.7699585, 2.2815, 0.2151489, 2.2815, 0.0687256, 2.2815, 0.5967407, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.7702637, 2.295, 0.21521, 2.295, 0.0682983, 2.295, 0.5964355, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.770752, 2.3085, 0.215332, 2.3085, 0.0673218, 2.3085, 0.5958862, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.770874, 2.322, 0.215271, 2.322, 0.0669556, 2.322, 0.5957031, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.7711182, 2.3355, 0.2150879, 2.3355, 0.0665894, 2.3355, 0.59552, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.7712402, 2.349, 0.2149658, 2.349, 0.0664673, 2.349, 0.5953979, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.7716064, 2.3625, 0.2147827, 2.3625, 0.0663452, 2.3625, 0.5950928, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.7717896, 2.376, 0.2146606, 2.376, 0.0662842, 2.376, 0.5949097, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.7721558, 2.3895, 0.2145386, 2.3895, 0.06604, 2.3895, 0.5944214, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.772522, 2.403, 0.2143555, 2.403, 0.0657959, 2.403, 0.5940552, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.7727051, 2.4165, 0.2142944, 2.4165, 0.0656738, 2.4165, 0.5938721, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.7729492, 2.43, 0.2140503, 2.43, 0.0654297, 2.43, 0.593689, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.7730713, 2.4435, 0.2140503, 2.4435, 0.0653687, 2.4435, 0.5935669, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.7731323, 2.457, 0.2138062, 2.457, 0.0653076, 2.457, 0.5935669, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.7731323, 2.4705, 0.2138062, 2.4705, 0.0651245, 2.4705, 0.5935669, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.7731323, 2.484, 0.2138672, 2.484, 0.0646362, 2.484, 0.5935669, , , , , , , , , , , , , , , , , , , , , , 
