Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 15:34:14
Collection Length (seconds):, 40.824
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.243, 0.270813, 0.243, 0.0570068, 0.243, 0.2072144, 0.243, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.2565, 0.2709961, 0.2565, 0.0570679, 0.2565, 0.2069092, 0.2565, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.27, 0.2713013, 0.27, 0.057312, 0.27, 0.2062988, 0.27, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.2835, 0.2714844, 0.2835, 0.0574341, 0.2835, 0.2061157, 0.2835, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.297, 0.2716064, 0.297, 0.0577393, 0.297, 0.2058105, 0.297, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.2717896, 0.3105, 0.0578613, 0.3105, 0.2056885, 0.3105, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.324, 0.2718506, 0.324, 0.0580444, 0.324, 0.2055054, 0.324, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.3375, 0.2719116, 0.3375, 0.0581055, 0.3375, 0.2053833, 0.3375, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.351, 0.2721558, 0.351, 0.0581665, 0.351, 0.2052002, 0.351, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.3645, 0.2721558, 0.3645, 0.0581665, 0.3645, 0.2050781, 0.3645, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.2721558, 0.378, 0.0582886, 0.378, 0.204834, 0.378, 0.9384155, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.2722168, 0.3915, 0.0582886, 0.3915, 0.2047729, 0.3915, 0.9384155, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.2722778, 0.405, 0.0583496, 0.405, 0.2047119, 0.405, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.2722778, 0.4185, 0.0583496, 0.4185, 0.2045898, 0.4185, 0.9384155, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.2723389, 0.432, 0.0584106, 0.432, 0.2045288, 0.432, 0.9384155, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.2722778, 0.4455, 0.0584717, 0.4455, 0.2045898, 0.4455, 0.9384155, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.2722778, 0.459, 0.0585327, 0.459, 0.2046509, 0.459, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.2723389, 0.4725, 0.0585938, 0.4725, 0.2046509, 0.4725, 0.9383545, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.2723999, 0.486, 0.0585938, 0.486, 0.2047119, 0.486, 0.9382935, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.272583, 0.4995, 0.0587158, 0.4995, 0.204834, 0.4995, 0.9382324, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.272644, 0.513, 0.0587769, 0.513, 0.204895, 0.513, 0.9382324, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.2727051, 0.5265, 0.0588989, 0.5265, 0.2050171, 0.5265, 0.9381714, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.2728271, 0.54, 0.0588989, 0.54, 0.2051392, 0.54, 0.9381104, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.2728882, 0.5535, 0.05896, 0.5535, 0.2053223, 0.5535, 0.9380493, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.2729492, 0.567, 0.05896, 0.567, 0.2055054, 0.567, 0.9379883, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.2730103, 0.5805, 0.059082, 0.5805, 0.2057495, 0.5805, 0.9378662, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.2731323, 0.594, 0.0591431, 0.594, 0.2058716, 0.594, 0.9378052, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.2732544, 0.6075, 0.0592041, 0.6075, 0.2060547, 0.6075, 0.9377441, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.2734375, 0.621, 0.0593262, 0.621, 0.2061768, 0.621, 0.9376831, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.2736816, 0.6345, 0.0595703, 0.6345, 0.2064209, 0.6345, 0.9375, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.2739258, 0.648, 0.0596924, 0.648, 0.206665, 0.648, 0.9373779, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.2740479, 0.6615, 0.0596924, 0.6615, 0.2067871, 0.6615, 0.9373169, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.2741699, 0.675, 0.0597534, 0.675, 0.2069702, 0.675, 0.9372559, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.274292, 0.6885, 0.0597534, 0.6885, 0.2070923, 0.6885, 0.9371948, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.2745361, 0.702, 0.0596924, 0.702, 0.2072144, 0.702, 0.9370728, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.2745972, 0.7155, 0.0596924, 0.7155, 0.2072754, 0.7155, 0.9370728, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.2747192, 0.729, 0.0596313, 0.729, 0.2074585, 0.729, 0.9370117, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.2747192, 0.7425, 0.0596313, 0.7425, 0.2075195, 0.7425, 0.9369507, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.2748413, 0.756, 0.0598145, 0.756, 0.2075195, 0.756, 0.9368896, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.2749634, 0.7695, 0.0598755, 0.7695, 0.2075195, 0.7695, 0.9368896, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.2750854, 0.783, 0.0600586, 0.783, 0.2075195, 0.783, 0.9368286, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.2751465, 0.7965, 0.0601196, 0.7965, 0.2075195, 0.7965, 0.9368286, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.2753296, 0.81, 0.0602417, 0.81, 0.2077026, 0.81, 0.9367065, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.2753296, 0.8235, 0.0601807, 0.8235, 0.2077637, 0.8235, 0.9367065, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.2754517, 0.837, 0.0601807, 0.837, 0.2078857, 0.837, 0.9366455, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.2756348, 0.8505, 0.0601807, 0.8505, 0.2080688, 0.8505, 0.9365234, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.2756958, 0.864, 0.0601807, 0.864, 0.2081909, 0.864, 0.9364624, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.2757568, 0.8775, 0.0601196, 0.8775, 0.2084351, 0.8775, 0.9364014, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.2758179, 0.891, 0.0601196, 0.891, 0.2085571, 0.891, 0.9364014, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.2759399, 0.9045, 0.0601807, 0.9045, 0.2087402, 0.9045, 0.9362793, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.276001, 0.918, 0.0602417, 0.918, 0.2088013, 0.918, 0.9362793, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.2761841, 0.9315, 0.0604248, 0.9315, 0.2088623, 0.9315, 0.9361572, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.2761841, 0.945, 0.0605469, 0.945, 0.2089233, 0.945, 0.9361572, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.2762451, 0.9585, 0.0606689, 0.9585, 0.2088623, 0.9585, 0.9361572, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.2763062, 0.972, 0.060791, 0.972, 0.2088623, 0.972, 0.9360962, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.2763062, 0.9855, 0.0609741, 0.9855, 0.2088623, 0.9855, 0.9360962, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.2763062, 0.999, 0.0609741, 0.999, 0.2088623, 0.999, 0.9360962, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.2763672, 1.0125, 0.0609741, 1.0125, 0.2088013, 1.0125, 0.9360962, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.2763672, 1.026, 0.0609131, 1.026, 0.2088013, 1.026, 0.9360962, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.2764893, 1.0395, 0.0609131, 1.0395, 0.2088623, 1.0395, 0.9360962, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.2766724, 1.053, 0.0609131, 1.053, 0.2088623, 1.053, 0.9360352, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.2766724, 1.0665, 0.0609131, 1.0665, 0.2088623, 1.0665, 0.9360352, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.2766113, 1.08, 0.0609131, 1.08, 0.2088623, 1.08, 0.9360352, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.2766724, 1.0935, 0.0609741, 1.0935, 0.2088623, 1.0935, 0.9360352, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.2767944, 1.107, 0.0612183, 1.107, 0.2088623, 1.107, 0.9359741, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.2769775, 1.1205, 0.0612793, 1.1205, 0.2089233, 1.1205, 0.9359131, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.2772217, 1.134, 0.0612793, 1.134, 0.2089233, 1.134, 0.935791, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.2772827, 1.1475, 0.0612793, 1.1475, 0.2089233, 1.1475, 0.935791, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.2774658, 1.161, 0.0611572, 1.161, 0.2089233, 1.161, 0.93573, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.2776489, 1.1745, 0.0611572, 1.1745, 0.2089233, 1.1745, 0.9356689, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.2778931, 1.188, 0.0612183, 1.188, 0.2089233, 1.188, 0.9356079, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.2780151, 1.2015, 0.0612183, 1.2015, 0.2088623, 1.2015, 0.9356079, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.2783813, 1.215, 0.0612793, 1.215, 0.2088013, 1.215, 0.9354858, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.2784424, 1.2285, 0.0613403, 1.2285, 0.2086792, 1.2285, 0.9354858, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.2786865, 1.242, 0.0614624, 1.242, 0.2085571, 1.242, 0.9354248, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.2789917, 1.2555, 0.0617065, 1.2555, 0.208374, 1.2555, 0.9353638, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.2791138, 1.269, 0.0618286, 1.269, 0.208252, 1.269, 0.9353638, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.27948, 1.2825, 0.0620728, 1.2825, 0.2079468, 1.2825, 0.9353027, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.2797241, 1.296, 0.0621948, 1.296, 0.2077637, 1.296, 0.9353027, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.2800293, 1.3095, 0.0622559, 1.3095, 0.2071533, 1.3095, 0.9353027, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.2803345, 1.323, 0.062439, 1.323, 0.2067871, 1.323, 0.9353027, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.2808838, 1.3365, 0.0627441, 1.3365, 0.2060547, 1.3365, 0.9352417, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.28125, 1.35, 0.0628662, 1.35, 0.2056885, 1.35, 0.9352417, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.2819214, 1.3635, 0.0631104, 1.3635, 0.204895, 1.3635, 0.9351807, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.2823486, 1.377, 0.0632324, 1.377, 0.2044678, 1.377, 0.9351196, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.2832031, 1.3905, 0.0635376, 1.3905, 0.2038574, 1.3905, 0.9349976, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.2833862, 1.404, 0.0635376, 1.404, 0.2035522, 1.404, 0.9349976, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.2836914, 1.4175, 0.0635376, 1.4175, 0.203125, 1.4175, 0.9349976, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.2839966, 1.431, 0.0635376, 1.431, 0.2028809, 1.431, 0.9349365, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.2846069, 1.4445, 0.0635986, 1.4445, 0.2024536, 1.4445, 0.9348755, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.2852173, 1.458, 0.0636597, 1.458, 0.2020874, 1.458, 0.9347534, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.2855225, 1.4715, 0.0636597, 1.4715, 0.2018433, 1.4715, 0.9346924, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.2859497, 1.485, 0.0635986, 1.485, 0.201416, 1.485, 0.9346924, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.2860107, 1.4985, 0.0636597, 1.4985, 0.2012329, 1.4985, 0.9346924, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.2860107, 1.512, 0.0637817, 1.512, 0.2008667, 1.512, 0.9347534, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.2859497, 1.5255, 0.0638428, 1.5255, 0.2006836, 1.5255, 0.9348145, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.2857666, 1.539, 0.0640259, 1.539, 0.2003174, 1.539, 0.9349365, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.2855225, 1.5525, 0.0640259, 1.5525, 0.2001343, 1.5525, 0.9350586, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.2850952, 1.566, 0.0639648, 1.566, 0.1997681, 1.566, 0.9353027, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.28479, 1.5795, 0.0639038, 1.5795, 0.199585, 1.5795, 0.9354248, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.2841797, 1.593, 0.0637817, 1.593, 0.1991577, 1.593, 0.9356689, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.2839355, 1.6065, 0.0636597, 1.6065, 0.1990356, 1.6065, 0.935791, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.2832031, 1.62, 0.0634766, 1.62, 0.1985474, 1.62, 0.9361572, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.2828979, 1.6335, 0.0633545, 1.6335, 0.1983032, 1.6335, 0.9362793, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.2824097, 1.647, 0.0631104, 1.647, 0.1976929, 1.647, 0.9365845, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.2822876, 1.6605, 0.0630493, 1.6605, 0.1970215, 1.6605, 0.9367676, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.2820435, 1.674, 0.0629883, 1.674, 0.1965942, 1.674, 0.9369507, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.2816162, 1.6875, 0.0629272, 1.6875, 0.1958618, 1.6875, 0.9371948, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.2814331, 1.701, 0.0629272, 1.701, 0.1953735, 1.701, 0.9373779, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.2810669, 1.7145, 0.0629883, 1.7145, 0.194458, 1.7145, 0.9376831, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.2808838, 1.728, 0.0629883, 1.728, 0.1939087, 1.728, 0.9378662, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.2805786, 1.7415, 0.0631104, 1.7415, 0.192749, 1.7415, 0.9381714, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.2804565, 1.755, 0.0632324, 1.755, 0.1921997, 1.755, 0.9382935, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.2802734, 1.7685, 0.0634766, 1.7685, 0.1907959, 1.7685, 0.9385986, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.2801514, 1.782, 0.0636597, 1.782, 0.1900024, 1.782, 0.9387817, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.2800293, 1.7955, 0.0643311, 1.7955, 0.1881104, 1.7955, 0.939209, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.2800903, 1.809, 0.0648193, 1.809, 0.1868286, 1.809, 0.9393921, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.2807007, 1.8225, 0.0664673, 1.8225, 0.1831055, 1.8225, 0.9398193, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.2809448, 1.836, 0.0678711, 1.836, 0.180542, 1.836, 0.9401245, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.2807617, 1.8495, 0.071228, 1.8495, 0.1744995, 1.8495, 0.9411011, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.2800293, 1.863, 0.0749512, 1.863, 0.1671753, 1.863, 0.9423218, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.2802124, 1.8765, 0.0774536, 1.8765, 0.1625366, 1.8765, 0.9429321, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.2802124, 1.89, 0.0840454, 1.89, 0.1520386, 1.89, 0.9440918, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.2802734, 1.9035, 0.0880737, 1.9035, 0.1460571, 1.9035, 0.9446411, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.281311, 1.917, 0.0991821, 1.917, 0.1321411, 1.917, 0.9453125, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.2819824, 1.9305, 0.1049194, 1.9305, 0.1245117, 1.9305, 0.9454956, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.2825928, 1.944, 0.1167603, 1.944, 0.1088257, 1.944, 0.9458618, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.2815552, 1.9575, 0.1216431, 1.9575, 0.1015015, 1.9575, 0.9463501, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.2776489, 1.971, 0.1304932, 1.971, 0.0865479, 1.971, 0.9478149, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.2746582, 1.9845, 0.1344604, 1.9845, 0.0787354, 1.9845, 0.9488525, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.2669678, 1.998, 0.140686, 1.998, 0.0631104, 1.998, 0.9512939, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.2626953, 2.0115, 0.1433105, 2.0115, 0.055542, 2.0115, 0.9525757, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.253479, 2.025, 0.1478271, 2.025, 0.0407104, 2.025, 0.9551392, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.2489014, 2.0385, 0.149353, 2.0385, 0.0333252, 2.0385, 0.9563599, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.2398682, 2.052, 0.1535645, 2.052, 0.0178833, 2.052, 0.9584351, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.2296753, 2.0655, 0.1582031, 2.0655, 0.0025024, 2.0655, 0.9603271, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.2241821, 2.079, 0.1604614, 2.079, -0.0045166, 2.079, 0.9612427, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.2132568, 2.0925, 0.1659546, 2.0925, -0.0167847, 2.0925, 0.9626465, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.2081299, 2.106, 0.1685181, 2.106, -0.0222168, 2.106, 0.9632568, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.1994019, 2.1195, 0.1740112, 2.1195, -0.0322876, 2.1195, 0.9638062, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.1953735, 2.133, 0.1774902, 2.133, -0.0366211, 2.133, 0.9638062, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.1884766, 2.1465, 0.1845703, 2.1465, -0.0447998, 2.1465, 0.963562, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.1850586, 2.16, 0.1868896, 2.16, -0.0482178, 2.16, 0.963562, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.1784058, 2.1735, 0.1921387, 2.1735, -0.0551147, 2.1735, 0.9634399, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.1750488, 2.187, 0.1929321, 2.187, -0.0581665, 2.187, 0.9637451, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.1692505, 2.2005, 0.1954346, 2.2005, -0.0637817, 2.2005, 0.9638672, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.166687, 2.214, 0.1959839, 2.214, -0.065979, 2.214, 0.9640503, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.1622314, 2.2275, 0.1967163, 2.2275, -0.0701294, 2.2275, 0.9644165, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.1601562, 2.241, 0.1967163, 2.241, -0.0718994, 2.241, 0.9645996, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.1568604, 2.2545, 0.1970825, 2.2545, -0.0751953, 2.2545, 0.9648438, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.15448, 2.268, 0.1988525, 2.268, -0.0783691, 2.268, 0.9645996, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.1533813, 2.2815, 0.1988525, 2.2815, -0.0793457, 2.2815, 0.9647217, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.1517944, 2.295, 0.1983643, 2.295, -0.0811157, 2.295, 0.9649048, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.151001, 2.3085, 0.197998, 2.3085, -0.0819702, 2.3085, 0.9650269, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.1495972, 2.322, 0.1976318, 2.322, -0.0834961, 2.322, 0.96521, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.1499023, 2.3355, 0.1983032, 2.3355, -0.0842285, 2.3355, 0.9649658, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.1505127, 2.349, 0.1984863, 2.349, -0.0845947, 2.349, 0.9647827, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.1508789, 2.3625, 0.1983032, 2.3625, -0.0845947, 2.3625, 0.9647827, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.1516113, 2.376, 0.197998, 2.376, -0.0847168, 2.376, 0.9647217, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.1521606, 2.3895, 0.197998, 2.3895, -0.0847778, 2.3895, 0.9645996, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.1538086, 2.403, 0.1981201, 2.403, -0.0846558, 2.403, 0.9642944, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.1547241, 2.4165, 0.1981201, 2.4165, -0.0844727, 2.4165, 0.9641724, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.1564941, 2.43, 0.197937, 2.43, -0.0841064, 2.43, 0.9639893, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.1574707, 2.4435, 0.1977539, 2.4435, -0.0838623, 2.4435, 0.9638672, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.1592407, 2.457, 0.1974487, 2.457, -0.0830688, 2.457, 0.9636841, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.1602173, 2.4705, 0.1973877, 2.4705, -0.0824585, 2.4705, 0.963623, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.1623535, 2.484, 0.1970825, 2.484, -0.0810547, 2.484, 0.9634399, , , , , , , , , , , , , , , , , , , , , , 
