Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 15:35:26
Collection Length (seconds):, 38.772
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.405, 0.645813, 0.405, 0.1184082, 0.405, -0.2037354, 0.405, -0.7261963, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.6455688, 0.4185, 0.1185913, 0.4185, -0.2037964, 0.4185, -0.7263794, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.6450806, 0.432, 0.1190186, 0.432, -0.2039795, 0.432, -0.7267456, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.6447754, 0.4455, 0.1192017, 0.4455, -0.2039795, 0.4455, -0.7269287, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.6442871, 0.459, 0.1195068, 0.459, -0.2041626, 0.459, -0.7272949, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.6438599, 0.4725, 0.1196289, 0.4725, -0.2042236, 0.4725, -0.7276001, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.6432495, 0.486, 0.119812, 0.486, -0.2043457, 0.486, -0.7280884, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.6430054, 0.4995, 0.119873, 0.4995, -0.2044067, 0.4995, -0.7282715, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.6424561, 0.513, 0.1199951, 0.513, -0.2045898, 0.513, -0.7286987, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.6419067, 0.5265, 0.1201782, 0.5265, -0.2047729, 0.5265, -0.729126, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.6417847, 0.54, 0.1203003, 0.54, -0.2047729, 0.54, -0.729187, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.6417236, 0.5535, 0.1205444, 0.5535, -0.2047119, 0.5535, -0.729248, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.6417847, 0.567, 0.1205444, 0.567, -0.2047119, 0.567, -0.729126, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.6416016, 0.5805, 0.1204834, 0.5805, -0.2046509, 0.5805, -0.7293701, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.6414795, 0.594, 0.1204834, 0.594, -0.2046509, 0.594, -0.7294312, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.6414185, 0.6075, 0.1204834, 0.6075, -0.2045288, 0.6075, -0.7294922, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.6414185, 0.621, 0.1204834, 0.621, -0.2045288, 0.621, -0.7295532, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.6413574, 0.6345, 0.1204834, 0.6345, -0.2042236, 0.6345, -0.7296753, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.6413574, 0.648, 0.1204834, 0.648, -0.2041016, 0.648, -0.7297363, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.6414795, 0.6615, 0.1205444, 0.6615, -0.2037964, 0.6615, -0.7297363, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.6415405, 0.675, 0.1204834, 0.675, -0.2037354, 0.675, -0.7296753, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.6418457, 0.6885, 0.1203613, 0.6885, -0.2036743, 0.6885, -0.7294312, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.6420288, 0.702, 0.1202393, 0.702, -0.2035522, 0.702, -0.7293701, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.642395, 0.7155, 0.1199951, 0.7155, -0.2034912, 0.7155, -0.7290649, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.6427612, 0.729, 0.1196899, 0.729, -0.2034302, 0.729, -0.7287598, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.6431274, 0.7425, 0.1196289, 0.7425, -0.2033691, 0.7425, -0.7285156, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.6438599, 0.756, 0.1194458, 0.756, -0.2033081, 0.756, -0.7279053, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.6442871, 0.7695, 0.1193848, 0.7695, -0.2033081, 0.7695, -0.7275391, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.6451416, 0.783, 0.1192017, 0.783, -0.2033081, 0.783, -0.7268066, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.6455688, 0.7965, 0.1191406, 0.7965, -0.2033081, 0.7965, -0.7264404, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.6464233, 0.81, 0.1190186, 0.81, -0.2033691, 0.81, -0.725708, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.6468506, 0.8235, 0.1190796, 0.8235, -0.2033081, 0.8235, -0.7252808, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.6477661, 0.837, 0.1190796, 0.837, -0.2033081, 0.837, -0.7244873, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.6480713, 0.8505, 0.1190186, 0.8505, -0.2033691, 0.8505, -0.7241821, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.6487427, 0.864, 0.1190186, 0.864, -0.2034302, 0.864, -0.7235718, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.6491089, 0.8775, 0.1188965, 0.8775, -0.2034302, 0.8775, -0.7232666, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.6495361, 0.891, 0.1187134, 0.891, -0.2035522, 0.891, -0.7229004, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.6496582, 0.9045, 0.1185303, 0.9045, -0.2036743, 0.9045, -0.7227783, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.6500244, 0.918, 0.1183472, 0.918, -0.2038574, 0.918, -0.7224121, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.6502075, 0.9315, 0.118042, 0.9315, -0.2038574, 0.9315, -0.7223511, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.6502075, 0.945, 0.117981, 0.945, -0.2039185, 0.945, -0.72229, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.6502686, 0.9585, 0.1177979, 0.9585, -0.2036743, 0.9585, -0.7223511, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.6502075, 0.972, 0.1177368, 0.972, -0.2036133, 0.972, -0.7224121, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.6500854, 0.9855, 0.1175537, 0.9855, -0.2034912, 0.9855, -0.7225952, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.6500244, 0.999, 0.1174927, 0.999, -0.2034912, 0.999, -0.7227173, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.6496582, 1.0125, 0.1173096, 1.0125, -0.2034302, 1.0125, -0.7230225, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.6495361, 1.026, 0.1172485, 1.026, -0.2034302, 1.026, -0.7232056, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.6491699, 1.0395, 0.1170044, 1.0395, -0.2034302, 1.0395, -0.7235718, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.6489868, 1.053, 0.1169434, 1.053, -0.2033691, 1.053, -0.7237549, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.6485596, 1.0665, 0.1167603, 1.0665, -0.2033081, 1.0665, -0.7241821, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.6483154, 1.08, 0.1166992, 1.08, -0.2033081, 1.08, -0.7244263, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.6478271, 1.0935, 0.1166382, 1.0935, -0.2032471, 1.0935, -0.7248535, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.647644, 1.107, 0.1165771, 1.107, -0.203186, 1.107, -0.7250366, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.6472168, 1.1205, 0.116394, 1.1205, -0.203186, 1.1205, -0.7254639, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.6467285, 1.134, 0.116333, 1.134, -0.203186, 1.134, -0.7258911, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.6465454, 1.1475, 0.116394, 1.1475, -0.203186, 1.1475, -0.7260132, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.6461182, 1.161, 0.116272, 1.161, -0.2033081, 1.161, -0.7263794, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.645874, 1.1745, 0.1161499, 1.1745, -0.2033691, 1.1745, -0.7266235, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.6453857, 1.188, 0.1158447, 1.188, -0.2035522, 1.188, -0.7271118, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.6452026, 1.2015, 0.1157837, 1.2015, -0.2035522, 1.2015, -0.7272339, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.6448975, 1.215, 0.1156616, 1.215, -0.2035522, 1.215, -0.7275391, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.6447144, 1.2285, 0.1156006, 1.2285, -0.2035522, 1.2285, -0.7277222, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.6442871, 1.242, 0.1154785, 1.242, -0.2036133, 1.242, -0.7280273, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.644104, 1.2555, 0.1154175, 1.2555, -0.2036133, 1.2555, -0.7282715, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.6436157, 1.269, 0.1153564, 1.269, -0.2036743, 1.269, -0.7286987, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.6435547, 1.2825, 0.1152954, 1.2825, -0.2036133, 1.2825, -0.7287598, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.6433716, 1.296, 0.1152954, 1.296, -0.2034302, 1.296, -0.7289429, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.6432495, 1.3095, 0.1152344, 1.3095, -0.2034302, 1.3095, -0.729126, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.6428833, 1.323, 0.1149902, 1.323, -0.2033691, 1.323, -0.7294922, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.6425171, 1.3365, 0.1148682, 1.3365, -0.2033081, 1.3365, -0.7298584, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.642334, 1.35, 0.1148071, 1.35, -0.2033081, 1.35, -0.7299805, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.6420898, 1.3635, 0.114624, 1.3635, -0.2033081, 1.3635, -0.7302246, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.6419067, 1.377, 0.114563, 1.377, -0.2033691, 1.377, -0.7303467, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.6417236, 1.3905, 0.1144409, 1.3905, -0.2033081, 1.3905, -0.7305908, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.6416016, 1.404, 0.1143799, 1.404, -0.2033691, 1.404, -0.7307129, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.6414185, 1.4175, 0.1143188, 1.4175, -0.2033081, 1.4175, -0.730835, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.6413574, 1.431, 0.1141968, 1.431, -0.2033081, 1.431, -0.730957, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.6411743, 1.4445, 0.1140137, 1.4445, -0.2033081, 1.4445, -0.7311401, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.6410522, 1.458, 0.1138916, 1.458, -0.2032471, 1.458, -0.7312622, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.6408081, 1.4715, 0.1135254, 1.4715, -0.2033081, 1.4715, -0.7315674, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.640625, 1.485, 0.1133423, 1.485, -0.2033691, 1.485, -0.7316895, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.6403809, 1.4985, 0.1129761, 1.4985, -0.2035522, 1.4985, -0.7319336, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.6404419, 1.512, 0.112854, 1.512, -0.2035522, 1.512, -0.7318726, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.6405029, 1.5255, 0.1127319, 1.5255, -0.2035522, 1.5255, -0.7318726, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.640564, 1.539, 0.1126709, 1.539, -0.2033691, 1.539, -0.7318726, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.640625, 1.5525, 0.1126709, 1.5525, -0.2032471, 1.5525, -0.7318726, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.640686, 1.566, 0.1126099, 1.566, -0.2028198, 1.566, -0.7319336, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.6407471, 1.5795, 0.1126099, 1.5795, -0.2025757, 1.5795, -0.7319336, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.6409302, 1.593, 0.1126099, 1.593, -0.2020874, 1.593, -0.7319336, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.6410522, 1.6065, 0.1126099, 1.6065, -0.2018433, 1.6065, -0.7318726, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.6412354, 1.62, 0.1126709, 1.62, -0.2014771, 1.62, -0.7317505, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.6412964, 1.6335, 0.112793, 1.6335, -0.201355, 1.6335, -0.7317505, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.6412964, 1.647, 0.1129761, 1.647, -0.2011108, 1.647, -0.7318115, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.6412964, 1.6605, 0.1130371, 1.6605, -0.2009888, 1.6605, -0.7318115, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.6411133, 1.674, 0.1132812, 1.674, -0.2007446, 1.674, -0.7319946, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.6409302, 1.6875, 0.1134033, 1.6875, -0.2005615, 1.6875, -0.7321777, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.6403809, 1.701, 0.1135254, 1.701, -0.1999512, 1.701, -0.7328491, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.6400146, 1.7145, 0.1135254, 1.7145, -0.1994019, 1.7145, -0.7332764, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.6387939, 1.728, 0.1132812, 1.728, -0.1981812, 1.728, -0.7347412, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.6367188, 1.7415, 0.1123657, 1.7415, -0.1970215, 1.7415, -0.7369385, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.6352539, 1.755, 0.1115112, 1.755, -0.1965942, 1.755, -0.7384644, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.6317139, 1.7685, 0.1097412, 1.7685, -0.1956177, 1.7685, -0.7420654, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.6297607, 1.782, 0.1090088, 1.782, -0.1948853, 1.782, -0.7440186, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.6255493, 1.7955, 0.1067505, 1.7955, -0.1931152, 1.7955, -0.7483521, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.6231689, 1.809, 0.1054077, 1.809, -0.1922607, 1.809, -0.7507324, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.618042, 1.8225, 0.102417, 1.8225, -0.1907349, 1.8225, -0.7557983, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.6151123, 1.836, 0.1004639, 1.836, -0.1900635, 1.836, -0.7585449, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.6088867, 1.8495, 0.0966797, 1.8495, -0.1889648, 1.8495, -0.7643433, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.6052246, 1.863, 0.0948486, 1.863, -0.1885376, 1.863, -0.7675781, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.5975342, 1.8765, 0.090332, 1.8765, -0.1878052, 1.8765, -0.774231, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.5936279, 1.89, 0.0883789, 1.89, -0.1871338, 1.89, -0.7776489, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.5852661, 1.9035, 0.0848389, 1.9035, -0.1851196, 1.9035, -0.7848511, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.5809937, 1.917, 0.0829468, 1.917, -0.184082, 1.917, -0.7884521, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.5715332, 1.9305, 0.0784912, 1.9305, -0.1824951, 1.9305, -0.7962036, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.5661011, 1.944, 0.0759888, 1.944, -0.1818237, 1.944, -0.800415, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.555481, 1.9575, 0.0701904, 1.9575, -0.1798706, 1.9575, -0.8087769, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.5440674, 1.971, 0.06427, 1.971, -0.1762695, 1.971, -0.8178101, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.5379639, 1.9845, 0.060791, 1.9845, -0.1742554, 1.9845, -0.8225098, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.5239868, 1.998, 0.0516968, 1.998, -0.1708984, 1.998, -0.8328247, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.515625, 2.0115, 0.0454102, 2.0115, -0.1702881, 2.0115, -0.838501, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.498291, 2.025, 0.0357056, 2.025, -0.1669922, 2.025, -0.8499756, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.4894409, 2.0385, 0.0299072, 2.0385, -0.1657104, 2.0385, -0.8555908, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.4708862, 2.052, 0.0166626, 2.052, -0.1644897, 2.052, -0.8665771, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.4606323, 2.0655, 0.0110474, 2.0655, -0.1635132, 2.0655, -0.8723145, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.4398804, 2.079, 0.0011597, 2.079, -0.1604614, 2.079, -0.883606, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.4298706, 2.0925, -0.0037842, 2.0925, -0.1591797, 2.0925, -0.8887329, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.4098511, 2.106, -0.0142212, 2.106, -0.1578369, 2.106, -0.8982544, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.4003906, 2.1195, -0.0193481, 2.1195, -0.1574707, 2.1195, -0.9025269, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.3831787, 2.133, -0.0291138, 2.133, -0.1575928, 2.133, -0.909668, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.3658447, 2.1465, -0.0401611, 2.1465, -0.1588745, 2.1465, -0.9161377, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.3579102, 2.16, -0.045166, 2.16, -0.159668, 2.16, -0.9188843, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.3427734, 2.1735, -0.0546875, 2.1735, -0.1611328, 2.1735, -0.9238892, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.3357544, 2.187, -0.0593872, 2.187, -0.1618042, 2.187, -0.9260254, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.322937, 2.2005, -0.0679321, 2.2005, -0.1634521, 2.2005, -0.9297485, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.3174438, 2.214, -0.071228, 2.214, -0.1638184, 2.214, -0.9312744, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.3084106, 2.2275, -0.0766602, 2.2275, -0.1641235, 2.2275, -0.9338379, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.3043823, 2.241, -0.0791626, 2.241, -0.1642456, 2.241, -0.9349365, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.2963867, 2.2545, -0.0852661, 2.2545, -0.1654663, 2.2545, -0.9367676, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.2935181, 2.268, -0.0876465, 2.268, -0.1660156, 2.268, -0.9373169, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.288269, 2.2815, -0.0917358, 2.2815, -0.1671143, 2.2815, -0.9383545, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.2865601, 2.295, -0.0934448, 2.295, -0.1674805, 2.295, -0.9386597, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.2846069, 2.3085, -0.0959473, 2.3085, -0.1682739, 2.3085, -0.9388428, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.2844238, 2.322, -0.0969849, 2.322, -0.1686401, 2.322, -0.9387207, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.2854614, 2.3355, -0.0988159, 2.3355, -0.1694946, 2.3355, -0.9381104, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.2883301, 2.349, -0.0996704, 2.349, -0.170166, 2.349, -0.9370117, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.2904663, 2.3625, -0.0997925, 2.3625, -0.1704712, 2.3625, -0.9362793, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.2957764, 2.376, -0.0996704, 2.376, -0.1710205, 2.376, -0.9345093, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.2988281, 2.3895, -0.0994873, 2.3895, -0.1712036, 2.3895, -0.9335327, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.305481, 2.403, -0.098877, 2.403, -0.1716309, 2.403, -0.9313965, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.30896, 2.4165, -0.0984497, 2.4165, -0.171875, 2.4165, -0.9302368, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.3164062, 2.43, -0.0975952, 2.43, -0.1724854, 2.43, -0.9276733, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.3203125, 2.4435, -0.0971069, 2.4435, -0.1727905, 2.4435, -0.9263306, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.3287964, 2.457, -0.0960083, 2.457, -0.1732178, 2.457, -0.9234009, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.3331909, 2.4705, -0.0953979, 2.4705, -0.1734619, 2.4705, -0.921814, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.3424683, 2.484, -0.0942993, 2.484, -0.1740112, 2.484, -0.918457, , , , , , , , , , , , , , , , , , , , , , 
