Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 17:10:35
Collection Length (seconds):, 50.625
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.1485, 0.9306641, 0.1485, 0.2144775, 0.1485, -0.0515747, 0.1485, 0.2918701, , , , , , , , , , , , , , , , , , , , , , 
0.162, 0.9302979, 0.162, 0.215332, 0.162, -0.0515137, 0.162, 0.2925415, , , , , , , , , , , , , , , , , , , , , , 
0.1755, 0.9298706, 0.1755, 0.2171021, 0.1755, -0.0508423, 0.1755, 0.2927246, , , , , , , , , , , , , , , , , , , , , , 
0.189, 0.9297485, 0.189, 0.2178345, 0.189, -0.0497437, 0.189, 0.2925415, , , , , , , , , , , , , , , , , , , , , , 
0.2025, 0.9299927, 0.2025, 0.21875, 0.2025, -0.046875, 0.2025, 0.291687, , , , , , , , , , , , , , , , , , , , , , 
0.216, 0.9302368, 0.216, 0.2189331, 0.216, -0.0458984, 0.216, 0.2908325, , , , , , , , , , , , , , , , , , , , , , 
0.2295, 0.9309692, 0.2295, 0.2190552, 0.2295, -0.0446777, 0.2295, 0.2885742, , , , , , , , , , , , , , , , , , , , , , 
0.243, 0.9314575, 0.243, 0.2189941, 0.243, -0.0446777, 0.243, 0.2869873, , , , , , , , , , , , , , , , , , , , , , 
0.2565, 0.9325562, 0.2565, 0.2185059, 0.2565, -0.0438843, 0.2565, 0.2839355, , , , , , , , , , , , , , , , , , , , , , 
0.27, 0.9332275, 0.27, 0.2182617, 0.27, -0.0438232, 0.27, 0.2821045, , , , , , , , , , , , , , , , , , , , , , 
0.2835, 0.9345093, 0.2835, 0.2174683, 0.2835, -0.0430908, 0.2835, 0.2784424, , , , , , , , , , , , , , , , , , , , , , 
0.297, 0.9352417, 0.297, 0.217041, 0.297, -0.0431519, 0.297, 0.2763062, , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.9367676, 0.3105, 0.2161255, 0.3105, -0.0431519, 0.3105, 0.2719116, , , , , , , , , , , , , , , , , , , , , , 
0.324, 0.9383545, 0.324, 0.215271, 0.324, -0.0432739, 0.324, 0.2669678, , , , , , , , , , , , , , , , , , , , , , 
0.3375, 0.9391479, 0.3375, 0.2147827, 0.3375, -0.0430908, 0.3375, 0.2645874, , , , , , , , , , , , , , , , , , , , , , 
0.351, 0.9405518, 0.351, 0.2141724, 0.351, -0.0436401, 0.351, 0.2598877, , , , , , , , , , , , , , , , , , , , , , 
0.3645, 0.9412842, 0.3645, 0.2138672, 0.3645, -0.0438232, 0.3645, 0.2575684, , , , , , , , , , , , , , , , , , , , , , 
0.378, 0.9425049, 0.378, 0.2134399, 0.378, -0.0442505, 0.378, 0.253418, , , , , , , , , , , , , , , , , , , , , , 
0.3915, 0.9429932, 0.3915, 0.2133179, 0.3915, -0.0446777, 0.3915, 0.2514648, , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.9439697, 0.405, 0.2133789, 0.405, -0.0458374, 0.405, 0.2476807, , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.9443359, 0.4185, 0.213623, 0.4185, -0.0465088, 0.4185, 0.2459106, , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.9448853, 0.432, 0.2143555, 0.432, -0.0479126, 0.432, 0.2428589, , , , , , , , , , , , , , , , , , , , , , 
0.4455, 0.9450684, 0.4455, 0.2148438, 0.4455, -0.0487061, 0.4455, 0.2414551, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.9453735, 0.459, 0.2158813, 0.459, -0.0505371, 0.459, 0.2388916, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.9455566, 0.4725, 0.2163086, 0.4725, -0.0514526, 0.4725, 0.2376709, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.9458618, 0.486, 0.2171021, 0.486, -0.0531006, 0.486, 0.2354736, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.9459839, 0.4995, 0.2174072, 0.4995, -0.0537109, 0.4995, 0.2344971, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.946228, 0.513, 0.2179565, 0.513, -0.0548706, 0.513, 0.2327271, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.9464111, 0.5265, 0.218811, 0.5265, -0.0560913, 0.5265, 0.230896, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.9464722, 0.54, 0.2192383, 0.54, -0.0565186, 0.54, 0.2299805, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.9466553, 0.5535, 0.2199707, 0.5535, -0.0570068, 0.5535, 0.2283325, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.9467163, 0.567, 0.2203979, 0.567, -0.0571289, 0.567, 0.2276611, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.9468384, 0.5805, 0.2214966, 0.5805, -0.0571899, 0.5805, 0.2263184, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.9468994, 0.594, 0.2218628, 0.594, -0.0570679, 0.594, 0.2255859, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.9473267, 0.6075, 0.2218018, 0.6075, -0.0563965, 0.6075, 0.2240601, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.9476318, 0.621, 0.2213745, 0.621, -0.0557861, 0.621, 0.2232056, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.9485474, 0.6345, 0.2202148, 0.6345, -0.0543823, 0.6345, 0.2210083, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.9489746, 0.648, 0.2195435, 0.648, -0.0534668, 0.648, 0.2199707, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.949646, 0.6615, 0.21875, 0.6615, -0.0516357, 0.6615, 0.2183838, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.9498291, 0.675, 0.2185669, 0.675, -0.0510254, 0.675, 0.2176514, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.9503174, 0.6885, 0.2181396, 0.6885, -0.0491943, 0.6885, 0.2164917, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.9505005, 0.702, 0.2180786, 0.702, -0.0484009, 0.702, 0.2159424, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.9507446, 0.7155, 0.2180176, 0.7155, -0.0471191, 0.7155, 0.2151489, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.9509277, 0.729, 0.2180786, 0.729, -0.0460815, 0.729, 0.2145996, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.9509888, 0.7425, 0.2181396, 0.7425, -0.0457153, 0.7425, 0.2142334, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.9512329, 0.756, 0.2181396, 0.756, -0.0452881, 0.756, 0.2133789, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.951355, 0.7695, 0.2181396, 0.7695, -0.045105, 0.7695, 0.2128906, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.9515381, 0.783, 0.2180786, 0.783, -0.0450439, 0.783, 0.2119751, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.9516602, 0.7965, 0.2180786, 0.7965, -0.0450439, 0.7965, 0.2116089, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.9518433, 0.81, 0.2179565, 0.81, -0.0452271, 0.81, 0.2108154, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.9519043, 0.8235, 0.2179565, 0.8235, -0.0453491, 0.8235, 0.2104492, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.9520264, 0.837, 0.2182007, 0.837, -0.0457153, 0.837, 0.2096558, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.9520264, 0.8505, 0.2184448, 0.8505, -0.0459595, 0.8505, 0.2091675, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.9520264, 0.864, 0.2190552, 0.864, -0.0466309, 0.864, 0.208374, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.9520264, 0.8775, 0.2194214, 0.8775, -0.0471802, 0.8775, 0.2080688, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.9518433, 0.891, 0.2202148, 0.891, -0.048645, 0.891, 0.2075195, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.9517822, 0.9045, 0.22052, 0.9045, -0.0495605, 0.9045, 0.2072144, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.9517212, 0.918, 0.2210083, 0.918, -0.0515137, 0.918, 0.206543, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.9517212, 0.9315, 0.2212524, 0.9315, -0.0535889, 0.9315, 0.2059326, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.9517212, 0.945, 0.2213135, 0.945, -0.0545044, 0.945, 0.2055664, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.9517212, 0.9585, 0.2213745, 0.9585, -0.0563354, 0.9585, 0.2050781, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.9516602, 0.972, 0.2213135, 0.972, -0.0571289, 0.972, 0.2049561, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.9515991, 0.9855, 0.2211914, 0.9855, -0.0588989, 0.9855, 0.2049561, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.9515991, 0.999, 0.2210083, 0.999, -0.0598145, 0.999, 0.204895, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.9515991, 1.0125, 0.2207642, 1.0125, -0.0612793, 1.0125, 0.204834, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.9515991, 1.026, 0.2206421, 1.026, -0.0618896, 1.026, 0.2047119, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.9515991, 1.0395, 0.2202759, 1.0395, -0.0626221, 1.0395, 0.204834, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.9516602, 1.053, 0.2200928, 1.053, -0.0628662, 1.053, 0.2045898, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.9518433, 1.0665, 0.2199097, 1.0665, -0.0631104, 1.0665, 0.2039185, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.9519653, 1.08, 0.2197266, 1.08, -0.0630493, 1.08, 0.2036133, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.9521484, 1.0935, 0.2195435, 1.0935, -0.0630493, 1.0935, 0.203064, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.9521484, 1.107, 0.2195435, 1.107, -0.0632935, 1.107, 0.2027588, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.9523315, 1.1205, 0.2196045, 1.1205, -0.0639038, 1.1205, 0.2017822, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.9525146, 1.134, 0.2198486, 1.134, -0.0641479, 1.134, 0.2006836, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.9525757, 1.1475, 0.2199707, 1.1475, -0.0640869, 1.1475, 0.2001953, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.9526367, 1.161, 0.220459, 1.161, -0.0639038, 1.161, 0.1992798, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.9526978, 1.1745, 0.2207642, 1.1745, -0.0638428, 1.1745, 0.1988525, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.9527588, 1.188, 0.2212524, 1.188, -0.0639038, 1.188, 0.1980591, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.9527588, 1.2015, 0.2214355, 1.2015, -0.0639648, 1.2015, 0.1977539, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.9528198, 1.215, 0.2217407, 1.215, -0.06427, 1.215, 0.1970215, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.9528809, 1.2285, 0.2218018, 1.2285, -0.0644531, 1.2285, 0.1967163, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.9529419, 1.242, 0.2218018, 1.242, -0.0648193, 1.242, 0.196106, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.9530029, 1.2555, 0.2217407, 1.2555, -0.0650024, 1.2555, 0.1958008, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.953186, 1.269, 0.2215576, 1.269, -0.0653076, 1.269, 0.1951904, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.953186, 1.2825, 0.2214966, 1.2825, -0.0654907, 1.2825, 0.1949463, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.9533691, 1.296, 0.2213745, 1.296, -0.065979, 1.296, 0.1942749, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.9534302, 1.3095, 0.2213135, 1.3095, -0.0661621, 1.3095, 0.1939697, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.9534912, 1.323, 0.2211914, 1.323, -0.0665894, 1.323, 0.1936035, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.9536133, 1.3365, 0.2210083, 1.3365, -0.0670166, 1.3365, 0.1931152, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.9536743, 1.35, 0.2208862, 1.35, -0.0672607, 1.35, 0.1928711, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.9536743, 1.3635, 0.2207031, 1.3635, -0.0675659, 1.3635, 0.192749, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.9537354, 1.377, 0.22052, 1.377, -0.067749, 1.377, 0.192627, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.9539185, 1.3905, 0.2200317, 1.3905, -0.0680542, 1.3905, 0.1924438, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.9539795, 1.404, 0.2197266, 1.404, -0.0682373, 1.404, 0.1922607, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.9541626, 1.4175, 0.2191162, 1.4175, -0.0686646, 1.4175, 0.1920166, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.9542236, 1.431, 0.218811, 1.431, -0.0689087, 1.431, 0.1918945, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.9543457, 1.4445, 0.2181396, 1.4445, -0.069458, 1.4445, 0.1917725, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.9544067, 1.458, 0.2178345, 1.458, -0.0697021, 1.458, 0.1916504, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.9545898, 1.4715, 0.2172852, 1.4715, -0.0701294, 1.4715, 0.1914673, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.9545898, 1.485, 0.217041, 1.485, -0.0703735, 1.485, 0.1913452, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.9547119, 1.4985, 0.2166748, 1.4985, -0.0708008, 1.4985, 0.1912231, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.9547119, 1.512, 0.2165527, 1.512, -0.0710449, 1.512, 0.1912231, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.9547119, 1.5255, 0.2164917, 1.5255, -0.0714722, 1.5255, 0.1912231, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.9546509, 1.539, 0.2164307, 1.539, -0.0718994, 1.539, 0.1911621, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.9546509, 1.5525, 0.2164917, 1.5525, -0.0720825, 1.5525, 0.1911011, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9547119, 1.566, 0.2165527, 1.566, -0.0722656, 1.566, 0.1908569, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9547119, 1.5795, 0.2165527, 1.5795, -0.0723267, 1.5795, 0.1907959, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9547729, 1.593, 0.2165527, 1.593, -0.0724487, 1.593, 0.1904297, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9547729, 1.6065, 0.2165527, 1.6065, -0.0725098, 1.6065, 0.1901855, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.954834, 1.62, 0.2165527, 1.62, -0.0725708, 1.62, 0.1898804, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.954895, 1.6335, 0.2164917, 1.6335, -0.0726318, 1.6335, 0.1896973, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.9549561, 1.647, 0.2165527, 1.647, -0.072937, 1.647, 0.1891479, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.9550171, 1.6605, 0.2164917, 1.6605, -0.0730591, 1.6605, 0.1888428, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.9551392, 1.674, 0.2165527, 1.674, -0.0734863, 1.674, 0.1882324, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.9551392, 1.6875, 0.2166138, 1.6875, -0.0736694, 1.6875, 0.1878662, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.9552612, 1.701, 0.2167358, 1.701, -0.0739746, 1.701, 0.1871338, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.9553223, 1.7145, 0.2167358, 1.7145, -0.0741577, 1.7145, 0.1867065, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.9553833, 1.728, 0.2167969, 1.728, -0.0744019, 1.728, 0.1860962, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.9555054, 1.7415, 0.2168579, 1.7415, -0.0747681, 1.7415, 0.1853027, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.9555664, 1.755, 0.2168579, 1.755, -0.0748901, 1.755, 0.1849365, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.9556885, 1.7685, 0.2169189, 1.7685, -0.0751953, 1.7685, 0.1842651, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.9556885, 1.782, 0.2169189, 1.782, -0.0753174, 1.782, 0.184021, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.9558105, 1.7955, 0.217041, 1.7955, -0.0755005, 1.7955, 0.1834717, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.9558105, 1.809, 0.217041, 1.809, -0.0756226, 1.809, 0.1832275, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.9558716, 1.8225, 0.2171631, 1.8225, -0.0757446, 1.8225, 0.1828003, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.9558716, 1.836, 0.2172241, 1.836, -0.0757446, 1.836, 0.1826172, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9559326, 1.8495, 0.2172852, 1.8495, -0.0756836, 1.8495, 0.182373, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9559326, 1.863, 0.2172852, 1.863, -0.0756226, 1.863, 0.182312, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.9559937, 1.8765, 0.2174072, 1.8765, -0.0753174, 1.8765, 0.1820679, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9559937, 1.89, 0.2174072, 1.89, -0.0750732, 1.89, 0.1820068, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9562378, 1.9035, 0.2169189, 1.9035, -0.074646, 1.9035, 0.1814575, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9564819, 1.917, 0.2163696, 1.917, -0.0745239, 1.917, 0.1809082, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.9571533, 1.9305, 0.2150269, 1.9305, -0.0739136, 1.9305, 0.1793213, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.958252, 1.944, 0.2128906, 1.944, -0.0726318, 1.944, 0.1765747, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.9589233, 1.9575, 0.2116699, 1.9575, -0.0717163, 1.9575, 0.1748047, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.9605103, 1.971, 0.2089844, 1.971, -0.0683594, 1.971, 0.1705322, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9614258, 1.9845, 0.2073364, 1.9845, -0.0671997, 1.9845, 0.1676025, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9638062, 1.998, 0.2030029, 1.998, -0.0650024, 1.998, 0.1599731, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.96521, 2.0115, 0.2005005, 2.0115, -0.0628662, 2.0115, 0.1555786, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9682617, 2.025, 0.1948242, 2.025, -0.0613403, 2.025, 0.144043, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9699707, 2.0385, 0.1912842, 2.0385, -0.0609741, 2.0385, 0.137085, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9736328, 2.052, 0.1826782, 2.052, -0.0582886, 2.052, 0.1235962, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9754028, 2.0655, 0.1784058, 2.0655, -0.0568848, 2.0655, 0.116394, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.9782104, 2.079, 0.1721802, 2.079, -0.0574341, 2.079, 0.100708, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.9794922, 2.0925, 0.1693115, 2.0925, -0.0580444, 2.0925, 0.0922241, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.9819946, 2.106, 0.1627197, 2.106, -0.0588379, 2.106, 0.0756836, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.9831543, 2.1195, 0.1589966, 2.1195, -0.0594482, 2.1195, 0.0675049, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.9852905, 2.133, 0.151123, 2.133, -0.0600586, 2.133, 0.0524902, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.986145, 2.1465, 0.147522, 2.1465, -0.0606079, 2.1465, 0.0454102, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.9877319, 2.16, 0.1398926, 2.16, -0.0617676, 2.16, 0.0320435, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.9891357, 2.1735, 0.1313477, 2.1735, -0.0634155, 2.1735, 0.0194092, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.989624, 2.187, 0.1274414, 2.187, -0.0649414, 2.187, 0.0132446, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.9906006, 2.2005, 0.1191406, 2.2005, -0.0673218, 2.2005, 0.001709, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.9909058, 2.214, 0.1153564, 2.214, -0.0690918, 2.214, -0.0039673, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.9915161, 2.2275, 0.107605, 2.2275, -0.0715332, 2.2275, -0.0144653, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.9918213, 2.241, 0.1037598, 2.241, -0.0721436, 2.241, -0.0189209, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.9921875, 2.2545, 0.0968628, 2.2545, -0.0736694, 2.2545, -0.0274658, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.9921875, 2.268, 0.0942993, 2.268, -0.0754395, 2.268, -0.0318604, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.9922485, 2.2815, 0.0892944, 2.2815, -0.0767822, 2.2815, -0.0397339, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.9921265, 2.295, 0.0875244, 2.295, -0.0780029, 2.295, -0.043396, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.9920044, 2.3085, 0.0837402, 2.3085, -0.0795898, 2.3085, -0.0505981, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.9920044, 2.322, 0.0822144, 2.322, -0.0794678, 2.322, -0.0535889, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.9918213, 2.3355, 0.0795288, 2.3355, -0.0800781, 2.3355, -0.0596313, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.9916992, 2.349, 0.0784912, 2.349, -0.0802612, 2.349, -0.062561, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.9914551, 2.3625, 0.0770874, 2.3625, -0.0804443, 2.3625, -0.0678101, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.9912109, 2.376, 0.0761719, 2.376, -0.0803223, 2.376, -0.0722656, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.9910889, 2.3895, 0.0758667, 2.3895, -0.0802002, 2.3895, -0.0742188, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.9908447, 2.403, 0.0755615, 2.403, -0.0802612, 2.403, -0.0777588, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.9907227, 2.4165, 0.0754395, 2.4165, -0.0804443, 2.4165, -0.0791626, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9905396, 2.43, 0.0756226, 2.43, -0.0809326, 2.43, -0.0811768, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9904175, 2.4435, 0.0758057, 2.4435, -0.0812988, 2.4435, -0.0818481, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9901733, 2.457, 0.0762329, 2.457, -0.083313, 2.457, -0.0827026, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9901123, 2.4705, 0.0766602, 2.4705, -0.083374, 2.4705, -0.0827026, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9901123, 2.484, 0.0773315, 2.484, -0.0831909, 2.484, -0.0822144, , , , , , , , , , , , , , , , , , , , , , 
