Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 17:07:11
Collection Length (seconds):, 45.2925
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.4455, 0.9547119, 0.4455, 0.2254028, 0.4455, -0.0481567, 0.4455, 0.1880493, , , , , , , , , , , , , , , , , , , , , , 
0.459, 0.9547119, 0.459, 0.2254639, 0.459, -0.0482178, 0.459, 0.1880493, , , , , , , , , , , , , , , , , , , , , , 
0.4725, 0.9547119, 0.4725, 0.2254028, 0.4725, -0.0482178, 0.4725, 0.1880493, , , , , , , , , , , , , , , , , , , , , , 
0.486, 0.9547119, 0.486, 0.2254639, 0.486, -0.0482178, 0.486, 0.1880493, , , , , , , , , , , , , , , , , , , , , , 
0.4995, 0.9547119, 0.4995, 0.2254639, 0.4995, -0.0482178, 0.4995, 0.1879883, , , , , , , , , , , , , , , , , , , , , , 
0.513, 0.9547729, 0.513, 0.2254028, 0.513, -0.0483398, 0.513, 0.1878662, , , , , , , , , , , , , , , , , , , , , , 
0.5265, 0.9547729, 0.5265, 0.2254028, 0.5265, -0.0483398, 0.5265, 0.1878662, , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.9547729, 0.54, 0.2254028, 0.54, -0.0483398, 0.54, 0.1878052, , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.9547729, 0.5535, 0.2254028, 0.5535, -0.0483398, 0.5535, 0.1877441, , , , , , , , , , , , , , , , , , , , , , 
0.567, 0.9547729, 0.567, 0.2254028, 0.567, -0.0484009, 0.567, 0.1876221, , , , , , , , , , , , , , , , , , , , , , 
0.5805, 0.9547729, 0.5805, 0.2254028, 0.5805, -0.0483398, 0.5805, 0.187561, , , , , , , , , , , , , , , , , , , , , , 
0.594, 0.954834, 0.594, 0.2254028, 0.594, -0.0483398, 0.594, 0.1875, , , , , , , , , , , , , , , , , , , , , , 
0.6075, 0.954834, 0.6075, 0.2254639, 0.6075, -0.0483398, 0.6075, 0.187439, , , , , , , , , , , , , , , , , , , , , , 
0.621, 0.954834, 0.621, 0.2254639, 0.621, -0.0483398, 0.621, 0.1873779, , , , , , , , , , , , , , , , , , , , , , 
0.6345, 0.954834, 0.6345, 0.2254639, 0.6345, -0.0483398, 0.6345, 0.1873779, , , , , , , , , , , , , , , , , , , , , , 
0.648, 0.954834, 0.648, 0.2254639, 0.648, -0.0484009, 0.648, 0.1873169, , , , , , , , , , , , , , , , , , , , , , 
0.6615, 0.954895, 0.6615, 0.2254028, 0.6615, -0.0484009, 0.6615, 0.1871948, , , , , , , , , , , , , , , , , , , , , , 
0.675, 0.954895, 0.675, 0.2254028, 0.675, -0.0484009, 0.675, 0.1871948, , , , , , , , , , , , , , , , , , , , , , 
0.6885, 0.954895, 0.6885, 0.2253418, 0.6885, -0.0483398, 0.6885, 0.1871948, , , , , , , , , , , , , , , , , , , , , , 
0.702, 0.954834, 0.702, 0.2253418, 0.702, -0.0483398, 0.702, 0.187439, , , , , , , , , , , , , , , , , , , , , , 
0.7155, 0.954834, 0.7155, 0.2252197, 0.7155, -0.0484009, 0.7155, 0.187439, , , , , , , , , , , , , , , , , , , , , , 
0.729, 0.954895, 0.729, 0.2251587, 0.729, -0.0484619, 0.729, 0.1875, , , , , , , , , , , , , , , , , , , , , , 
0.7425, 0.9549561, 0.7425, 0.2251587, 0.7425, -0.048645, 0.7425, 0.1871338, , , , , , , , , , , , , , , , , , , , , , 
0.756, 0.954895, 0.756, 0.2252197, 0.756, -0.048584, 0.756, 0.1871948, , , , , , , , , , , , , , , , , , , , , , 
0.7695, 0.954895, 0.7695, 0.2253418, 0.7695, -0.0484619, 0.7695, 0.1871338, , , , , , , , , , , , , , , , , , , , , , 
0.783, 0.954895, 0.783, 0.2254028, 0.783, -0.0484009, 0.783, 0.1871948, , , , , , , , , , , , , , , , , , , , , , 
0.7965, 0.954834, 0.7965, 0.2255859, 0.7965, -0.0484009, 0.7965, 0.1871948, , , , , , , , , , , , , , , , , , , , , , 
0.81, 0.954834, 0.81, 0.2255249, 0.81, -0.0483398, 0.81, 0.1872559, , , , , , , , , , , , , , , , , , , , , , 
0.8235, 0.954834, 0.8235, 0.2255249, 0.8235, -0.0483398, 0.8235, 0.1872559, , , , , , , , , , , , , , , , , , , , , , 
0.837, 0.954834, 0.837, 0.2255859, 0.837, -0.0483398, 0.837, 0.1873169, , , , , , , , , , , , , , , , , , , , , , 
0.8505, 0.954834, 0.8505, 0.2255249, 0.8505, -0.0483398, 0.8505, 0.1873779, , , , , , , , , , , , , , , , , , , , , , 
0.864, 0.954834, 0.864, 0.2255249, 0.864, -0.0483398, 0.864, 0.1873779, , , , , , , , , , , , , , , , , , , , , , 
0.8775, 0.954834, 0.8775, 0.2255249, 0.8775, -0.0484009, 0.8775, 0.1873169, , , , , , , , , , , , , , , , , , , , , , 
0.891, 0.954834, 0.891, 0.2255249, 0.891, -0.0484619, 0.891, 0.1873169, , , , , , , , , , , , , , , , , , , , , , 
0.9045, 0.9547729, 0.9045, 0.2255859, 0.9045, -0.0484619, 0.9045, 0.1873169, , , , , , , , , , , , , , , , , , , , , , 
0.918, 0.9547729, 0.918, 0.225647, 0.918, -0.0484619, 0.918, 0.1872559, , , , , , , , , , , , , , , , , , , , , , 
0.9315, 0.9547729, 0.9315, 0.225647, 0.9315, -0.0484009, 0.9315, 0.1875, , , , , , , , , , , , , , , , , , , , , , 
0.945, 0.9547119, 0.945, 0.225708, 0.945, -0.0483398, 0.945, 0.1876831, , , , , , , , , , , , , , , , , , , , , , 
0.9585, 0.9547119, 0.9585, 0.225708, 0.9585, -0.0483398, 0.9585, 0.1876831, , , , , , , , , , , , , , , , , , , , , , 
0.972, 0.9547119, 0.972, 0.225769, 0.972, -0.0482788, 0.972, 0.1876221, , , , , , , , , , , , , , , , , , , , , , 
0.9855, 0.9547119, 0.9855, 0.2258301, 0.9855, -0.0482788, 0.9855, 0.1875, , , , , , , , , , , , , , , , , , , , , , 
0.999, 0.9547119, 0.999, 0.2258911, 0.999, -0.0481567, 0.999, 0.1875, , , , , , , , , , , , , , , , , , , , , , 
1.0125, 0.9547119, 1.0125, 0.2259521, 1.0125, -0.0480957, 1.0125, 0.187439, , , , , , , , , , , , , , , , , , , , , , 
1.026, 0.9547119, 1.026, 0.2260132, 1.026, -0.0480957, 1.026, 0.1873169, , , , , , , , , , , , , , , , , , , , , , 
1.0395, 0.9547119, 1.0395, 0.2260132, 1.0395, -0.0480957, 1.0395, 0.1871948, , , , , , , , , , , , , , , , , , , , , , 
1.053, 0.9547119, 1.053, 0.2260742, 1.053, -0.0480347, 1.053, 0.1871338, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.9547729, 1.0665, 0.2260742, 1.0665, -0.0479736, 1.0665, 0.1871338, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.9547729, 1.08, 0.2260742, 1.08, -0.0480347, 1.08, 0.1870728, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.9547729, 1.0935, 0.2260742, 1.0935, -0.0480957, 1.0935, 0.1869507, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.9547729, 1.107, 0.2260742, 1.107, -0.0482178, 1.107, 0.1868286, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.9547729, 1.1205, 0.2260742, 1.1205, -0.0482178, 1.1205, 0.1868286, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.9547729, 1.134, 0.2261963, 1.134, -0.0481567, 1.134, 0.1867676, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.9547729, 1.1475, 0.2262573, 1.1475, -0.0482178, 1.1475, 0.1868286, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.9547729, 1.161, 0.2261963, 1.161, -0.0482788, 1.161, 0.1868286, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.9547729, 1.1745, 0.2262573, 1.1745, -0.0482788, 1.1745, 0.1868286, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.9547729, 1.188, 0.2262573, 1.188, -0.0482788, 1.188, 0.1867676, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.9547729, 1.2015, 0.2262573, 1.2015, -0.0482788, 1.2015, 0.1866455, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.9547729, 1.215, 0.2262573, 1.215, -0.0484009, 1.215, 0.1865234, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.9547729, 1.2285, 0.2263794, 1.2285, -0.0484619, 1.2285, 0.1864014, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.9547729, 1.242, 0.2263794, 1.242, -0.0485229, 1.242, 0.1864624, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.9547729, 1.2555, 0.2264404, 1.2555, -0.0485229, 1.2555, 0.1864624, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.9547729, 1.269, 0.2264404, 1.269, -0.0485229, 1.269, 0.1864624, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.9547729, 1.2825, 0.2265015, 1.2825, -0.048584, 1.2825, 0.1863403, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.9547729, 1.296, 0.2265015, 1.296, -0.048584, 1.296, 0.1864014, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.9547729, 1.3095, 0.2265015, 1.3095, -0.048584, 1.3095, 0.1863403, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.9547729, 1.323, 0.2265015, 1.323, -0.048584, 1.323, 0.1864624, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.9547729, 1.3365, 0.2265015, 1.3365, -0.048584, 1.3365, 0.1864014, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.9547729, 1.35, 0.2265015, 1.35, -0.0485229, 1.35, 0.1864624, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.9547729, 1.3635, 0.2265015, 1.3635, -0.048584, 1.3635, 0.1864014, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.9547729, 1.377, 0.2265015, 1.377, -0.048584, 1.377, 0.1864014, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.9547729, 1.3905, 0.2265015, 1.3905, -0.0485229, 1.3905, 0.1864624, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.9547119, 1.404, 0.2265015, 1.404, -0.0484619, 1.404, 0.1866455, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.9547119, 1.4175, 0.2265015, 1.4175, -0.0484619, 1.4175, 0.1867065, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.9547119, 1.431, 0.2265015, 1.431, -0.0484009, 1.431, 0.1867676, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.9547119, 1.4445, 0.2265625, 1.4445, -0.0484009, 1.4445, 0.1867676, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.9547119, 1.458, 0.2265625, 1.458, -0.0484009, 1.458, 0.1867065, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.9547119, 1.4715, 0.2265625, 1.4715, -0.0484009, 1.4715, 0.1866455, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.9547119, 1.485, 0.2265625, 1.485, -0.0484009, 1.485, 0.1865845, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.9547119, 1.4985, 0.2265625, 1.4985, -0.0484009, 1.4985, 0.1865234, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.9547119, 1.512, 0.2266846, 1.512, -0.0484619, 1.512, 0.1864014, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.9547119, 1.5255, 0.2267456, 1.5255, -0.0484619, 1.5255, 0.1863403, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.9547119, 1.539, 0.2268066, 1.539, -0.0483398, 1.539, 0.1862793, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.9547729, 1.5525, 0.2267456, 1.5525, -0.0482178, 1.5525, 0.1862183, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9547119, 1.566, 0.2267456, 1.566, -0.0482178, 1.566, 0.1863403, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9547119, 1.5795, 0.2268066, 1.5795, -0.0484009, 1.5795, 0.1863403, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9547119, 1.593, 0.2268066, 1.593, -0.0487671, 1.593, 0.1862793, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9545898, 1.6065, 0.2269897, 1.6065, -0.0496826, 1.6065, 0.1864014, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.9544678, 1.62, 0.2271118, 1.62, -0.0501709, 1.62, 0.1865845, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.9542847, 1.6335, 0.2272949, 1.6335, -0.0510254, 1.6335, 0.1871338, , , , , , , , , , , , , , , , , , , , , , 
1.647, 0.9541626, 1.647, 0.227417, 1.647, -0.0515137, 1.647, 0.187561, , , , , , , , , , , , , , , , , , , , , , 
1.6605, 0.9537354, 1.6605, 0.2278442, 1.6605, -0.0528564, 1.6605, 0.1887817, , , , , , , , , , , , , , , , , , , , , , 
1.674, 0.9534912, 1.674, 0.2279663, 1.674, -0.0535889, 1.674, 0.1896973, , , , , , , , , , , , , , , , , , , , , , 
1.6875, 0.9529419, 1.6875, 0.2279663, 1.6875, -0.0545044, 1.6875, 0.1921387, , , , , , , , , , , , , , , , , , , , , , 
1.701, 0.9525757, 1.701, 0.2279053, 1.701, -0.0545044, 1.701, 0.1939697, , , , , , , , , , , , , , , , , , , , , , 
1.7145, 0.9516602, 1.7145, 0.2278442, 1.7145, -0.0536499, 1.7145, 0.1988525, , , , , , , , , , , , , , , , , , , , , , 
1.728, 0.9509888, 1.728, 0.2279663, 1.728, -0.0530396, 1.728, 0.2019043, , , , , , , , , , , , , , , , , , , , , , 
1.7415, 0.9495239, 1.7415, 0.2279053, 1.7415, -0.0518799, 1.7415, 0.2090454, , , , , , , , , , , , , , , , , , , , , , 
1.755, 0.947876, 1.755, 0.2268066, 1.755, -0.0495605, 1.755, 0.2182617, , , , , , , , , , , , , , , , , , , , , , 
1.7685, 0.9468994, 1.7685, 0.2261353, 1.7685, -0.0480347, 1.7685, 0.2233887, , , , , , , , , , , , , , , , , , , , , , 
1.782, 0.9448242, 1.782, 0.2246704, 1.782, -0.043457, 1.782, 0.2344971, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.9436035, 1.7955, 0.2240601, 1.7955, -0.0410156, 1.7955, 0.2401733, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.940979, 1.809, 0.2226562, 1.809, -0.0358276, 1.809, 0.2524414, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.9394531, 1.8225, 0.2219238, 1.8225, -0.0328369, 1.8225, 0.2589722, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.9364624, 1.836, 0.2199097, 1.836, -0.0265503, 1.836, 0.2720337, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9349976, 1.8495, 0.2186279, 1.8495, -0.0230713, 1.8495, 0.2781982, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9321289, 1.863, 0.2163696, 1.863, -0.0178833, 1.863, 0.289856, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.930603, 1.8765, 0.2150269, 1.8765, -0.0150146, 1.8765, 0.2957153, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9276733, 1.89, 0.2123413, 1.89, -0.0092773, 1.89, 0.3069458, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9262695, 1.9035, 0.2106934, 1.9035, -0.0062256, 1.9035, 0.3123779, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9234619, 1.917, 0.208313, 1.917, -0.0033569, 1.917, 0.3222656, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.9219971, 1.9305, 0.2070923, 1.9305, -0.0010376, 1.9305, 0.3271484, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.9193115, 1.944, 0.2042847, 1.944, 0.0024414, 1.944, 0.3364258, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.9165649, 1.9575, 0.2012329, 1.9575, 0.0050659, 1.9575, 0.34552, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.9151611, 1.971, 0.199707, 1.971, 0.0064087, 1.971, 0.3501587, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9122925, 1.9845, 0.1967163, 1.9845, 0.0084839, 1.9845, 0.3591919, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9108276, 1.998, 0.1951904, 1.998, 0.0096436, 1.998, 0.3636475, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.9081421, 2.0115, 0.1921387, 2.0115, 0.0120239, 2.0115, 0.3717651, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9069214, 2.025, 0.1906128, 2.025, 0.0130005, 2.025, 0.3755493, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9042969, 2.0385, 0.1875, 2.0385, 0.0148926, 2.0385, 0.3831787, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9030762, 2.052, 0.1860962, 2.052, 0.0153809, 2.052, 0.3867798, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.9006958, 2.0655, 0.1834717, 2.0655, 0.0162354, 2.0655, 0.3934937, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.8995361, 2.079, 0.1821899, 2.079, 0.0165405, 2.079, 0.3966064, , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.8972168, 2.0925, 0.1802368, 2.0925, 0.0167236, 2.0925, 0.402771, , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.8962402, 2.106, 0.1791382, 2.106, 0.0170288, 2.106, 0.4053955, , , , , , , , , , , , , , , , , , , , , , 
2.1195, 0.894043, 2.1195, 0.1773682, 2.1195, 0.0174561, 2.1195, 0.4109497, , , , , , , , , , , , , , , , , , , , , , 
2.133, 0.8931885, 2.133, 0.1763916, 2.133, 0.0178223, 2.133, 0.4133301, , , , , , , , , , , , , , , , , , , , , , 
2.1465, 0.8912354, 2.1465, 0.1746826, 2.1465, 0.0183716, 2.1465, 0.4182129, , , , , , , , , , , , , , , , , , , , , , 
2.16, 0.8896484, 2.16, 0.1728516, 2.16, 0.0189819, 2.16, 0.4222412, , , , , , , , , , , , , , , , , , , , , , 
2.1735, 0.8890381, 2.1735, 0.171814, 2.1735, 0.0196533, 2.1735, 0.4238892, , , , , , , , , , , , , , , , , , , , , , 
2.187, 0.8882446, 2.187, 0.1705933, 2.187, 0.0195923, 2.187, 0.4260254, , , , , , , , , , , , , , , , , , , , , , 
2.2005, 0.8880615, 2.2005, 0.1700439, 2.2005, 0.0195923, 2.2005, 0.4266357, , , , , , , , , , , , , , , , , , , , , , 
2.214, 0.8878784, 2.214, 0.1689453, 2.214, 0.0195923, 2.214, 0.4274292, , , , , , , , , , , , , , , , , , , , , , 
2.2275, 0.8879395, 2.2275, 0.168457, 2.2275, 0.0195923, 2.2275, 0.4274902, , , , , , , , , , , , , , , , , , , , , , 
2.241, 0.8882446, 2.241, 0.1677856, 2.241, 0.019043, 2.241, 0.4272461, , , , , , , , , , , , , , , , , , , , , , 
2.2545, 0.8884888, 2.2545, 0.1676025, 2.2545, 0.0186768, 2.2545, 0.4268188, , , , , , , , , , , , , , , , , , , , , , 
2.268, 0.8890381, 2.268, 0.1673584, 2.268, 0.0183716, 2.268, 0.4257812, , , , , , , , , , , , , , , , , , , , , , 
2.2815, 0.8894043, 2.2815, 0.1672974, 2.2815, 0.0181274, 2.2815, 0.4249878, , , , , , , , , , , , , , , , , , , , , , 
2.295, 0.8903809, 2.295, 0.1674194, 2.295, 0.017395, 2.295, 0.4229126, , , , , , , , , , , , , , , , , , , , , , 
2.3085, 0.8908691, 2.3085, 0.1676025, 2.3085, 0.0169678, 2.3085, 0.421814, , , , , , , , , , , , , , , , , , , , , , 
2.322, 0.8919678, 2.322, 0.1679688, 2.322, 0.0161133, 2.322, 0.4194946, , , , , , , , , , , , , , , , , , , , , , 
2.3355, 0.8924561, 2.3355, 0.1680298, 2.3355, 0.0157471, 2.3355, 0.418396, , , , , , , , , , , , , , , , , , , , , , 
2.349, 0.8935547, 2.349, 0.1680908, 2.349, 0.0151978, 2.349, 0.4160156, , , , , , , , , , , , , , , , , , , , , , 
2.3625, 0.8948975, 2.3625, 0.1682129, 2.3625, 0.0142822, 2.3625, 0.413147, , , , , , , , , , , , , , , , , , , , , , 
2.376, 0.8956299, 2.376, 0.1682739, 2.376, 0.0136719, 2.376, 0.411499, , , , , , , , , , , , , , , , , , , , , , 
2.3895, 0.8971558, 2.3895, 0.1687622, 2.3895, 0.0117798, 2.3895, 0.40802, , , , , , , , , , , , , , , , , , , , , , 
2.403, 0.8979492, 2.403, 0.1692505, 2.403, 0.0108643, 2.403, 0.4061279, , , , , , , , , , , , , , , , , , , , , , 
2.4165, 0.8995361, 2.4165, 0.1700439, 2.4165, 0.0090942, 2.4165, 0.4022827, , , , , , , , , , , , , , , , , , , , , , 
2.43, 0.9003296, 2.43, 0.1702881, 2.43, 0.0083618, 2.43, 0.4004517, , , , , , , , , , , , , , , , , , , , , , 
2.4435, 0.9019165, 2.4435, 0.1707153, 2.4435, 0.0070801, 2.4435, 0.3967285, , , , , , , , , , , , , , , , , , , , , , 
2.457, 0.9026489, 2.457, 0.1709595, 2.457, 0.0064697, 2.457, 0.3948975, , , , , , , , , , , , , , , , , , , , , , 
2.4705, 0.9042969, 2.4705, 0.1715088, 2.4705, 0.0050049, 2.4705, 0.3909302, , , , , , , , , , , , , , , , , , , , , , 
2.484, 0.9050903, 2.484, 0.171936, 2.484, 0.0039673, 2.484, 0.388855, , , , , , , , , , , , , , , , , , , , , , 
